,IOB
131231,I-A0
131232,B-AM-NEG
131233,B-V
131234,B-A1
131235,I-A1
131236,I-A1
131237,B-A1
131238,I-A1
131239,I-A1
131240,B-V
131241,B-A2
131242,I-A2
131243,I-A2
131244,I-A2
131245,I-A2
131246,I-A2
131247,I-A2
131248,I-A2
131249,O
131250,O
131251,O
131252,O
131253,O
131254,O
131255,O
131256,O
131257,O
131258,O
131259,O
131260,O
131261,O
131262,O
131263,O
131264,O
131265,O
131266,O
131267,O
131268,O
131269,O
131270,O
131271,O
131272,O
131273,O
131274,B-A1
131275,I-A1
131276,O
131277,O
131278,B-V
131279,B-AM-TMP
131280,I-AM-TMP
131281,I-AM-TMP
131282,O
131283,B-AM-PRD
131284,I-AM-PRD
131285,I-AM-PRD
131286,I-AM-PRD
131287,I-AM-PRD
131288,I-AM-PRD
131289,I-AM-PRD
131290,O
131291,B-A2
131292,I-A2
131293,I-A2
131294,O
131295,B-V
131296,B-A0
131297,I-A0
131298,I-A0
131299,I-A0
131300,I-A0
131301,I-A0
131302,I-A0
131303,I-A0
131304,I-A0
131305,I-A0
131306,I-A0
131307,I-A0
131308,I-A0
131309,O
131310,O
131311,O
131312,O
131313,O
131314,O
131315,O
131316,O
131317,O
131318,O
131319,O
131320,O
131321,O
131322,O
131323,O
131324,O
131325,B-V
131326,B-A1
131327,I-A1
131328,I-A1
131329,I-A1
131330,I-A1
131331,O
131332,O
131333,O
131334,O
131335,O
131336,O
131337,O
131338,B-V
131339,B-A2
131340,I-A2
131341,I-A2
131342,O
131343,O
131344,O
131345,O
131346,O
131347,O
131348,O
131349,O
131350,O
131351,O
131352,O
131353,O
131354,O
131355,B-A1
131356,I-A1
131357,I-A1
131358,I-A1
131359,I-A1
131360,I-A1
131361,O
131362,B-V
131363,B-A2
131364,I-A2
131365,I-A2
131366,B-A0
131367,I-A0
131368,I-A0
131369,I-A0
131370,I-A0
131371,I-A0
131372,O
131373,B-A0
131374,B-V
131375,O
131376,B-AM-DIS
131377,O
131378,B-A1
131379,I-A1
131380,I-A1
131381,I-A1
131382,I-A1
131383,I-A1
131384,I-A1
131385,I-A1
131386,I-A1
131387,I-A1
131388,I-A1
131389,I-A1
131390,O
131391,B-A1
131392,O
131393,B-V
131394,B-AM-MNR
131395,B-AM-LOC
131396,I-AM-LOC
131397,I-AM-LOC
131398,B-A0
131399,B-V
131400,B-A1
131401,I-A1
131402,I-A1
131403,I-A1
131404,I-A1
131405,I-A1
131406,I-A1
131407,I-A1
131408,I-A1
131409,O
131410,B-AM-LOC
131411,I-AM-LOC
131412,I-AM-LOC
131413,I-AM-LOC
131414,I-AM-LOC
131415,I-AM-LOC
131416,I-AM-LOC
131417,I-AM-LOC
131418,I-AM-LOC
131419,I-AM-LOC
131420,I-AM-LOC
131421,O
131422,B-A0
131423,I-A0
131424,I-A0
131425,B-V
131426,B-A1
131427,I-A1
131428,I-A1
131429,I-A1
131430,I-A1
131431,I-A1
131432,I-A1
131433,I-A1
131434,I-A1
131435,I-A1
131436,I-A1
131437,I-A1
131438,O
131439,B-A1
131440,I-A1
131441,I-A1
131442,O
131443,O
131444,O
131445,B-V
131446,B-A0
131447,I-A0
131448,I-A0
131449,I-A0
131450,I-A0
131451,I-A0
131452,I-A0
131453,I-A0
131454,I-A0
131455,O
131456,O
131457,O
131458,O
131459,O
131460,O
131461,O
131462,O
131463,O
131464,O
131465,O
131466,B-A0
131467,B-A1
131468,O
131469,B-V
131470,B-A2
131471,I-A2
131472,O
131473,B-A1
131474,O
131475,B-V
131476,B-AM-MNR
131477,I-AM-MNR
131478,B-AM-LOC
131479,I-AM-LOC
131480,I-AM-LOC
131481,I-AM-LOC
131482,I-AM-LOC
131483,B-A1
131484,I-A1
131485,I-A1
131486,I-A1
131487,I-A1
131488,I-A1
131489,I-A1
131490,I-A1
131491,I-A1
131492,O
131493,B-V
131494,B-AM-MNR
131495,I-AM-MNR
131496,B-AM-TMP
131497,B-AM-TMP
131498,I-AM-TMP
131499,I-AM-TMP
131500,B-AM-LOC
131501,I-AM-LOC
131502,I-AM-LOC
131503,I-AM-LOC
131504,I-AM-LOC
131505,I-AM-LOC
131506,I-AM-LOC
131507,I-AM-LOC
131508,I-AM-LOC
131509,I-AM-LOC
131510,I-AM-LOC
131511,I-AM-LOC
131512,O
131513,B-AM-LOC
131514,I-AM-LOC
131515,I-AM-LOC
131516,O
131517,B-V
131518,B-A1
131519,I-A1
131520,I-A1
131521,O
131522,B-A1
131523,I-A1
131524,O
131525,B-V
131526,B-A0
131527,I-A0
131528,I-A0
131529,I-A0
131530,I-A0
131531,I-A0
131532,I-A0
131533,I-A0
131534,I-A0
131535,I-A0
131536,I-A0
131537,I-A0
131538,I-A0
131539,I-A0
131540,O
131541,B-A0
131542,B-V
131543,B-A1
131544,O
131545,O
131546,O
131547,O
131548,O
131549,O
131550,B-A0
131551,O
131552,O
131553,O
131554,B-V
131555,B-A1
131556,I-A1
131557,I-A1
131558,I-A1
131559,O
131560,O
131561,O
131562,O
131563,O
131564,O
131565,O
131566,O
131567,O
131568,O
131569,O
131570,O
131571,O
131572,O
131573,O
131574,O
131575,O
131576,O
131577,O
131578,O
131579,O
131580,O
131581,O
131582,B-A0
131583,B-V
131584,B-A1
131585,I-A1
131586,I-A1
131587,I-A1
131588,I-A1
131589,I-A1
131590,I-A1
131591,I-A1
131592,I-A1
131593,I-A1
131594,I-A1
131595,I-A1
131596,O
131597,B-A0
131598,I-A0
131599,I-A0
131600,I-A0
131601,I-A0
131602,I-A0
131603,I-A0
131604,B-V
131605,B-A1
131606,I-A1
131607,I-A1
131608,B-AM-TMP
131609,I-AM-TMP
131610,I-AM-TMP
131611,I-AM-TMP
131612,I-AM-TMP
131613,I-AM-TMP
131614,I-AM-TMP
131615,I-AM-TMP
131616,I-AM-TMP
131617,I-AM-TMP
131618,I-AM-TMP
131619,I-AM-TMP
131620,I-AM-TMP
131621,I-AM-TMP
131622,I-AM-TMP
131623,I-AM-TMP
131624,I-AM-TMP
131625,I-AM-TMP
131626,I-AM-TMP
131627,I-AM-TMP
131628,I-AM-TMP
131629,I-AM-TMP
131630,I-AM-TMP
131631,I-AM-TMP
131632,I-AM-TMP
131633,I-AM-TMP
131634,I-AM-TMP
131635,I-AM-TMP
131636,O
131637,O
131638,O
131639,O
131640,O
131641,O
131642,O
131643,O
131644,O
131645,O
131646,O
131647,O
131648,O
131649,O
131650,B-V
131651,B-AM-TMP
131652,I-AM-TMP
131653,I-AM-TMP
131654,I-AM-TMP
131655,B-AM-LOC
131656,I-AM-LOC
131657,I-AM-LOC
131658,B-A1
131659,I-A1
131660,I-A1
131661,I-A1
131662,I-A1
131663,B-A2
131664,I-A2
131665,I-A2
131666,I-A2
131667,I-A2
131668,I-A2
131669,I-A2
131670,I-A2
131671,I-A2
131672,I-A2
131673,I-A2
131674,I-A2
131675,I-A2
131676,O
131677,O
131678,O
131679,O
131680,O
131681,O
131682,O
131683,O
131684,O
131685,B-A0
131686,B-V
131687,B-A1
131688,I-A1
131689,O
131690,B-A0
131691,I-A0
131692,I-A0
131693,I-A0
131694,I-A0
131695,I-A0
131696,O
131697,B-V
131698,B-A1
131699,I-A1
131700,I-A1
131701,B-C-A0
131702,I-C-A0
131703,I-C-A0
131704,I-C-A0
131705,I-C-A0
131706,I-C-A0
131707,I-C-A0
131708,I-C-A0
131709,I-C-A0
131710,I-C-A0
131711,O
131712,B-AM-PRD
131713,I-AM-PRD
131714,I-AM-PRD
131715,I-AM-PRD
131716,I-AM-PRD
131717,O
131718,B-A1
131719,B-V
131720,B-A2
131721,O
131722,O
131723,O
131724,O
131725,O
131726,O
131727,O
131728,O
131729,O
131730,O
131731,B-A1
131732,I-A1
131733,I-A1
131734,I-A1
131735,I-A1
131736,I-A1
131737,I-A1
131738,I-A1
131739,I-A1
131740,I-A1
131741,I-A1
131742,I-A1
131743,I-A1
131744,I-A1
131745,O
131746,B-V
131747,B-A0
131748,I-A0
131749,I-A0
131750,I-A0
131751,I-A0
131752,O
131753,B-AM-DIS
131754,I-AM-DIS
131755,O
131756,B-A0
131757,I-A0
131758,B-V
131759,B-A1
131760,I-A1
131761,I-A1
131762,I-A1
131763,I-A1
131764,I-A1
131765,I-A1
131766,I-A1
131767,I-A1
131768,I-A1
131769,I-A1
131770,O
131771,B-V
131772,B-A1
131773,I-A1
131774,I-A1
131775,O
131776,O
131777,O
131778,O
131779,O
131780,O
131781,O
131782,O
131783,O
131784,O
131785,O
131786,O
131787,O
131788,O
131789,O
131790,O
131791,B-V
131792,B-A1
131793,I-A1
131794,I-A1
131795,I-A1
131796,I-A1
131797,I-A1
131798,I-A1
131799,I-A1
131800,O
131801,O
131802,O
131803,O
131804,O
131805,O
131806,O
131807,B-V
131808,B-A1
131809,I-A1
131810,O
131811,O
131812,O
131813,O
131814,O
131815,O
131816,O
131817,O
131818,O
131819,O
131820,O
131821,O
131822,O
131823,O
131824,O
131825,O
131826,B-V
131827,B-AM-MNR
131828,I-AM-MNR
131829,I-AM-MNR
131830,O
131831,B-A1
131832,I-A1
131833,B-V
131834,B-C-V
131835,B-A2
131836,I-A2
131837,I-A2
131838,I-A2
131839,I-A2
131840,I-A2
131841,O
131842,B-AM-TMP
131843,B-V
131844,B-A1
131845,I-A1
131846,I-A1
131847,O
131848,O
131849,O
131850,O
131851,O
131852,O
131853,B-A0
131854,I-A0
131855,O
131856,B-V
131857,B-AM-TMP
131858,B-A1
131859,I-A1
131860,I-A1
131861,B-A2
131862,I-A2
131863,I-A2
131864,I-A2
131865,I-A2
131866,I-A2
131867,O
131868,O
131869,O
131870,O
131871,O
131872,O
131873,O
131874,O
131875,B-V
131876,B-A1
131877,I-A1
131878,I-A1
131879,O
131880,O
131881,O
131882,O
131883,O
131884,O
131885,O
131886,O
131887,O
131888,B-A0
131889,I-A0
131890,I-A0
131891,I-A0
131892,I-A0
131893,I-A0
131894,I-A0
131895,I-A0
131896,I-A0
131897,I-A0
131898,I-A0
131899,O
131900,B-AM-DIS
131901,O
131902,B-V
131903,B-AM-EXT
131904,B-A1
131905,I-A1
131906,I-A1
131907,O
131908,B-V
131909,B-A2
131910,I-A2
131911,B-AM-LOC
131912,I-AM-LOC
131913,I-AM-LOC
131914,B-A1
131915,I-A1
131916,I-A1
131917,I-A1
131918,I-A1
131919,I-A1
131920,I-A1
131921,I-A1
131922,I-A1
131923,I-A1
131924,I-A1
131925,I-A1
131926,I-A1
131927,I-A1
131928,O
131929,O
131930,O
131931,O
131932,O
131933,O
131934,O
131935,O
131936,O
131937,O
131938,O
131939,O
131940,B-V
131941,B-A1
131942,I-A1
131943,I-A1
131944,I-A1
131945,I-A1
131946,I-A1
131947,I-A1
131948,I-A1
131949,O
131950,B-A1
131951,O
131952,B-V
131953,B-A3
131954,I-A3
131955,O
131956,B-AM-PRD
131957,I-AM-PRD
131958,I-AM-PRD
131959,I-AM-PRD
131960,I-AM-PRD
131961,I-AM-PRD
131962,I-AM-PRD
131963,I-AM-PRD
131964,I-AM-PRD
131965,I-AM-PRD
131966,O
131967,B-V
131968,B-A1
131969,I-A1
131970,O
131971,B-AM-TMP
131972,I-AM-TMP
131973,I-AM-TMP
131974,O
131975,B-A0
131976,I-A0
131977,I-A0
131978,I-A0
131979,I-A0
131980,I-A0
131981,I-A0
131982,I-A0
131983,I-A0
131984,I-A0
131985,I-A0
131986,I-A0
131987,I-A0
131988,I-A0
131989,I-A0
131990,I-A0
131991,I-A0
131992,I-A0
131993,I-A0
131994,I-A0
131995,I-A0
131996,I-A0
131997,I-A0
131998,I-A0
131999,I-A0
132000,O
132001,O
132002,O
132003,O
132004,O
132005,O
132006,O
132007,O
132008,O
132009,O
132010,O
132011,O
132012,O
132013,O
132014,O
132015,O
132016,O
132017,O
132018,O
132019,O
132020,O
132021,O
132022,O
132023,B-A0
132024,B-V
132025,B-A1
132026,I-A1
132027,I-A1
132028,I-A1
132029,I-A1
132030,I-A1
132031,I-A1
132032,I-A1
132033,I-A1
132034,O
132035,B-V
132036,B-AM-MNR
132037,O
132038,O
132039,O
132040,O
132041,O
132042,O
132043,O
132044,O
132045,O
132046,O
132047,O
132048,O
132049,O
132050,O
132051,O
132052,O
132053,O
132054,O
132055,O
132056,O
132057,O
132058,O
132059,B-V
132060,B-AM-TMP
132061,I-AM-TMP
132062,I-AM-TMP
132063,I-AM-TMP
132064,O
132065,B-AM-LOC
132066,I-AM-LOC
132067,I-AM-LOC
132068,I-AM-LOC
132069,I-AM-LOC
132070,I-AM-LOC
132071,I-AM-LOC
132072,I-AM-LOC
132073,I-AM-LOC
132074,O
132075,B-A0
132076,B-V
132077,B-A1
132078,I-A1
132079,I-A1
132080,I-A1
132081,I-A1
132082,I-A1
132083,I-A1
132084,I-A1
132085,I-A1
132086,I-A1
132087,I-A1
132088,I-A1
132089,I-A1
132090,I-A1
132091,I-A1
132092,I-A1
132093,I-A1
132094,I-A1
132095,I-A1
132096,I-A1
132097,O
132098,O
132099,O
132100,O
132101,O
132102,O
132103,O
132104,O
132105,O
132106,O
132107,O
132108,O
132109,O
132110,O
132111,O
132112,O
132113,O
132114,O
132115,O
132116,O
132117,O
132118,O
132119,O
132120,O
132121,O
132122,O
132123,B-A0
132124,B-V
132125,B-A3
132126,I-A3
132127,I-A3
132128,I-A3
132129,I-A3
132130,O
132131,O
132132,O
132133,O
132134,O
132135,O
132136,O
132137,O
132138,O
132139,O
132140,O
132141,O
132142,O
132143,O
132144,O
132145,O
132146,O
132147,O
132148,O
132149,O
132150,O
132151,O
132152,O
132153,O
132154,O
132155,O
132156,O
132157,O
132158,O
132159,B-V
132160,B-A2
132161,I-A2
132162,I-A2
132163,O
132164,B-A0
132165,B-V
132166,B-A1
132167,I-A1
132168,I-A1
132169,B-A2
132170,I-A2
132171,I-A2
132172,I-A2
132173,I-A2
132174,I-A2
132175,I-A2
132176,I-A2
132177,I-A2
132178,I-A2
132179,I-A2
132180,I-A2
132181,I-A2
132182,I-A2
132183,I-A2
132184,I-A2
132185,I-A2
132186,I-A2
132187,I-A2
132188,O
132189,O
132190,O
132191,O
132192,O
132193,O
132194,O
132195,B-V
132196,B-A1
132197,I-A1
132198,I-A1
132199,I-A1
132200,I-A1
132201,I-A1
132202,I-A1
132203,I-A1
132204,I-A1
132205,I-A1
132206,I-A1
132207,I-A1
132208,I-A1
132209,I-A1
132210,I-A1
132211,I-A1
132212,I-A1
132213,O
132214,O
132215,O
132216,O
132217,O
132218,O
132219,O
132220,O
132221,O
132222,O
132223,O
132224,O
132225,O
132226,O
132227,O
132228,O
132229,B-A0
132230,B-V
132231,B-A2
132232,I-A2
132233,I-A2
132234,I-A2
132235,B-A1
132236,I-A1
132237,I-A1
132238,O
132239,B-A0
132240,I-A0
132241,I-A0
132242,I-A0
132243,B-V
132244,B-A1
132245,I-A1
132246,I-A1
132247,I-A1
132248,I-A1
132249,I-A1
132250,I-A1
132251,I-A1
132252,I-A1
132253,I-A1
132254,I-A1
132255,I-A1
132256,I-A1
132257,I-A1
132258,I-A1
132259,O
132260,B-A1
132261,B-AM-ADV
132262,B-V
132263,B-A2
132264,I-A2
132265,I-A2
132266,I-A2
132267,I-A2
132268,I-A2
132269,I-A2
132270,I-A2
132271,I-A2
132272,I-A2
132273,I-A2
132274,I-A2
132275,I-A2
132276,O
132277,O
132278,O
132279,O
132280,O
132281,O
132282,O
132283,O
132284,O
132285,O
132286,O
132287,O
132288,O
132289,O
132290,O
132291,O
132292,O
132293,O
132294,O
132295,O
132296,O
132297,O
132298,O
132299,O
132300,O
132301,B-A0
132302,O
132303,O
132304,O
132305,O
132306,O
132307,O
132308,O
132309,O
132310,O
132311,O
132312,O
132313,O
132314,O
132315,O
132316,O
132317,O
132318,B-AM-NEG
132319,B-V
132320,B-A1
132321,I-A1
132322,I-A1
132323,I-A1
132324,I-A1
132325,I-A1
132326,I-A1
132327,I-A1
132328,I-A1
132329,I-A1
132330,I-A1
132331,I-A1
132332,I-A1
132333,I-A1
132334,I-A1
132335,I-A1
132336,I-A1
132337,I-A1
132338,I-A1
132339,I-A1
132340,I-A1
132341,O
132342,O
132343,O
132344,O
132345,O
132346,O
132347,O
132348,O
132349,O
132350,O
132351,O
132352,O
132353,O
132354,O
132355,O
132356,O
132357,O
132358,O
132359,O
132360,O
132361,O
132362,O
132363,O
132364,O
132365,O
132366,O
132367,O
132368,B-A0
132369,B-V
132370,B-A2
132371,I-A2
132372,I-A2
132373,O
132374,O
132375,O
132376,O
132377,O
132378,O
132379,O
132380,O
132381,O
132382,O
132383,O
132384,O
132385,O
132386,O
132387,O
132388,O
132389,O
132390,O
132391,O
132392,O
132393,O
132394,O
132395,O
132396,O
132397,O
132398,O
132399,O
132400,O
132401,O
132402,O
132403,O
132404,O
132405,O
132406,O
132407,O
132408,O
132409,O
132410,O
132411,O
132412,B-A0
132413,B-V
132414,O
132415,O
132416,O
132417,O
132418,O
132419,O
132420,O
132421,O
132422,O
132423,O
132424,O
132425,O
132426,O
132427,O
132428,O
132429,O
132430,O
132431,O
132432,B-V
132433,B-A1
132434,I-A1
132435,I-A1
132436,B-AM-LOC
132437,I-AM-LOC
132438,I-AM-LOC
132439,I-AM-LOC
132440,I-AM-LOC
132441,I-AM-LOC
132442,I-AM-LOC
132443,I-AM-LOC
132444,O
132445,O
132446,O
132447,O
132448,O
132449,O
132450,O
132451,O
132452,O
132453,O
132454,O
132455,B-AM-ADV
132456,I-AM-ADV
132457,I-AM-ADV
132458,I-AM-ADV
132459,I-AM-ADV
132460,I-AM-ADV
132461,O
132462,O
132463,O
132464,O
132465,O
132466,O
132467,O
132468,O
132469,O
132470,O
132471,O
132472,O
132473,O
132474,O
132475,O
132476,O
132477,B-V
132478,O
132479,B-A1
132480,I-A1
132481,I-A1
132482,I-A1
132483,I-A1
132484,I-A1
132485,O
132486,B-V
132487,O
132488,B-AM-LOC
132489,I-AM-LOC
132490,I-AM-LOC
132491,I-AM-LOC
132492,I-AM-LOC
132493,I-AM-LOC
132494,I-AM-LOC
132495,I-AM-LOC
132496,O
132497,B-A1
132498,I-A1
132499,I-A1
132500,I-A1
132501,I-A1
132502,I-A1
132503,I-A1
132504,I-A1
132505,I-A1
132506,O
132507,O
132508,O
132509,O
132510,O
132511,O
132512,O
132513,O
132514,O
132515,O
132516,O
132517,O
132518,B-A0
132519,I-A0
132520,B-V
132521,B-A1
132522,I-A1
132523,I-A1
132524,I-A1
132525,I-A1
132526,I-A1
132527,O
132528,B-V
132529,B-AM-EXT
132530,I-AM-EXT
132531,I-AM-EXT
132532,I-AM-EXT
132533,O
132534,B-AM-ADV
132535,B-V
132536,O
132537,B-A1
132538,I-A1
132539,I-A1
132540,I-A1
132541,I-A1
132542,O
132543,B-A0
132544,I-A0
132545,I-A0
132546,I-A0
132547,I-A0
132548,I-A0
132549,I-A0
132550,I-A0
132551,I-A0
132552,O
132553,O
132554,O
132555,O
132556,O
132557,O
132558,O
132559,O
132560,O
132561,O
132562,O
132563,B-A0
132564,I-A0
132565,B-AM-NEG
132566,O
132567,B-V
132568,B-AM-LOC
132569,I-AM-LOC
132570,I-AM-LOC
132571,O
132572,B-A1
132573,I-A1
132574,B-V
132575,B-AM-LOC
132576,I-AM-LOC
132577,I-AM-LOC
132578,I-AM-LOC
132579,I-AM-LOC
132580,I-AM-LOC
132581,I-AM-LOC
132582,I-AM-LOC
132583,I-AM-LOC
132584,I-AM-LOC
132585,I-AM-LOC
132586,I-AM-LOC
132587,I-AM-LOC
132588,I-AM-LOC
132589,O
132590,O
132591,O
132592,O
132593,O
132594,O
132595,O
132596,O
132597,O
132598,O
132599,B-A1
132600,B-V
132601,B-C-V
132602,B-A2
132603,I-A2
132604,I-A2
132605,I-A2
132606,I-A2
132607,O
132608,B-AM-LOC
132609,I-AM-LOC
132610,I-AM-LOC
132611,B-V
132612,B-A1
132613,I-A1
132614,I-A1
132615,I-A1
132616,I-A1
132617,I-A1
132618,I-A1
132619,I-A1
132620,O
132621,B-A0
132622,B-V
132623,O
132624,O
132625,O
132626,O
132627,O
132628,O
132629,O
132630,O
132631,O
132632,O
132633,O
132634,B-A0
132635,I-A0
132636,O
132637,B-V
132638,B-A1
132639,I-A1
132640,B-A4
132641,I-A4
132642,I-A4
132643,I-A4
132644,I-A4
132645,I-A4
132646,O
132647,O
132648,O
132649,O
132650,B-A0
132651,I-A0
132652,I-A0
132653,B-V
132654,O
132655,B-AM-MNR
132656,O
132657,B-A1
132658,I-A1
132659,I-A1
132660,I-A1
132661,O
132662,B-AM-TMP
132663,I-AM-TMP
132664,I-AM-TMP
132665,I-AM-TMP
132666,I-AM-TMP
132667,I-AM-TMP
132668,I-AM-TMP
132669,I-AM-TMP
132670,I-AM-TMP
132671,I-AM-TMP
132672,I-AM-TMP
132673,I-AM-TMP
132674,I-AM-TMP
132675,I-AM-TMP
132676,I-AM-TMP
132677,I-AM-TMP
132678,I-AM-TMP
132679,I-AM-TMP
132680,I-AM-TMP
132681,I-AM-TMP
132682,I-AM-TMP
132683,O
132684,O
132685,B-A0
132686,I-A0
132687,B-V
132688,B-A1
132689,I-A1
132690,I-A1
132691,I-A1
132692,I-A1
132693,O
132694,O
132695,O
132696,O
132697,O
132698,O
132699,O
132700,O
132701,O
132702,O
132703,O
132704,O
132705,O
132706,O
132707,O
132708,O
132709,O
132710,O
132711,O
132712,O
132713,O
132714,O
132715,O
132716,O
132717,O
132718,O
132719,O
132720,O
132721,B-V
132722,B-A1
132723,I-A1
132724,I-A1
132725,O
132726,O
132727,B-V
132728,B-A4
132729,I-A4
132730,O
132731,O
132732,O
132733,B-AM-DIS
132734,B-AM-CAU
132735,I-AM-CAU
132736,O
132737,O
132738,B-A0
132739,I-A0
132740,B-V
132741,B-A1
132742,I-A1
132743,I-A1
132744,O
132745,B-A0
132746,I-A0
132747,I-A0
132748,I-A0
132749,I-A0
132750,I-A0
132751,I-A0
132752,I-A0
132753,O
132754,B-C-A0
132755,I-C-A0
132756,B-V
132757,B-AM-LOC
132758,I-AM-LOC
132759,I-AM-LOC
132760,O
132761,B-A1
132762,I-A1
132763,B-V
132764,B-AM-TMP
132765,I-AM-TMP
132766,B-A2
132767,I-A2
132768,O
132769,O
132770,O
132771,O
132772,O
132773,B-A0
132774,B-V
132775,B-A1
132776,I-A1
132777,I-A1
132778,I-A1
132779,I-A1
132780,I-A1
132781,I-A1
132782,I-A1
132783,I-A1
132784,I-A1
132785,O
132786,B-A1
132787,I-A1
132788,B-AM-NEG
132789,B-V
132790,O
132791,O
132792,O
132793,O
132794,O
132795,O
132796,O
132797,O
132798,O
132799,O
132800,O
132801,O
132802,O
132803,O
132804,O
132805,O
132806,O
132807,O
132808,O
132809,O
132810,O
132811,O
132812,O
132813,B-A0
132814,I-A0
132815,I-A0
132816,I-A0
132817,I-A0
132818,B-AM-ADV
132819,B-V
132820,B-AM-TMP
132821,I-AM-TMP
132822,I-AM-TMP
132823,I-AM-TMP
132824,I-AM-TMP
132825,I-AM-TMP
132826,I-AM-TMP
132827,I-AM-TMP
132828,I-AM-TMP
132829,O
132830,O
132831,O
132832,O
132833,O
132834,O
132835,O
132836,O
132837,O
132838,O
132839,O
132840,O
132841,O
132842,O
132843,B-V
132844,B-A1
132845,I-A1
132846,I-A1
132847,I-A1
132848,I-A1
132849,I-A1
132850,I-A1
132851,O
132852,B-AM-LOC
132853,I-AM-LOC
132854,I-AM-LOC
132855,I-AM-LOC
132856,I-AM-LOC
132857,I-AM-LOC
132858,I-AM-LOC
132859,B-A0
132860,B-V
132861,B-A1
132862,I-A1
132863,I-A1
132864,I-A1
132865,I-A1
132866,I-A1
132867,I-A1
132868,I-A1
132869,I-A1
132870,I-A1
132871,I-A1
132872,I-A1
132873,I-A1
132874,I-A1
132875,I-A1
132876,I-A1
132877,I-A1
132878,I-A1
132879,I-A1
132880,I-A1
132881,I-A1
132882,I-A1
132883,I-A1
132884,I-A1
132885,I-A1
132886,I-A1
132887,I-A1
132888,I-A1
132889,I-A1
132890,I-A1
132891,I-A1
132892,I-A1
132893,I-A1
132894,I-A1
132895,O
132896,B-A0
132897,B-V
132898,B-A1
132899,I-A1
132900,I-A1
132901,I-A1
132902,I-A1
132903,I-A1
132904,I-A1
132905,I-A1
132906,I-A1
132907,I-A1
132908,I-A1
132909,I-A1
132910,O
132911,O
132912,O
132913,O
132914,B-A1
132915,I-A1
132916,I-A1
132917,I-A1
132918,I-A1
132919,O
132920,B-V
132921,B-AM-MNR
132922,B-AM-LOC
132923,I-AM-LOC
132924,I-AM-LOC
132925,O
132926,O
132927,B-A1
132928,B-V
132929,B-C-A1
132930,O
132931,O
132932,O
132933,O
132934,O
132935,O
132936,O
132937,O
132938,B-A1
132939,B-V
132940,B-C-A1
132941,O
132942,O
132943,O
132944,O
132945,O
132946,O
132947,O
132948,O
132949,O
132950,O
132951,O
132952,O
132953,O
132954,O
132955,B-V
132956,B-A1
132957,I-A1
132958,I-A1
132959,I-A1
132960,I-A1
132961,I-A1
132962,I-A1
132963,I-A1
132964,I-A1
132965,I-A1
132966,I-A1
132967,O
132968,O
132969,O
132970,O
132971,O
132972,O
132973,O
132974,O
132975,O
132976,O
132977,O
132978,O
132979,O
132980,O
132981,O
132982,O
132983,O
132984,O
132985,O
132986,O
132987,B-V
132988,B-A1
132989,I-A1
132990,I-A1
132991,I-A1
132992,B-AM-TMP
132993,I-AM-TMP
132994,I-AM-TMP
132995,O
132996,O
132997,O
132998,O
132999,O
133000,O
133001,O
133002,O
133003,O
133004,B-A1
133005,I-A1
133006,I-A1
133007,I-A1
133008,I-A1
133009,I-A1
133010,I-A1
133011,I-A1
133012,I-A1
133013,I-A1
133014,I-A1
133015,I-A1
133016,I-A1
133017,I-A1
133018,I-A1
133019,I-A1
133020,I-A1
133021,I-A1
133022,I-A1
133023,I-A1
133024,O
133025,B-V
133026,B-A0
133027,I-A0
133028,I-A0
133029,I-A0
133030,I-A0
133031,O
133032,B-V
133033,B-A1
133034,I-A1
133035,I-A1
133036,I-A1
133037,I-A1
133038,I-A1
133039,I-A1
133040,I-A1
133041,O
133042,O
133043,O
133044,B-A0
133045,B-V
133046,B-A1
133047,I-A1
133048,I-A1
133049,I-A1
133050,I-A1
133051,O
133052,B-AM-DIS
133053,O
133054,B-A0
133055,I-A0
133056,B-V
133057,B-A1
133058,I-A1
133059,I-A1
133060,I-A1
133061,I-A1
133062,I-A1
133063,I-A1
133064,I-A1
133065,I-A1
133066,I-A1
133067,I-A1
133068,I-A1
133069,I-A1
133070,O
133071,B-A1
133072,B-V
133073,B-A2
133074,I-A2
133075,I-A2
133076,I-A2
133077,I-A2
133078,I-A2
133079,I-A2
133080,O
133081,O
133082,O
133083,O
133084,O
133085,O
133086,B-V
133087,B-A1
133088,I-A1
133089,I-A1
133090,O
133091,O
133092,O
133093,O
133094,O
133095,O
133096,B-A0
133097,B-V
133098,B-A1
133099,I-A1
133100,I-A1
133101,B-A2
133102,I-A2
133103,I-A2
133104,I-A2
133105,O
133106,O
133107,O
133108,O
133109,O
133110,O
133111,O
133112,O
133113,O
133114,O
133115,O
133116,O
133117,O
133118,O
133119,O
133120,O
133121,O
133122,O
133123,O
133124,O
133125,O
133126,O
133127,B-V
133128,O
133129,B-A1
133130,I-A1
133131,I-A1
133132,O
133133,B-A0
133134,I-A0
133135,B-V
133136,B-A1
133137,B-AM-LOC
133138,I-AM-LOC
133139,B-A0
133140,B-V
133141,B-A1
133142,I-A1
133143,I-A1
133144,I-A1
133145,I-A1
133146,I-A1
133147,I-A1
133148,I-A1
133149,I-A1
133150,I-A1
133151,O
133152,O
133153,O
133154,O
133155,O
133156,O
133157,O
133158,O
133159,O
133160,O
133161,O
133162,O
133163,O
133164,O
133165,O
133166,O
133167,O
133168,O
133169,O
133170,O
