,ID,S,P,FORM,LEMMA,GPOS,MORF,DTREE,FUNC,CTREE,PRED,ARG0,ARG1,ARG2,ARG3,ARG4,ARG5,ARG6
42824,26,2033,3572,a,o,ART,F|S,28,>N,(NP*,-,*,*,,,,,
42825,27,2033,3572,sua,seu,PRON-DET,F|S,28,>N,*,-,*,*,,,,,
42826,28,2033,3572,campanha,campanha,N,F|S,25,P<,*)),-,*),*,,,,,
42827,29,2033,3572,",",-,PU,-,23,PU,*,-,*,*,,,,,
42828,30,2033,3573,mandar,mandar,V-INF,-,23,ACC,(ICL(VP*),mandar,(A1*,(V*),,,,,
42829,31,2033,3573,Sarney,Sarney,PROP,M|S,30,ACC,(NP*),-,*,(A1*),,,,,
42830,32,2033,3573,para_fora_de,para_fora_de,PRP,-,30,ADVL,(PP*,-,*,(A2*,,,,,
42831,33,2033,3573,o,o,ART,M|S,35,>N,(NP*,-,*,*,,,,,
42832,34,2033,3573,seu,seu,PRON-DET,M|S,35,>N,*,-,*,*,,,,,
42833,35,2033,3573,Estado,estado,N,M|S,32,P<,*))))))))))))),-,*),*),,,,,
42834,36,2033,3573,.,-,PU,-,7,PU,*),-,*,*,,,,,
42835,1,2034,3573,Se,se,CONJ-S,-,2,SUB,(FCL(FCL*,-,*,(AM-ADV*,,,,,
42836,2,2034,3574,derrotar,derrotar,V-FIN,FUT|3S|SUBJ,11,ADVL,(VP*),derrotar,(V*),*,,,,,
42837,3,2034,3574,o,o,ART,M|S,4,>N,(NP*,-,(A1*,*,,,,,
42838,4,2034,3574,candidato,candidato,N,M|S,2,ACC,*,-,*,*,,,,,
42839,5,2034,3574,de,de,PRP,-,4,N<,(PP*,-,*,*,,,,,
42840,6,2034,3574,o,o,ART,M|S,7,>N,(NP*,-,*,*,,,,,
42841,7,2034,3574,PPR,PPR,PROP,M|S,5,P<,*)))),-,*),*),,,,,
42842,8,2034,3574,",",-,PU,-,11,PU,*,-,*,*,,,,,
42843,9,2034,3574,Roseana,Roseana,PROP,F|S,11,SUBJ,(NP*),-,*,(A1*),,,,,
42844,10,2034,3574,se,se,PRON-PERS,F|3S|ACC,11,ACC,(NP*),-,*,(V*),,,,,
42845,11,2034,3575,tornará,tornar,V-FIN,FUT|3S|IND,0,STA,(VP*),tornar,*,(C-V*),,,,,
42846,12,2034,3575,a,o,ART,F|S,14,>N,(NP*,-,*,(A2*,,,,,
42847,13,2034,3575,primeira,primeiro,ADJ,F|S,14,>N,*,-,*,*,,,,,
42848,14,2034,3575,governadora,governadora,N,F|S,11,OC,*,-,*,*,,,,,
42849,15,2034,3575,eleita,eleger,V-PCP,F|S,14,N<,(ICL(VP*),-,*,*,,,,,
42850,16,2034,3575,em,em,PRP,-,15,ADVL,(PP*,-,*,*,,,,,
42851,17,2034,3575,a,o,ART,F|S,18,>N,(NP*,-,*,*,,,,,
42852,18,2034,3575,história,história,N,F|S,16,P<,*,-,*,*,,,,,
42853,19,2034,3575,de,de,PRP,-,18,N<,(PP*,-,*,*,,,,,
42854,20,2034,3575,o,o,ART,M|S,21,>N,(NP*,-,*,*,,,,,
42855,21,2034,3575,país,país,N,M|S,19,P<,*)))))),-,*,*),,,,,
42856,22,2034,3575,.,-,PU,-,11,PU,*),-,*,*,,,,,
42857,1,2035,3575,No_caso_de,no_caso_de,PRP,-,26,ADVL,(FCL(PP*,-,(AM-ADV*,,,,,,
42858,2,2035,3575,impedimento,impedimento,N,M|S,1,P<,(CU(NP*,-,*,,,,,,
42859,3,2035,3575,de,de,PRP,-,2,N<,(PP*,-,*,,,,,,
42860,4,2035,3575,o,o,ART,M|S,5,>N,(NP*,-,*,,,,,,
42861,5,2035,3575,presidente,presidente,N,M|S,3,P<,*,-,*,,,,,,
42862,6,2035,3575,de,de,PRP,-,5,N<,(PP*,-,*,,,,,,
42863,7,2035,3575,a,o,ART,F|S,8,>N,(NP*,-,*,,,,,,
42864,8,2035,3575,República,república,N,F|S,6,P<,*))))),-,*,,,,,,
42865,9,2035,3575,ou,ou,CONJ-C,-,2,CO,*,-,*,,,,,,
42866,10,2035,3575,de,de,PRP,-,2,CJT,(PP*,-,*,,,,,,
42867,11,2035,3575,vacância,vacância,N,F|S,10,P<,(NP*,-,*,,,,,,
42868,12,2035,3575,de,de,PRP,-,11,N<,(PP*,-,*,,,,,,
42869,13,2035,3575,o,o,ART,M|S,14,>N,(NP*,-,*,,,,,,
42870,14,2035,3575,cargo,cargo,N,M|S,12,P<,*)),-,*,,,,,,
42871,15,2035,3575,em,em,PRP,-,11,N<,(PP*,-,*,,,,,,
42872,16,2035,3575,os,o,ART,M|P,19,>N,(NP*,-,*,,,,,,
42873,17,2035,3575,primeiros,primeiro,ADJ,M|P,19,>N,*,-,*,,,,,,
42874,18,2035,3575,dois,dois,NUM,M|P,19,>N,*,-,*,,,,,,
42875,19,2035,3575,anos,ano,N,M|P,15,P<,*,-,*,,,,,,
42876,20,2035,3575,de,de,PRP,-,19,N<,(PP*,-,*,,,,,,
42877,21,2035,3575,mandato,mandato,N,M|S,20,P<,(NP*)))))))),-,*),,,,,,
42878,22,2035,3575,",",-,PU,-,25,PU,*,-,*,,,,,,
42879,23,2035,3575,a,o,ART,F|S,24,>N,(NP*,-,(A1*,,,,,,
42880,24,2035,3575,substituição,substituição,N,F|S,25,SUBJ,*),-,*),,,,,,
42881,25,2035,3575,será,ser,V-FIN,FUT|3S|IND,0,STA,(VP*,-,*,,,,,,
42882,26,2035,3576,feita,fazer,V-PCP,F|S,25,MV,*),fazer,(V*),,,,,,
42883,27,2035,3576,através,através,ADV,-,26,ADVL,(ADVP*,-,(AM-MNR*,,,,,,
42884,28,2035,3576,de,de,PRP,-,27,A<,(PP*,-,*,,,,,,
42885,29,2035,3576,eleição,eleição,N,F|S,28,P<,(NP*,-,*,,,,,,
42886,30,2035,3576,direta,direto,ADJ,F|S,29,N<,(ADJP*)))),-,*),,,,,,
42887,31,2035,3576,em,em,PRP,-,26,ADVL,(PP*,-,(AM-TMP*,,,,,,
42888,32,2035,3576,90,90,NUM,M|P,33,>N,(NP*,-,*,,,,,,
42889,33,2035,3576,dias,dia,N,M|P,31,P<,*)),-,*),,,,,,
42890,34,2035,3576,.,-,PU,-,25,PU,*),-,*,,,,,,
42891,1,2036,3576,Se,se,CONJ-S,-,4,SUB,(FCL(FCL*,-,*,(AM-ADV*,,,,,
42892,2,2036,3576,a,o,ART,F|S,3,>N,(NP*,-,(A1*,*,,,,,
42893,3,2036,3576,vacância,vacância,N,F|S,4,SUBJ,*),-,*),*,,,,,
42894,4,2036,3577,ocorresse,ocorrer,V-FIN,IMPF|3S|SUBJ,16,ADVL,(VP*),ocorrer,(V*),*,,,,,
42895,5,2036,3577,em,em,PRP,-,4,ADVL,(PP*,-,(AM-TMP*,*,,,,,
42896,6,2036,3577,os,o,ART,M|P,9,>N,(NP*,-,*,*,,,,,
42897,7,2036,3577,últimos,último,ADJ,M|P,9,>N,*,-,*,*,,,,,
42898,8,2036,3577,dois,dois,NUM,M|P,9,>N,*,-,*,*,,,,,
42899,9,2036,3577,anos,ano,N,M|P,5,P<,*,-,*,*,,,,,
42900,10,2036,3577,de,de,PRP,-,9,N<,(PP*,-,*,*,,,,,
42901,11,2036,3577,mandato,mandato,N,M|S,10,P<,(NP*))))),-,*),*),,,,,
42902,12,2036,3577,",",-,PU,-,15,PU,*,-,*,*,,,,,
42903,13,2036,3577,a,o,ART,F|S,14,>N,(NP*,-,*,(A1*,,,,,
42904,14,2036,3577,eleição,eleição,N,F|S,15,SUBJ,*),-,*,*),,,,,
42905,15,2036,3577,seria,ser,V-FIN,COND|3S,0,STA,(VP*,-,*,*,,,,,
42906,16,2036,3578,feita,fazer,V-PCP,F|S,15,MV,*),fazer,*,(V*),,,,,
42907,17,2036,3578,por,por,PRP,-,16,PASS,(PP*,-,*,(A0*,,,,,
42908,18,2036,3578,o,o,ART,M|S,19,>N,(NP*,-,*,*,,,,,
42909,19,2036,3578,Congresso,congresso,N,M|S,17,P<,*)),-,*,*),,,,,
42910,20,2036,3578,",",-,PU,-,15,PU,*,-,*,*,,,,,
42911,21,2036,3578,em,em,PRP,-,16,ADVL,(PP*,-,*,(AM-TMP*,,,,,
42912,22,2036,3578,30,30,NUM,M|P,23,>N,(NP*,-,*,*,,,,,
42913,23,2036,3578,dias,dia,N,M|P,21,P<,*)),-,*,*),,,,,
42914,24,2036,3578,.,-,PU,-,15,PU,*),-,*,*,,,,,
42915,1,2037,3579,Ficando,ficar,V-GER,-,22,ADVL,(FCL(ICL(VP*),ficar,(V*),(AM-ADV*,,,,,
42916,2,2037,3579,novamente,novamente,ADV,-,1,ADVL,(ADVP*),-,(AM-TMP*),*,,,,,
42917,3,2037,3579,vago,vago,ADJ,M|S,1,SC,(ADJP*),-,(A2*),*,,,,,
42918,4,2037,3579,o,o,ART,M|S,5,>N,(NP*,-,(A1*,*,,,,,
42919,5,2037,3579,cargo,cargo,N,M|S,1,SUBJ,*)),-,*),*),,,,,
42920,6,2037,3579,",",-,PU,-,22,PU,*,-,*,*,,,,,
42921,7,2037,3579,o,o,ART,M|S,8,>N,(NP*,-,*,(A0*,,,,,
42922,8,2037,3579,presidente,presidente,N,M|S,22,SUBJ,*,-,*,*,,,,,
42923,9,2037,3579,de,de,PRP,-,8,N<,(CU(PP*,-,*,*,,,,,
42924,10,2037,3579,o,o,ART,M|S,11,>N,(NP*,-,*,*,,,,,
42925,11,2037,3579,Senado,senado,N,M|S,9,P<,*)),-,*,*,,,,,
42926,12,2037,3579,e,e,CONJ-C,-,9,CO,*,-,*,*,,,,,
42927,13,2037,3579,",",-,PU,-,9,PU,*,-,*,*,,,,,
42928,14,2037,3579,sucessivamente,sucessivamente,ADV,-,9,ADVL,(ADVP*),-,*,*,,,,,
42929,15,2037,3579,",",-,PU,-,9,PU,*,-,*,*,,,,,
42930,16,2037,3579,de,de,PRP,-,9,CJT,(PP*,-,*,*,,,,,
42931,17,2037,3579,o,o,ART,M|S,18,>N,(NP*,-,*,*,,,,,
42932,18,2037,3579,Supremo_Tribunal_Federal,Supremo_Tribunal_Federal,PROP,M|S,16,P<,*,-,*,*,,,,,
42933,19,2037,3579,(,-,PU,-,18,PU,*,-,*,*,,,,,
42934,20,2037,3579,STF,STF,PROP,M|S,18,N<PRED,(NP*),-,*,*,,,,,
42935,21,2037,3579,),-,PU,-,18,PU,*)))),-,*,*),,,,,
42936,22,2037,3580,assumem,assumir,V-FIN,PR|3P|IND,0,STA,(VP*),assumir,*,(V*),,,,,
42937,23,2037,3580,a,o,ART,F|S,24,>N,(NP*,-,*,(A1*,,,,,
42938,24,2037,3580,incumbência,incumbência,N,F|S,22,ACC,*),-,*,*),,,,,
42939,25,2037,3580,.,-,PU,-,22,PU,*),-,*,*,,,,,
42940,1,2038,3581,Cai,cair,V-FIN,PR|3S|IND,0,STA,(FCL(VP*),cair,(V*),,,,,,
42941,2,2038,3581,o,o,ART,M|S,3,>N,(NP*,-,(A1*,,,,,,
42942,3,2038,3581,volume,volume,N,M|S,1,SUBJ,*,-,*,,,,,,
42943,4,2038,3581,de,de,PRP,-,3,N<,(PP*,-,*,,,,,,
42944,5,2038,3581,pedidos,pedido,N,M|P,4,P<,(NP*,-,*,,,,,,
42945,6,2038,3581,de,de,PRP,-,5,N<,(PP*,-,*,,,,,,
42946,7,2038,3581,ações,ação,N,F|P,6,P<,(NP*,-,*,,,,,,
42947,8,2038,3581,ordinárias,ordinário,ADJ,F|P,7,N<,(ADJP*))))))),-,*),,,,,,
42948,1,2039,3581,O,o,ART,M|S,2,>N,(FCL(NP*,-,(A2*,,,,,,
42949,2,2039,3581,número,número,N,M|S,8,SUBJ,*,-,*,,,,,,
42950,3,2039,3581,de,de,PRP,-,2,N<,(PP*,-,*,,,,,,
42951,4,2039,3581,ações,ação,N,F|P,3,P<,(NP*,-,*,,,,,,
42952,5,2039,3581,ordinárias,ordinário,ADJ,F|P,4,N<,(ADJP*))),-,*,,,,,,
42953,6,2039,3581,em,em,PRP,-,2,N<,(PP*,-,*,,,,,,
42954,7,2039,3581,junho,junho,N,M|S,6,P<,(NP*))),-,*),,,,,,
42955,8,2039,3582,apresentou,apresentar,V-FIN,PS|3S|IND,0,STA,(VP*),apresentar,(V*),,,,,,
42956,9,2039,3582,queda,queda,N,F|S,8,ACC,(NP*,-,(A1*,,,,,,
42957,10,2039,3582,de,de,PRP,-,9,N<,(PP*,-,*,,,,,,
42958,11,2039,3582,"10,36","10,36",NUM,M|P,12,>N,(NP*,-,*,,,,,,
42959,12,2039,3582,%,%,N,M|P,10,P<,*))),-,*),,,,,,
42960,13,2039,3582,comparado,comparar,V-PCP,M|S,8,ADVL,(ICL(VP*),-,(AM-ADV*,,,,,,
42961,14,2039,3582,com,com,PRP,-,13,PIV,(PP*,-,*,,,,,,
42962,15,2039,3582,o,o,ART,M|S,16,>N,(NP*,-,*,,,,,,
42963,16,2039,3582,mês,mês,N,M|S,14,P<,*,-,*,,,,,,
42964,17,2039,3582,de,de,PRP,-,16,N<,(PP*,-,*,,,,,,
42965,18,2039,3582,maio,maio,N,M|S,17,P<,(NP*))))),-,*),,,,,,
42966,19,2039,3582,.,-,PU,-,8,PU,*),-,*,,,,,,
42967,1,2040,3582,Foram,ser,V-FIN,PS/MQP|3P|IND,0,STA,(FCL(VP*,-,*,,,,,,
42968,2,2040,3583,requeridas,requerer,V-PCP,F|P,1,MV,*),requerer,(V*),,,,,,
42969,3,2040,3583,606,606,NUM,F|P,4,>N,(NP*,-,(A1*,,,,,,
42970,4,2040,3583,ações,ação,N,F|P,1,SUBJ,*),-,*),,,,,,
42971,5,2040,3583,em,em,PRP,-,2,ADVL,(PP*,-,(AM-TMP*,,,,,,
42972,6,2040,3583,junho,junho,N,M|S,5,P<,(NP*)),-,*),,,,,,
42973,7,2040,3583,contra,contra,PRP,-,2,ADVL,(PP*,-,*,,,,,,
42974,8,2040,3583,676,676,NUM,F|P,7,P<,(ADJP*)),-,*,,,,,,
42975,9,2040,3583,em,em,PRP,-,2,ADVL,(PP*,-,*,,,,,,
42976,10,2040,3583,o,o,ART,M|S,11,>N,(NP*,-,*,,,,,,
42977,11,2040,3583,mês,mês,N,M|S,9,P<,*,-,*,,,,,,
42978,12,2040,3583,anterior,anterior,ADJ,M|S,11,N<,(ADJP*))),-,*,,,,,,
42979,13,2040,3583,.,-,PU,-,1,PU,*),-,*,,,,,,
42980,1,2041,3583,A,o,ART,F|S,2,>N,(FCL(NP*,-,(A1*,,,,,,
42981,2,2041,3583,pesquisa,pesquisa,N,F|S,3,SUBJ,*),-,*),,,,,,
42982,3,2041,3583,é,ser,V-FIN,PR|3S|IND,0,STA,(VP*,-,*,,,,,,
42983,4,2041,3584,feita,fazer,V-PCP,F|S,3,MV,*),fazer,(V*),,,,,,
42984,5,2041,3584,por,por,PRP,-,4,PASS,(PP*,-,(A0*,,,,,,
42985,6,2041,3584,a,o,ART,F|S,7,>N,(NP*,-,*,,,,,,
42986,7,2041,3584,Hubert_Imóveis_e_Administração,Hubert_Imóveis_e_Administração,PROP,F|S,5,P<,*)),-,*),,,,,,
42987,8,2041,3584,.,-,PU,-,3,PU,*),-,*,,,,,,
42988,1,2042,3584,Em,em,PRP,-,4,ADVL,(FCL(PP*,-,(AM-TMP*,,,,,,
42989,2,2042,3584,junho,junho,N,M|S,1,P<,(NP*)),-,*),,,,,,
42990,3,2042,3584,foram,ser,V-FIN,PS/MQP|3P|IND,0,STA,(VP*,-,*,,,,,,
42991,4,2042,3585,pedidas,pedir,V-PCP,F|P,3,MV,*),pedir,(V*),,,,,,
42992,5,2042,3585,145,145,NUM,F|P,6,>N,(NP*,-,(A1*,,,,,,
42993,6,2042,3585,ações,ação,N,F|P,3,SUBJ,*,-,*,,,,,,
42994,7,2042,3585,revisionais,revisional,ADJ,F|P,6,N<,(ADJP*),-,*,,,,,,
42995,8,2042,3585,de,de,PRP,-,6,N<,(PP*,-,*,,,,,,
42996,9,2042,3585,aluguel,aluguel,N,M|S,8,P<,(NP*))),-,*),,,,,,
42997,10,2042,3585,.,-,PU,-,3,PU,*),-,*,,,,,,
42998,1,2043,3585,Comparadas,comparar,V-PCP,F|P,9,PRED,(FCL(ICL(VP*),-,(AM-PRD*,,,,,,
42999,2,2043,3585,com,com,PRP,-,1,PIV,(PP*,-,*,,,,,,
43000,3,2043,3585,o,o,ART,M|S,4,>N,(NP*,-,*,,,,,,
43001,4,2043,3585,mês,mês,N,M|S,2,P<,*,-,*,,,,,,
43002,5,2043,3585,anterior,anterior,ADJ,M|S,4,N<,(ADJP*)))),-,*),,,,,,
43003,6,2043,3585,",",-,PU,-,9,PU,*,-,*,,,,,,
43004,7,2043,3585,as,o,ART,F|P,8,>N,(NP*,-,(A1*,,,,,,
43005,8,2043,3585,revisionais,revisional,N-ADJ,F|P,9,SUBJ,*),-,*),,,,,,
43006,9,2043,3586,tiveram,ter,V-FIN,PS/MQP|3P|IND,0,STA,(VP*),ter,(V*),,,,,,
43007,10,2043,3586,queda,queda,N,F|S,9,ACC,(NP*,-,(A2*,,,,,,
43008,11,2043,3586,de,de,PRP,-,10,N<,(PP*,-,*,,,,,,
43009,12,2043,3586,"9,94","9,94",NUM,M|P,13,>N,(NP*,-,*,,,,,,
43010,13,2043,3586,%,%,N,M|P,11,P<,*))),-,*),,,,,,
43011,14,2043,3586,.,-,PU,-,9,PU,*),-,*,,,,,,
43012,1,2044,3586,Porém,porém,ADV,-,17,ADVL,(FCL(ADVP*),-,*,(AM-DIS*),,,,,
43013,2,2044,3586,",",-,PU,-,17,PU,*,-,*,*,,,,,
43014,3,2044,3586,se,se,CONJ-S,-,8,SUB,(FCL*,-,*,(AM-ADV*,,,,,
43015,4,2044,3586,o,o,ART,M|S,5,>N,(NP*,-,(A1*,*,,,,,
43016,5,2044,3586,total,total,N,M|S,8,SUBJ,*,-,*,*,,,,,
43017,6,2044,3586,de,de,PRP,-,5,N<,(PP*,-,*,*,,,,,
43018,7,2044,3586,junho,junho,N,M|S,6,P<,(NP*))),-,*),*,,,,,
43019,8,2044,3586,for,ser,V-FIN,FUT|3S|SUBJ,17,ADVL,(VP*,-,*,*,,,,,
43020,9,2044,3587,comparado,comparar,V-PCP,M|S,8,MV,*),comparar,(V*),*,,,,,
43021,10,2044,3587,com,com,PRP,-,9,PIV,(PP*,-,(A2*,*,,,,,
43022,11,2044,3587,o,o,ART,M|S,13,>N,(NP*,-,*,*,,,,,
43023,12,2044,3587,mesmo,mesmo,PRON-DET,M|S,13,>N,*,-,*,*,,,,,
43024,13,2044,3587,mês,mês,N,M|S,10,P<,*,-,*,*,,,,,
43025,14,2044,3587,de,de,PRP,-,13,N<,(PP*,-,*,*,,,,,
43026,15,2044,3587,93,93,NUM,M|P,14,P<,(ADJP*))))),-,*),*),,,,,
43027,16,2044,3587,",",-,PU,-,17,PU,*,-,*,*,,,,,
43028,17,2044,3588,verifica-,verificar,V-FIN,PR|3S|IND,0,STA,(VP*),verificar,*,(V*),,,,,
43029,18,2044,3588,se,se,PRON-PERS,M|3S|ACC,17,SUBJ,(NP*),-,*,(A0*),,,,,
43030,19,2044,3588,aumento,aumento,N,M|S,17,ACC,(NP*,-,*,(A1*,,,,,
43031,20,2044,3588,de,de,PRP,-,19,N<ARGO,(PP*,-,*,*,,,,,
43032,21,2044,3588,"28,32","28,32",NUM,M|P,22,>N,(NP*,-,*,*,,,,,
43033,22,2044,3588,%,%,N,M|P,20,P<,*))),-,*,*),,,,,
43034,23,2044,3588,.,-,PU,-,17,PU,*),-,*,*,,,,,
43035,1,2045,3588,Em,em,PRP,-,8,ADVL,(FCL(PP*,-,(AM-TMP*,,,,,,
43036,2,2045,3588,o,o,ART,M|S,4,>N,(NP*,-,*,,,,,,
43037,3,2045,3588,1º,1º,ADJ,M|S,4,>N,*,-,*,,,,,,
43038,4,2045,3588,semestre,semestre,N,M|S,1,P<,*,-,*,,,,,,
43039,5,2045,3588,de,de,PRP,-,4,N<,(PP*,-,*,,,,,,
43040,6,2045,3588,94,94,NUM,M|P,5,P<,(ADJP*)))),-,*),,,,,,
43041,7,2045,3588,foram,ser,V-FIN,PS/MQP|3P|IND,0,STA,(VP*,-,*,,,,,,
43042,8,2045,3589,feitos,fazer,V-PCP,M|P,7,MV,*),fazer,(V*),,,,,,
43043,9,2045,3589,662,662,NUM,M|P,10,>N,(NP*,-,(A1*,,,,,,
43044,10,2045,3589,pedidos,pedido,N,M|P,7,SUBJ,*),-,*),,,,,,
43045,11,2045,3589,em,em,PRP,-,8,ADVL,(PP*,-,(AM-MNR*,,,,,,
43046,12,2045,3589,o,o,ART,M|S,13,>N,(NP*,-,*,,,,,,
43047,13,2045,3589,total,total,N,M|S,11,P<,*)),-,*),,,,,,
43048,14,2045,3589,.,-,PU,-,7,PU,*),-,*,,,,,,
43049,1,2046,3589,Segundo,segundo,PRP,-,9,ADVL,(FCL(PP*,-,*,,,,,,
43050,2,2046,3589,o,o,ART,M|S,3,>N,(NP*,-,*,,,,,,
43051,3,2046,3589,secretário,secretário,N,M|S,1,P<,*)),-,*,,,,,,
43052,4,2046,3589,",",-,PU,-,8,PU,*,-,*,,,,,,
43053,5,2046,3589,US$,US$,N,M|P,8,SUBJ,(NP*,-,(A1*,,,,,,
43054,6,2046,3589,"43,5","43,5",NUM,M|P,7,>N,(NP*,-,*,,,,,,
43055,7,2046,3589,milhões,milhão,N,M|P,5,N<,*)),-,*),,,,,,
43056,8,2046,3589,foram,ser,V-FIN,PS/MQP|3P|IND,0,STA,(VP*,-,*,,,,,,
43057,9,2046,3590,liberados,liberar,V-PCP,M|P,8,MV,*),liberar,(V*),,,,,,
43058,10,2046,3590,por,por,PRP,-,9,PASS,(PP*,-,(A0*,,,,,,
43059,11,2046,3590,o,o,ART,M|S,12,>N,(NP*,-,*,,,,,,
43060,12,2046,3590,prefeito,prefeito,N,M|S,10,P<,*)),-,*),,,,,,
43061,13,2046,3590,quatro,quatro,NUM,M|P,14,>N,(ADVP(NP*,-,(AM-TMP*,,,,,,
43062,14,2046,3590,meses,mês,N,M|P,15,>A,*),-,*,,,,,,
43063,15,2046,3590,atrás,atrás,ADV,-,9,ADVL,*),-,*),,,,,,
43064,16,2046,3590,para,para,PRP,-,9,ADVL,(PP*,-,(AM-PNC*,,,,,,
43065,17,2046,3590,ampliação,ampliação,N,F|S,16,P<,(NP(CU(NP*),-,*,,,,,,
43066,18,2046,3590,ou,ou,CONJ-C,-,17,CO,*,-,*,,,,,,
43067,19,2046,3590,reforma,reforma,N,F|S,17,CJT,(NP*)),-,*,,,,,,
43068,20,2046,3590,em,em,PRP,-,17,N<,(PP*,-,*,,,,,,
43069,21,2046,3590,dez,dez,NUM,M|P,22,>N,(CU(NP*,-,*,,,,,,
43070,22,2046,3590,hospitais,hospital,N,M|P,20,P<,*),-,*,,,,,,
43071,23,2046,3590,e,e,CONJ-C,-,22,CO,*,-,*,,,,,,
43072,24,2046,3590,unidades,unidade,N,F|P,22,CJT,(NP*,-,*,,,,,,
43073,25,2046,3590,de,de,PRP,-,24,N<,(PP*,-,*,,,,,,
43074,26,2046,3590,saúde,saúde,N,F|S,25,P<,(NP*))))))),-,*),,,,,,
43075,27,2046,3590,.,-,PU,-,8,PU,*),-,*,,,,,,
43076,1,2047,3590,Entre,entre,PRP,-,4,ADVL,(FCL(PP*,-,(A2*,,,,,,
43077,2,2047,3590,elas,elas,PRON-PERS,F|3P|NOM/PIV,1,P<,(NP*)),-,*),,,,,,
43078,3,2047,3590,",",-,PU,-,4,PU,*,-,*,,,,,,
43079,4,2047,3591,estão,estar,V-FIN,PR|3P|IND,0,STA,(VP*),estar,(V*),,,,,,
43080,5,2047,3591,as,o,ART,F|P,6,>N,(NP*,-,(A1*,,,,,,
43081,6,2047,3591,reformas,reforma,N,F|P,4,SUBJ,(CU(NP*),-,*,,,,,,
43082,7,2047,3591,e,e,CONJ-C,-,6,CO,*,-,*,,,,,,
43083,8,2047,3591,ampliações,ampliação,N,F|P,6,CJT,(NP*)),-,*,,,,,,
43084,9,2047,3591,de,de,PRP,-,6,N<,(PP*,-,*,,,,,,
43085,10,2047,3591,os,o,ART,M|P,11,>N,(NP*,-,*,,,,,,
43086,11,2047,3591,hospitais,hospital,N,M|P,9,P<,*,-,*,,,,,,
43087,12,2047,3591,de,de,PRP,-,11,N<,(PP*,-,*,,,,,,
43088,13,2047,3591,o,o,ART,M|S,14,>N,(NP*,-,*,,,,,,
43089,14,2047,3591,Tatuapé,Tatuapé,PROP,M|S,12,P<,(CU(NP*,-,*,,,,,,
43090,15,2047,3591,(,-,PU,-,14,PU,*,-,*,,,,,,
43091,16,2047,3591,US$,US$,N,M|P,14,N<PRED,(NP*,-,*,,,,,,
43092,17,2047,3591,"7,4","7,4",NUM,M|P,18,>N,(NP*,-,*,,,,,,
43093,18,2047,3591,milhões,milhão,N,M|P,16,N<,*)),-,*,,,,,,
43094,19,2047,3591,),-,PU,-,14,PU,*),-,*,,,,,,
43095,20,2047,3591,",",-,PU,-,14,PU,*,-,*,,,,,,
43096,21,2047,3591,Vila_Nova_Cachoeirinha,Vila_Nova_Cachoeirinha,PROP,M|S,14,CJT,(NP*,-,*,,,,,,
43097,22,2047,3591,(,-,PU,-,21,PU,*,-,*,,,,,,
43098,23,2047,3591,US$,US$,N,M|P,21,N<PRED,(NP*,-,*,,,,,,
43099,24,2047,3591,17,17,NUM,M|P,25,>N,(NP*,-,*,,,,,,
43100,25,2047,3591,milhões,milhão,N,M|P,23,N<,*)),-,*,,,,,,
43101,26,2047,3591,),-,PU,-,21,PU,*),-,*,,,,,,
43102,27,2047,3591,e,e,CONJ-C,-,14,CO,*,-,*,,,,,,
43103,28,2047,3591,Tide_Setubal,Tide_Setubal,PROP,M|S,14,CJT,(NP*,-,*,,,,,,
43104,29,2047,3591,(,-,PU,-,28,PU,*,-,*,,,,,,
43105,30,2047,3591,US$,US$,N,M|P,28,N<PRED,(NP*,-,*,,,,,,
43106,31,2047,3591,"9,4","9,4",NUM,M|P,32,>N,(NP*,-,*,,,,,,
43107,32,2047,3591,milhões,milhão,N,M|P,30,N<,*)),-,*,,,,,,
43108,33,2047,3591,),-,PU,-,28,PU,*))))))),-,*),,,,,,
43109,34,2047,3591,.,-,PU,-,4,PU,*),-,*,,,,,,
43110,1,2048,3591,Raia,raia,PROP,M|S,2,SUBJ,(FCL(NP*),-,(A0*),*,*,,,,
43111,2,2048,3592,disse,dizer,V-FIN,PS|3S|IND,0,STA,(VP*),dizer,(V*),*,*,,,,
43112,3,2048,3592,ainda,ainda,ADV,-,2,ADVL,(ADVP*),-,(AM-TMP*),*,*,,,,
43113,4,2048,3592,que,que,CONJ-S,-,7,SUB,(CU(FCL*,-,(A1*,*,*,,,,
43114,5,2048,3592,sua,seu,PRON-DET,F|S,6,>N,(NP*,-,*,(A0*,*,,,,
43115,6,2048,3592,equipe,equipe,N,F|S,7,SUBJ,*),-,*,*),*,,,,
43116,7,2048,3593,levantou,levantar,V-FIN,PS|3S|IND,2,ACC,(VP*),levantar,*,(V*),*,,,,
43117,8,2048,3593,as,o,ART,F|P,9,>N,(NP*,-,*,(A1*,*,,,,
43118,9,2048,3593,necessidades,necessidade,N,F|P,7,ACC,*,-,*,*,*,,,,
43119,10,2048,3593,de,de,PRP,-,9,N<,(PP*,-,*,*,*,,,,
43120,11,2048,3593,material,material,N,M|S,10,P<,(NP*,-,*,*,*,,,,
43121,12,2048,3593,de,de,PRP,-,11,N<,(PP*,-,*,*,*,,,,
43122,13,2048,3593,consumo,consumo,N,M|S,12,P<,(NP*)),-,*,*,*,,,,
43123,14,2048,3593,de,de,PRP,-,11,N<,(PP*,-,*,*,*,,,,
