,SHALLOW_CHUNKS
120453,I-NP
120454,B-VP
120455,B-NP
120456,I-NP
120457,I-NP
120458,O
120459,B-VP
120460,B-NP
120461,I-NP
120462,B-PP
120463,O
120464,O
120465,O
120466,O
120467,B-NP
120468,I-NP
120469,B-PP
120470,O
120471,O
120472,O
120473,O
120474,B-NP
120475,I-NP
120476,B-PP
120477,I-PP
120478,I-PP
120479,O
120480,B-NP
120481,I-NP
120482,I-NP
120483,B-PP
120484,I-PP
120485,B-PP
120486,I-PP
120487,I-PP
120488,B-VP
120489,B-PP
120490,I-PP
120491,I-PP
120492,B-PP
120493,I-PP
120494,B-NP
120495,B-VP
120496,B-NP
120497,I-NP
120498,B-PP
120499,I-PP
120500,I-PP
120501,O
120502,B-VP
120503,B-PP
120504,I-PP
120505,I-PP
120506,I-PP
120507,I-PP
120508,I-PP
120509,I-PP
120510,I-PP
120511,I-PP
120512,I-PP
120513,I-PP
120514,I-PP
120515,I-PP
120516,O
120517,B-NP
120518,I-NP
120519,I-NP
120520,B-PP
120521,I-PP
120522,B-PP
120523,I-PP
120524,I-PP
120525,B-VP
120526,B-PP
120527,I-PP
120528,I-PP
120529,B-PP
120530,I-PP
120531,B-NP
120532,B-VP
120533,B-NP
120534,I-NP
120535,B-PP
120536,I-PP
120537,I-PP
120538,O
120539,B-VP
120540,B-PP
120541,I-PP
120542,I-PP
120543,I-PP
120544,I-PP
120545,I-PP
120546,I-PP
120547,I-PP
120548,I-PP
120549,I-PP
120550,I-PP
120551,I-PP
120552,I-PP
120553,O
120554,B-NP
120555,I-NP
120556,I-NP
120557,B-PP
120558,I-PP
120559,B-PP
120560,I-PP
120561,I-PP
120562,B-VP
120563,B-PP
120564,I-PP
120565,I-PP
120566,B-PP
120567,I-PP
120568,B-NP
120569,B-VP
120570,B-NP
120571,I-NP
120572,B-PP
120573,I-PP
120574,I-PP
120575,O
120576,B-VP
120577,B-PP
120578,I-PP
120579,I-PP
120580,I-PP
120581,I-PP
120582,I-PP
120583,I-PP
120584,I-PP
120585,I-PP
120586,I-PP
120587,I-PP
120588,I-PP
120589,I-PP
120590,O
120591,B-NP
120592,I-NP
120593,I-NP
120594,I-NP
120595,I-NP
120596,B-PP
120597,I-PP
120598,I-PP
120599,I-PP
120600,B-VP
120601,I-VP
120602,B-NP
120603,I-NP
120604,I-NP
120605,B-PP
120606,I-PP
120607,I-PP
120608,I-PP
120609,I-PP
120610,O
120611,B-NP
120612,I-NP
120613,I-NP
120614,B-NP
120615,B-VP
120616,B-NP
120617,I-NP
120618,I-NP
120619,B-PP
120620,I-PP
120621,B-NP
120622,B-VP
120623,I-VP
120624,B-PP
120625,I-PP
120626,B-NP
120627,I-NP
120628,I-NP
120629,B-PP
120630,I-PP
120631,I-PP
120632,O
120633,B-NP
120634,I-NP
120635,I-NP
120636,B-NP
120637,B-VP
120638,B-NP
120639,I-NP
120640,I-NP
120641,B-PP
120642,I-PP
120643,B-NP
120644,B-VP
120645,I-VP
120646,B-PP
120647,I-PP
120648,B-NP
120649,I-NP
120650,I-NP
120651,B-PP
120652,I-PP
120653,I-PP
120654,O
120655,B-NP
120656,I-NP
120657,B-VP
120658,B-VP
120659,B-NP
120660,I-NP
120661,O
120662,B-NP
120663,I-NP
120664,O
120665,B-ADVP
120666,O
120667,B-ADVP
120668,B-VP
120669,B-NP
120670,B-VP
120671,I-VP
120672,B-ADVP
120673,B-PP
120674,I-PP
120675,I-PP
120676,B-PP
120677,I-PP
120678,I-PP
120679,I-PP
120680,O
120681,B-NP
120682,I-NP
120683,O
120684,B-ADVP
120685,O
120686,B-ADVP
120687,B-VP
120688,B-NP
120689,B-VP
120690,I-VP
120691,B-ADVP
120692,B-PP
120693,I-PP
120694,I-PP
120695,B-PP
120696,I-PP
120697,I-PP
120698,I-PP
120699,O
120700,O
120701,O
120702,B-NP
120703,I-NP
120704,B-PP
120705,I-PP
120706,O
120707,O
120708,O
120709,B-NP
120710,I-NP
120711,B-PP
120712,I-PP
120713,B-NP
120714,I-NP
120715,B-PP
120716,I-PP
120717,I-PP
120718,O
120719,B-VP
120720,B-ADVP
120721,O
120722,B-NP
120723,I-NP
120724,B-PP
120725,I-PP
120726,I-PP
120727,B-PP
120728,I-PP
120729,I-PP
120730,I-PP
120731,O
120732,B-PP
120733,I-PP
120734,O
120735,B-NP
120736,I-NP
120737,B-VP
120738,B-ADVP
120739,O
120740,O
120741,B-NP
120742,I-NP
120743,B-VP
120744,B-ADVP
120745,B-ADJP
120746,B-PP
120747,I-PP
120748,I-PP
120749,I-PP
120750,O
120751,B-NP
120752,I-NP
120753,I-NP
120754,B-PP
120755,I-PP
120756,I-PP
120757,I-PP
120758,I-PP
120759,I-PP
120760,B-NP
120761,B-VP
120762,B-PP
120763,I-PP
120764,B-NP
120765,I-NP
120766,B-PP
120767,B-NP
120768,I-NP
120769,O
120770,B-NP
120771,I-NP
120772,O
120773,B-NP
120774,I-NP
120775,B-VP
120776,B-VP
120777,O
120778,B-VP
120779,B-NP
120780,I-NP
120781,B-PP
120782,I-PP
120783,I-PP
120784,I-PP
120785,O
120786,B-PP
120787,I-PP
120788,I-PP
120789,B-NP
120790,O
120791,B-ADJP
120792,O
120793,B-NP
120794,I-NP
120795,I-NP
120796,I-NP
120797,B-VP
120798,B-NP
120799,B-PP
120800,I-PP
120801,I-PP
120802,I-PP
120803,B-NP
120804,B-VP
120805,B-NP
120806,I-NP
120807,I-NP
120808,B-PP
120809,I-PP
120810,I-PP
120811,O
120812,B-NP
120813,I-NP
120814,I-NP
120815,I-NP
120816,B-VP
120817,B-NP
120818,B-PP
120819,I-PP
120820,I-PP
120821,I-PP
120822,B-NP
120823,B-VP
120824,B-NP
120825,I-NP
120826,I-NP
120827,B-PP
120828,I-PP
120829,I-PP
120830,O
120831,B-NP
120832,I-NP
120833,I-NP
120834,B-VP
120835,B-VP
120836,B-PP
120837,I-PP
120838,I-PP
120839,I-PP
120840,I-PP
120841,I-PP
120842,I-PP
120843,I-PP
120844,I-PP
120845,I-PP
120846,I-PP
120847,I-PP
120848,I-PP
120849,I-PP
120850,I-PP
120851,B-NP
120852,B-VP
120853,B-NP
120854,I-NP
120855,O
120856,B-NP
120857,I-NP
120858,I-NP
120859,B-VP
120860,B-VP
120861,B-PP
120862,I-PP
120863,I-PP
120864,I-PP
120865,I-PP
120866,I-PP
120867,I-PP
120868,I-PP
120869,I-PP
120870,I-PP
120871,I-PP
120872,I-PP
120873,I-PP
120874,I-PP
120875,I-PP
120876,B-NP
120877,B-VP
120878,B-NP
120879,I-NP
120880,O
120881,B-PP
120882,I-PP
120883,I-PP
120884,O
120885,B-VP
120886,B-NP
120887,O
120888,B-NP
120889,I-NP
120890,I-NP
120891,B-VP
120892,B-ADJP
120893,B-PP
120894,I-PP
120895,I-PP
120896,O
120897,B-NP
120898,I-NP
120899,I-NP
120900,B-VP
120901,I-VP
120902,B-PP
120903,I-PP
120904,I-PP
120905,I-PP
120906,I-PP
120907,I-PP
120908,I-PP
120909,I-PP
120910,I-PP
120911,B-NP
120912,B-VP
120913,B-ADVP
120914,B-PP
120915,I-PP
120916,I-PP
120917,I-PP
120918,I-PP
120919,O
120920,B-NP
120921,I-NP
120922,I-NP
120923,B-VP
120924,I-VP
120925,B-PP
120926,I-PP
120927,I-PP
120928,I-PP
120929,I-PP
120930,I-PP
120931,I-PP
120932,I-PP
120933,I-PP
120934,B-NP
120935,B-VP
120936,B-ADVP
120937,B-PP
120938,I-PP
120939,I-PP
120940,I-PP
120941,I-PP
120942,O
120943,B-ADVP
120944,B-VP
120945,I-VP
120946,B-PP
120947,I-PP
120948,I-PP
120949,I-PP
120950,B-NP
120951,I-NP
120952,I-NP
120953,B-PP
120954,I-PP
120955,I-PP
120956,I-PP
120957,I-PP
120958,I-PP
120959,I-PP
120960,I-PP
120961,I-PP
120962,I-PP
120963,O
120964,O
120965,B-NP
120966,B-VP
120967,B-PP
120968,I-PP
120969,I-PP
120970,I-PP
120971,I-PP
120972,I-PP
120973,I-PP
120974,O
120975,O
120976,B-VP
120977,B-NP
120978,I-NP
120979,I-NP
120980,I-NP
120981,I-NP
120982,O
120983,O
120984,B-NP
120985,B-VP
120986,B-PP
120987,I-PP
120988,I-PP
120989,I-PP
120990,I-PP
120991,I-PP
120992,I-PP
120993,O
120994,O
120995,B-VP
120996,B-NP
120997,I-NP
120998,I-NP
120999,I-NP
121000,I-NP
121001,O
121002,B-PP
121003,I-PP
121004,I-PP
121005,I-PP
121006,I-PP
121007,I-PP
121008,I-PP
121009,I-PP
121010,I-PP
121011,I-PP
121012,O
121013,B-NP
121014,I-NP
121015,B-VP
121016,I-VP
121017,B-PP
121018,I-PP
121019,I-PP
121020,O
121021,B-NP
121022,I-NP
121023,B-PP
121024,I-PP
121025,I-PP
121026,B-VP
121027,I-VP
121028,B-NP
121029,O
121030,B-PP
121031,I-PP
121032,I-PP
121033,O
121034,B-PP
121035,I-PP
121036,I-PP
121037,I-PP
121038,I-PP
121039,I-PP
121040,I-PP
121041,I-PP
121042,I-PP
121043,I-PP
121044,O
121045,B-NP
121046,I-NP
121047,B-VP
121048,I-VP
121049,B-PP
121050,I-PP
121051,I-PP
121052,O
121053,B-NP
121054,I-NP
121055,B-PP
121056,I-PP
121057,I-PP
121058,B-VP
121059,I-VP
121060,B-NP
121061,O
121062,B-PP
121063,I-PP
121064,I-PP
121065,O
121066,B-NP
121067,B-VP
121068,I-VP
121069,I-VP
121070,B-NP
121071,B-PP
121072,I-PP
121073,B-PP
121074,I-PP
121075,O
121076,B-NP
121077,I-NP
121078,B-PP
121079,I-PP
121080,O
121081,B-PP
121082,I-PP
121083,I-PP
121084,O
121085,B-NP
121086,B-VP
121087,B-NP
121088,I-NP
121089,B-PP
121090,I-PP
121091,I-PP
121092,O
121093,B-NP
121094,B-VP
121095,I-VP
121096,I-VP
121097,B-NP
121098,B-PP
121099,I-PP
121100,B-PP
121101,I-PP
121102,O
121103,B-NP
121104,I-NP
121105,B-PP
121106,I-PP
121107,O
121108,B-PP
121109,I-PP
121110,I-PP
121111,O
121112,B-NP
121113,B-VP
121114,B-NP
121115,I-NP
121116,B-PP
121117,I-PP
121118,I-PP
121119,O
121120,B-ADVP
121121,B-NP
121122,B-VP
121123,B-PP
121124,I-PP
121125,I-PP
121126,B-NP
121127,B-VP
121128,O
121129,B-NP
121130,I-NP
121131,B-ADVP
121132,B-VP
121133,B-NP
121134,I-NP
121135,I-NP
121136,I-NP
121137,I-NP
121138,I-NP
121139,O
121140,B-ADVP
121141,B-NP
121142,B-VP
121143,B-PP
121144,I-PP
121145,I-PP
121146,B-NP
121147,B-VP
121148,O
121149,B-NP
121150,I-NP
121151,B-ADVP
121152,B-VP
121153,B-NP
121154,I-NP
121155,I-NP
121156,I-NP
121157,I-NP
121158,I-NP
121159,O
121160,B-VP
121161,O
121162,B-NP
121163,I-NP
121164,I-NP
121165,I-NP
121166,B-NP
121167,B-NP
121168,B-VP
121169,B-NP
121170,I-NP
121171,I-NP
121172,B-NP
121173,B-VP
121174,B-NP
121175,I-NP
121176,B-PP
121177,I-PP
121178,I-PP
121179,I-PP
121180,I-PP
121181,I-PP
121182,I-PP
121183,B-NP
121184,B-VP
121185,B-NP
121186,I-NP
121187,B-PP
121188,I-PP
121189,I-PP
121190,B-NP
121191,B-PP
121192,I-PP
121193,I-PP
121194,O
121195,B-VP
121196,O
121197,B-NP
121198,I-NP
121199,I-NP
121200,I-NP
121201,B-NP
121202,B-NP
121203,B-VP
121204,B-NP
121205,I-NP
121206,I-NP
121207,B-NP
121208,B-VP
121209,B-NP
121210,I-NP
121211,B-PP
121212,I-PP
121213,I-PP
121214,I-PP
121215,I-PP
121216,I-PP
121217,I-PP
121218,B-NP
121219,B-VP
121220,B-NP
121221,I-NP
121222,B-PP
121223,I-PP
121224,I-PP
121225,B-NP
121226,B-PP
121227,I-PP
121228,I-PP
121229,O
121230,B-VP
121231,O
121232,B-NP
121233,I-NP
121234,I-NP
121235,I-NP
121236,B-NP
121237,B-NP
121238,B-VP
121239,B-NP
121240,I-NP
121241,I-NP
121242,B-NP
121243,B-VP
121244,B-NP
121245,I-NP
121246,B-PP
121247,I-PP
121248,I-PP
121249,I-PP
121250,I-PP
121251,I-PP
121252,I-PP
121253,B-NP
121254,B-VP
121255,B-NP
121256,I-NP
121257,B-PP
121258,I-PP
121259,I-PP
121260,B-NP
121261,B-PP
121262,I-PP
121263,I-PP
121264,O
121265,B-VP
121266,O
121267,B-NP
121268,I-NP
121269,I-NP
121270,I-NP
121271,B-NP
121272,B-NP
121273,B-VP
121274,B-NP
121275,I-NP
121276,I-NP
121277,B-NP
121278,B-VP
121279,B-NP
121280,I-NP
121281,B-PP
121282,I-PP
121283,I-PP
121284,I-PP
121285,I-PP
121286,I-PP
121287,I-PP
121288,B-NP
121289,B-VP
121290,B-NP
121291,I-NP
121292,B-PP
121293,I-PP
121294,I-PP
121295,B-NP
121296,B-PP
121297,I-PP
121298,I-PP
121299,O
121300,O
121301,B-NP
121302,O
121303,B-VP
121304,B-NP
121305,I-NP
121306,B-PP
121307,B-VP
121308,B-NP
121309,O
121310,B-PP
121311,I-PP
121312,O
121313,B-VP
121314,B-NP
121315,B-PP
121316,I-PP
121317,I-PP
121318,B-NP
121319,O
121320,B-NP
121321,O
121322,B-NP
121323,O
121324,B-NP
121325,O
121326,B-VP
121327,B-NP
121328,I-NP
121329,O
121330,B-PP
121331,I-PP
121332,I-PP
121333,O
121334,O
121335,B-NP
121336,O
121337,B-VP
121338,B-NP
121339,I-NP
121340,B-PP
121341,I-PP
121342,B-NP
121343,B-VP
121344,B-PP
121345,I-PP
121346,B-NP
121347,B-VP
121348,B-VP
121349,B-NP
121350,B-PP
121351,I-PP
121352,O
121353,B-VP
121354,I-VP
121355,I-VP
121356,B-PP
121357,I-PP
121358,I-PP
121359,B-PP
121360,I-PP
121361,O
121362,B-VP
121363,B-PP
121364,I-PP
121365,I-PP
121366,B-PP
121367,I-PP
121368,I-PP
121369,O
121370,B-VP
121371,B-PP
121372,I-PP
121373,I-PP
121374,B-NP
121375,O
121376,B-NP
121377,B-PP
121378,B-NP
121379,B-VP
121380,B-NP
121381,I-NP
121382,B-PP
121383,I-PP
121384,I-PP
121385,O
121386,B-VP
121387,B-PP
121388,I-PP
121389,I-PP
121390,B-NP
121391,O
121392,B-NP
121393,B-PP
121394,B-NP
121395,B-VP
121396,B-NP
121397,I-NP
121398,B-PP
121399,I-PP
121400,I-PP
121401,O
121402,B-VP
121403,B-NP
121404,I-NP
121405,B-PP
121406,I-PP
121407,I-PP
121408,I-PP
121409,I-PP
121410,I-PP
121411,I-PP
121412,O
121413,B-NP
121414,B-VP
121415,O
121416,B-ADVP
121417,O
121418,O
121419,B-NP
121420,I-NP
121421,I-NP
121422,B-VP
121423,B-PP
121424,I-PP
121425,I-PP
121426,B-VP
121427,B-NP
121428,I-NP
121429,B-NP
121430,B-NP
121431,I-NP
121432,B-VP
121433,I-VP
121434,B-PP
121435,I-PP
121436,I-PP
121437,B-NP
121438,B-VP
121439,B-NP
121440,I-NP
121441,B-PP
121442,I-PP
121443,I-PP
121444,O
121445,B-NP
121446,B-VP
121447,O
121448,B-ADVP
121449,O
121450,O
121451,B-NP
121452,I-NP
121453,I-NP
121454,B-VP
121455,B-PP
121456,I-PP
121457,I-PP
121458,B-VP
121459,B-NP
121460,I-NP
121461,B-NP
121462,B-NP
121463,I-NP
121464,B-VP
121465,I-VP
121466,B-PP
121467,I-PP
121468,I-PP
121469,B-NP
121470,B-VP
121471,B-NP
121472,I-NP
121473,B-PP
121474,I-PP
121475,I-PP
121476,O
121477,B-NP
121478,B-VP
121479,O
121480,B-ADVP
121481,O
121482,O
121483,B-NP
121484,I-NP
121485,I-NP
121486,B-VP
121487,B-PP
121488,I-PP
121489,I-PP
121490,B-VP
121491,B-NP
121492,I-NP
121493,B-NP
121494,B-NP
121495,I-NP
121496,B-VP
121497,I-VP
121498,B-PP
121499,I-PP
121500,I-PP
121501,B-NP
121502,B-VP
121503,B-NP
121504,I-NP
121505,B-PP
121506,I-PP
121507,I-PP
121508,O
121509,B-NP
121510,B-VP
121511,O
121512,B-ADVP
121513,O
121514,O
121515,B-NP
121516,I-NP
121517,I-NP
121518,B-VP
121519,B-PP
121520,I-PP
121521,I-PP
121522,B-VP
121523,B-NP
121524,I-NP
121525,B-NP
121526,B-NP
121527,I-NP
121528,B-VP
121529,I-VP
121530,B-PP
121531,I-PP
121532,I-PP
121533,B-NP
121534,B-VP
121535,B-NP
121536,I-NP
121537,B-PP
121538,I-PP
121539,I-PP
121540,O
121541,B-NP
121542,I-NP
121543,B-PP
121544,I-PP
121545,I-PP
121546,I-PP
121547,I-PP
121548,B-NP
121549,B-VP
121550,O
121551,O
121552,B-ADVP
121553,B-VP
121554,B-ADJP
121555,B-NP
121556,I-NP
121557,I-NP
121558,B-PP
121559,I-PP
121560,I-PP
121561,O
121562,B-PP
121563,I-PP
121564,I-PP
121565,I-PP
121566,I-PP
121567,I-PP
121568,O
121569,B-NP
121570,I-NP
121571,I-NP
121572,B-VP
121573,B-VP
121574,B-PP
121575,B-VP
121576,B-NP
121577,I-NP
121578,B-PP
121579,I-PP
121580,I-PP
121581,I-PP
121582,I-PP
121583,I-PP
121584,I-PP
121585,I-PP
121586,I-PP
121587,I-PP
121588,B-ADVP
121589,B-PP
121590,I-PP
121591,I-PP
121592,O
121593,B-PP
121594,I-PP
121595,I-PP
121596,I-PP
121597,I-PP
121598,I-PP
121599,O
121600,B-NP
121601,I-NP
121602,I-NP
121603,B-VP
121604,B-VP
121605,B-PP
121606,B-VP
121607,B-NP
121608,I-NP
121609,B-PP
121610,I-PP
121611,I-PP
121612,I-PP
121613,I-PP
121614,I-PP
121615,I-PP
121616,I-PP
121617,I-PP
121618,I-PP
121619,B-ADVP
121620,B-PP
121621,I-PP
121622,I-PP
121623,O
121624,B-NP
121625,I-NP
121626,I-NP
121627,B-PP
121628,I-PP
121629,I-PP
121630,I-PP
121631,I-PP
121632,I-PP
121633,B-VP
121634,B-ADVP
121635,B-PP
121636,I-PP
121637,O
121638,B-NP
121639,I-NP
121640,B-PP
121641,I-PP
121642,I-PP
121643,I-PP
121644,I-PP
121645,B-VP
121646,I-VP
121647,O
121648,B-NP
121649,I-NP
121650,I-NP
121651,B-PP
121652,I-PP
121653,I-PP
121654,I-PP
121655,I-PP
121656,I-PP
121657,B-VP
121658,B-ADVP
121659,B-PP
121660,I-PP
121661,O
121662,B-NP
121663,I-NP
121664,B-PP
121665,I-PP
121666,I-PP
121667,I-PP
121668,I-PP
121669,B-VP
121670,I-VP
121671,O
121672,B-NP
121673,B-VP
121674,O
121675,B-NP
121676,I-NP
121677,B-VP
121678,I-VP
121679,O
121680,B-ADVP
121681,B-ADVP
121682,B-VP
121683,B-NP
121684,I-NP
121685,B-PP
121686,I-PP
121687,B-VP
121688,B-NP
121689,I-NP
121690,I-NP
121691,I-NP
121692,B-VP
121693,B-PP
121694,I-PP
121695,I-PP
121696,O
121697,B-NP
121698,B-VP
121699,O
121700,B-NP
121701,I-NP
121702,B-VP
121703,I-VP
121704,O
121705,B-ADVP
121706,B-ADVP
121707,B-VP
121708,B-NP
121709,I-NP
121710,B-PP
121711,I-PP
121712,B-VP
121713,B-NP
121714,I-NP
121715,I-NP
121716,I-NP
121717,B-VP
121718,B-PP
121719,I-PP
121720,I-PP
121721,O
121722,B-NP
121723,B-VP
121724,O
121725,B-NP
121726,I-NP
121727,B-VP
121728,I-VP
121729,O
121730,B-ADVP
121731,B-ADVP
121732,B-VP
121733,B-NP
121734,I-NP
121735,B-PP
121736,I-PP
121737,B-VP
121738,B-NP
121739,I-NP
121740,I-NP
121741,I-NP
121742,B-VP
121743,B-PP
121744,I-PP
121745,I-PP
121746,O
121747,B-NP
121748,B-VP
121749,O
121750,B-NP
121751,I-NP
121752,B-VP
121753,I-VP
121754,O
121755,B-ADVP
121756,B-ADVP
121757,B-VP
121758,B-NP
121759,I-NP
121760,B-PP
121761,I-PP
121762,B-VP
121763,B-NP
121764,I-NP
121765,I-NP
121766,I-NP
121767,B-VP
121768,B-PP
121769,I-PP
121770,I-PP
121771,O
121772,B-NP
121773,O
121774,B-PP
121775,I-PP
121776,B-VP
121777,B-NP
121778,I-NP
121779,O
121780,O
121781,B-NP
121782,B-VP
121783,I-VP
121784,I-VP
121785,O
121786,O
121787,B-VP
121788,B-ADVP
121789,B-NP
121790,B-VP
121791,B-ADVP
121792,B-NP
121793,O
121794,B-NP
121795,O
121796,B-VP
121797,B-ADVP
121798,B-NP
121799,B-VP
121800,B-ADVP
121801,B-NP
121802,O
121803,B-NP
121804,O
121805,B-NP
121806,B-VP
121807,B-NP
121808,B-PP
121809,I-PP
121810,I-PP
121811,B-PP
121812,I-PP
121813,I-PP
121814,B-NP
121815,I-NP
121816,B-PP
121817,I-PP
121818,I-PP
121819,I-PP
121820,I-PP
121821,I-PP
121822,I-PP
121823,I-PP
121824,I-PP
121825,I-PP
121826,I-PP
121827,B-VP
121828,B-ADVP
121829,B-PP
121830,B-VP
121831,I-VP
121832,O
121833,B-PP
121834,I-PP
121835,I-PP
121836,I-PP
121837,I-PP
121838,I-PP
121839,I-PP
121840,I-PP
121841,I-PP
121842,I-PP
121843,O
121844,B-NP
121845,I-NP
121846,B-PP
121847,I-PP
121848,I-PP
121849,O
121850,B-PP
121851,I-PP
121852,I-PP
121853,I-PP
121854,I-PP
121855,O
121856,B-NP
121857,I-NP
121858,B-VP
121859,B-NP
121860,I-NP
121861,B-PP
121862,I-PP
121863,I-PP
121864,I-PP
121865,B-PP
121866,I-PP
121867,I-PP
121868,B-NP
121869,I-NP
121870,O
121871,B-NP
121872,I-NP
121873,I-NP
121874,I-NP
121875,I-NP
121876,B-VP
121877,B-PP
121878,I-PP
121879,I-PP
121880,I-PP
121881,I-PP
121882,I-PP
121883,I-PP
121884,I-PP
121885,B-NP
121886,B-VP
121887,B-NP
121888,B-PP
121889,I-PP
121890,O
121891,B-NP
121892,I-NP
121893,I-NP
121894,I-NP
121895,I-NP
121896,B-VP
121897,B-PP
121898,I-PP
121899,I-PP
121900,I-PP
121901,I-PP
121902,I-PP
121903,I-PP
121904,I-PP
121905,B-NP
121906,B-VP
121907,B-NP
121908,B-PP
121909,I-PP
121910,O
121911,B-PP
121912,I-PP
121913,I-PP
121914,I-PP
121915,I-PP
121916,I-PP
121917,I-PP
121918,I-PP
121919,I-PP
121920,B-NP
121921,I-NP
121922,B-PP
121923,I-PP
121924,I-PP
121925,B-ADVP
121926,B-VP
121927,I-VP
121928,B-PP
121929,I-PP
121930,I-PP
121931,I-PP
121932,B-VP
121933,B-PP
121934,I-PP
121935,I-PP
121936,I-PP
121937,I-PP
121938,I-PP
121939,I-PP
121940,O
121941,B-NP
121942,I-NP
121943,I-NP
121944,B-PP
121945,I-PP
121946,I-PP
121947,I-PP
121948,I-PP
121949,I-PP
121950,I-PP
121951,I-PP
121952,I-PP
121953,I-PP
121954,I-PP
121955,O
121956,B-PP
121957,I-PP
121958,O
121959,B-NP
121960,I-NP
121961,B-PP
121962,I-PP
121963,B-PP
121964,I-PP
121965,I-PP
121966,I-PP
121967,I-PP
121968,I-PP
121969,I-PP
121970,B-VP
121971,I-VP
121972,I-VP
121973,B-PP
121974,I-PP
121975,I-PP
121976,I-PP
121977,I-PP
121978,B-NP
121979,I-NP
121980,O
121981,B-NP
121982,B-PP
121983,I-PP
121984,O
121985,B-PP
121986,I-PP
121987,I-PP
121988,I-PP
121989,I-PP
121990,I-PP
121991,O
121992,O
121993,B-VP
121994,B-NP
121995,B-NP
121996,B-NP
121997,B-VP
121998,O
121999,B-PP
122000,I-PP
122001,I-PP
122002,I-PP
122003,B-VP
122004,B-NP
122005,I-NP
122006,O
122007,O
122008,B-PP
122009,I-PP
122010,I-PP
122011,I-PP
122012,I-PP
122013,I-PP
122014,O
122015,O
122016,B-VP
122017,B-NP
122018,B-NP
122019,B-NP
122020,B-VP
122021,O
122022,B-PP
122023,I-PP
122024,I-PP
122025,I-PP
122026,B-VP
122027,B-NP
122028,I-NP
122029,O
122030,O
122031,B-PP
122032,I-PP
122033,I-PP
122034,I-PP
122035,I-PP
122036,I-PP
122037,O
122038,O
122039,B-VP
122040,B-NP
122041,B-NP
122042,B-NP
122043,B-VP
122044,O
122045,B-PP
122046,I-PP
122047,I-PP
122048,I-PP
122049,B-VP
122050,B-NP
122051,I-NP
122052,O
122053,O
122054,B-ADVP
122055,O
122056,B-NP
122057,I-NP
122058,B-PP
122059,I-PP
122060,I-PP
122061,O
122062,B-NP
122063,B-NP
122064,B-VP
122065,B-NP
122066,I-NP
122067,B-PP
122068,I-PP
122069,I-PP
122070,B-PP
122071,I-PP
122072,I-PP
122073,I-PP
122074,I-PP
122075,I-PP
122076,B-NP
122077,B-VP
122078,B-PP
122079,B-VP
122080,B-NP
122081,B-PP
122082,I-PP
122083,I-PP
122084,O
122085,B-ADVP
122086,O
122087,B-NP
122088,I-NP
122089,B-PP
122090,I-PP
122091,I-PP
122092,O
122093,B-NP
122094,B-NP
122095,B-VP
122096,B-NP
122097,I-NP
122098,B-PP
122099,I-PP
122100,I-PP
122101,B-PP
122102,I-PP
122103,I-PP
122104,I-PP
122105,I-PP
122106,I-PP
122107,B-NP
122108,B-VP
122109,B-PP
122110,B-VP
122111,B-NP
122112,B-PP
122113,I-PP
122114,I-PP
122115,O
122116,B-NP
122117,B-ADVP
122118,B-VP
122119,B-NP
122120,I-NP
122121,B-PP
122122,I-PP
122123,I-PP
122124,O
122125,B-PP
122126,B-VP
122127,B-NP
122128,O
122129,B-VP
122130,I-VP
122131,B-PP
122132,I-PP
122133,I-PP
122134,B-NP
122135,I-NP
122136,B-PP
122137,B-VP
122138,B-PP
122139,I-PP
122140,I-PP
122141,B-NP
122142,B-VP
122143,B-VP
122144,B-ADVP
122145,O
122146,B-PP
122147,B-VP
122148,B-NP
122149,O
122150,B-VP
122151,I-VP
122152,B-PP
122153,I-PP
122154,I-PP
122155,B-NP
122156,I-NP
122157,B-PP
122158,B-VP
122159,B-PP
122160,I-PP
122161,I-PP
122162,B-NP
122163,B-VP
122164,B-VP
122165,B-ADVP
122166,O
122167,B-PP
122168,B-VP
122169,B-NP
122170,O
122171,B-VP
122172,I-VP
122173,B-PP
122174,I-PP
122175,I-PP
122176,B-NP
122177,I-NP
122178,B-PP
122179,B-VP
122180,B-PP
122181,I-PP
122182,I-PP
122183,B-NP
122184,B-VP
122185,B-VP
122186,B-ADVP
122187,O
122188,B-PP
122189,B-VP
122190,B-NP
122191,O
122192,B-VP
122193,I-VP
122194,B-PP
122195,I-PP
122196,I-PP
122197,B-NP
122198,I-NP
122199,B-PP
122200,B-VP
122201,B-PP
122202,I-PP
122203,I-PP
122204,B-NP
122205,B-VP
122206,B-VP
122207,B-ADVP
122208,O
122209,B-PP
122210,B-VP
122211,B-NP
122212,O
122213,B-VP
122214,I-VP
122215,B-PP
122216,I-PP
122217,I-PP
122218,B-NP
122219,I-NP
122220,B-PP
122221,B-VP
122222,B-PP
122223,I-PP
122224,I-PP
122225,B-NP
122226,B-VP
122227,B-VP
122228,B-ADVP
122229,O
122230,B-VP
122231,B-NP
122232,I-NP
122233,B-PP
122234,I-PP
122235,B-PP
122236,I-PP
122237,I-PP
122238,O
122239,B-VP
122240,I-VP
122241,B-NP
122242,B-PP
122243,I-PP
122244,I-PP
122245,I-PP
122246,O
122247,O
122248,B-NP
122249,I-NP
122250,B-ADVP
122251,B-VP
122252,B-NP
122253,I-NP
122254,I-NP
122255,O
122256,B-NP
122257,B-VP
122258,I-VP
122259,B-PP
122260,I-PP
122261,I-PP
122262,I-PP
122263,I-PP
122264,B-NP
