,FUNC_CTX_P+0,FUNC_CTX_P+1,FUNC_CTX_P-1
138459,ADVL,ACC,ADVL
138460,ADVL,ACC,ADVL
138461,ADVL,ACC,ADVL
138462,ADVL,ACC,ADVL
138463,ADVL,ACC,ADVL
138464,ADVL,ACC,ADVL
138465,ADVL,ACC,ADVL
138466,ADVL,ACC,ADVL
138467,ADVL,ACC,ADVL
138468,ADVL,ACC,ADVL
138469,ADVL,ACC,ADVL
138470,ADVL,ACC,ADVL
138471,ADVL,ACC,ADVL
138472,ADVL,ACC,ADVL
138473,ADVL,ACC,ADVL
138474,ADVL,ACC,ADVL
138475,ADVL,ACC,ADVL
138476,ADVL,ACC,ADVL
138477,ADVL,ACC,ADVL
138478,ADVL,ACC,ADVL
138479,ADVL,ACC,ADVL
138480,ADVL,ACC,ADVL
138481,ADVL,ACC,ADVL
138482,ADVL,ACC,ADVL
138483,ADVL,ACC,ADVL
138484,ADVL,ACC,ADVL
138485,STA,>N,P<
138486,STA,>N,P<
138487,STA,>N,P<
138488,STA,>N,P<
138489,STA,>N,P<
138490,STA,>N,P<
138491,STA,>N,P<
138492,STA,>N,P<
138493,STA,>N,P<
138494,STA,>N,P<
138495,STA,>N,P<
138496,STA,>N,P<
138497,STA,>N,P<
138498,STA,>N,P<
138499,STA,>N,P<
138500,STA,>N,P<
138501,STA,>N,P<
138502,STA,>N,P<
138503,STA,>N,P<
138504,STA,>N,P<
138505,STA,>N,P<
138506,STA,>N,P<
138507,STA,>N,P<
138508,STA,>N,P<
138509,STA,>N,P<
138510,STA,>N,P<
138511,STA,>N,P<
138512,ADVL,ADVL,CO
138513,ADVL,ADVL,CO
138514,ADVL,ADVL,CO
138515,ADVL,ADVL,CO
138516,ADVL,ADVL,CO
138517,ADVL,ADVL,CO
138518,ADVL,ADVL,CO
138519,ADVL,ADVL,CO
138520,ADVL,ADVL,CO
138521,ADVL,ADVL,CO
138522,ADVL,ADVL,CO
138523,ADVL,ADVL,CO
138524,ADVL,ADVL,CO
138525,ADVL,ADVL,CO
138526,ADVL,ADVL,CO
138527,ADVL,ADVL,CO
138528,ADVL,ADVL,CO
138529,ADVL,ADVL,CO
138530,ADVL,ADVL,CO
138531,ADVL,ADVL,CO
138532,ADVL,ADVL,CO
138533,STA,SUBJ,PU
138534,STA,SUBJ,PU
138535,STA,SUBJ,PU
138536,STA,SUBJ,PU
138537,STA,SUBJ,PU
138538,STA,SUBJ,PU
138539,STA,SUBJ,PU
138540,STA,SUBJ,PU
138541,STA,SUBJ,PU
138542,STA,SUBJ,PU
138543,STA,SUBJ,PU
138544,STA,SUBJ,PU
138545,STA,SUBJ,PU
138546,STA,SUBJ,PU
138547,STA,SUBJ,PU
138548,STA,SUBJ,PU
138549,STA,SUBJ,PU
138550,STA,SUBJ,PU
138551,STA,SUBJ,PU
138552,STA,SUBJ,PU
138553,STA,SUBJ,PU
138554,STA,SUBJ,N<
138555,STA,SUBJ,N<
138556,STA,SUBJ,N<
138557,STA,SUBJ,N<
138558,STA,SUBJ,N<
138559,STA,SUBJ,N<
138560,STA,SUBJ,N<
138561,STA,SUBJ,N<
138562,STA,SUBJ,N<
138563,STA,SUBJ,N<
138564,STA,SUBJ,N<
138565,STA,SUBJ,N<
138566,STA,SUBJ,N<
138567,STA,SUBJ,N<
138568,STA,SUBJ,N<
138569,STA,SUBJ,N<
138570,STA,SUBJ,N<
138571,STA,SUBJ,N<
138572,STA,SUBJ,N<
138573,STA,SUBJ,N<
138574,STA,SUBJ,N<
138575,STA,SC,SUBJ
138576,STA,SC,SUBJ
138577,STA,SC,SUBJ
138578,STA,SC,SUBJ
138579,STA,SC,SUBJ
138580,STA,SC,SUBJ
138581,STA,SC,SUBJ
138582,STA,SC,SUBJ
138583,STA,SC,SUBJ
138584,STA,SC,SUBJ
138585,STA,SC,SUBJ
138586,STA,SC,SUBJ
138587,STA,SC,SUBJ
138588,STA,SC,SUBJ
138589,STA,SC,SUBJ
138590,STA,SC,SUBJ
138591,STA,SC,SUBJ
138592,STA,SC,SUBJ
138593,STA,SC,SUBJ
138594,STA,SC,SUBJ
138595,STA,SC,SUBJ
138596,STA,SC,SUBJ
138597,STA,ADVL,
138598,STA,ADVL,
138599,STA,ADVL,
138600,STA,ADVL,
138601,STA,ADVL,
138602,STA,ADVL,
138603,STA,ADVL,
138604,STA,ADVL,
138605,STA,ADVL,
138606,P<,>N,ADVL
138607,P<,>N,ADVL
138608,P<,>N,ADVL
138609,P<,>N,ADVL
138610,P<,>N,ADVL
138611,P<,>N,ADVL
138612,P<,>N,ADVL
138613,P<,>N,ADVL
138614,P<,>N,ADVL
138615,P<,>N,ADVL
138616,STA,ACC,
138617,STA,ACC,
138618,STA,ACC,
138619,STA,ACC,
138620,STA,ACC,
138621,STA,ACC,
138622,STA,ACC,
138623,CJT,>N,CO
138624,CJT,>N,CO
138625,CJT,>N,CO
138626,CJT,>N,CO
138627,CJT,>N,CO
138628,CJT,>N,CO
138629,CJT,>N,CO
138630,STA,>N,SUBJ
138631,STA,>N,SUBJ
138632,STA,>N,SUBJ
138633,STA,>N,SUBJ
138634,STA,>N,SUBJ
138635,STA,>N,SUBJ
138636,STA,>N,SUBJ
138637,STA,>N,SUBJ
138638,MV,ADVL,STA
138639,MV,ADVL,STA
138640,MV,ADVL,STA
138641,MV,ADVL,STA
138642,MV,ADVL,STA
138643,MV,ADVL,STA
138644,MV,ADVL,STA
138645,MV,ADVL,STA
138646,STA,>N,SUBJ
138647,STA,>N,SUBJ
138648,STA,>N,SUBJ
138649,STA,>N,SUBJ
138650,STA,>N,SUBJ
138651,STA,>N,SUBJ
138652,STA,>N,SUBJ
138653,STA,>N,SUBJ
138654,STA,>N,SUBJ
138655,STA,>N,SUBJ
138656,STA,>N,SUBJ
138657,STA,>N,SUBJ
138658,STA,>N,SUBJ
138659,STA,>N,SUBJ
138660,STA,>N,SUBJ
138661,STA,>N,SUBJ
138662,STA,>N,SUBJ
138663,STA,>N,SUBJ
138664,STA,>N,SUBJ
138665,STA,>N,SUBJ
138666,STA,>N,SUBJ
138667,STA,>N,SUBJ
138668,STA,>N,SUBJ
138669,STA,>N,SUBJ
138670,STA,>N,SUBJ
138671,STA,>N,SUBJ
138672,STA,>N,SUBJ
138673,STA,>N,SUBJ
138674,STA,>N,SUBJ
138675,STA,>N,P<
138676,STA,>N,P<
138677,STA,>N,P<
138678,STA,>N,P<
138679,STA,>N,P<
138680,STA,>N,P<
138681,STA,>N,P<
138682,STA,>N,P<
138683,STA,>N,P<
138684,STA,>N,P<
138685,STA,>N,P<
138686,STA,>N,P<
138687,STA,>N,P<
138688,STA,>N,P<
138689,STA,>N,P<
138690,STA,>N,P<
138691,STA,>N,P<
138692,STA,>N,P<
138693,STA,>N,P<
138694,STA,>N,P<
138695,STA,>N,P<
138696,STA,>N,P<
138697,STA,>N,P<
138698,STA,>N,P<
138699,STA,>N,P<
138700,N<,PU,SUBJ
138701,N<,PU,SUBJ
138702,N<,PU,SUBJ
138703,N<,PU,SUBJ
138704,N<,PU,SUBJ
138705,N<,PU,SUBJ
138706,N<,PU,SUBJ
138707,N<,PU,SUBJ
138708,N<,PU,SUBJ
138709,N<,PU,SUBJ
138710,N<,PU,SUBJ
138711,N<,PU,SUBJ
138712,N<,PU,SUBJ
138713,N<,PU,SUBJ
138714,N<,PU,SUBJ
138715,N<,PU,SUBJ
138716,N<,PU,SUBJ
138717,N<,PU,SUBJ
138718,N<,PU,SUBJ
138719,N<,PU,SUBJ
138720,N<,PU,SUBJ
138721,N<,PU,SUBJ
138722,N<,PU,SUBJ
138723,N<,PU,SUBJ
138724,N<,PU,SUBJ
138725,STA,>N,N<
138726,STA,>N,N<
138727,STA,>N,N<
138728,STA,>N,N<
138729,STA,>N,N<
138730,STA,>N,N<
138731,STA,>N,N<
138732,STA,>N,N<
138733,STA,>N,N<
138734,STA,>N,N<
138735,STA,>N,N<
138736,STA,>N,N<
138737,STA,>N,N<
138738,STA,>N,N<
138739,STA,>N,N<
138740,STA,>N,N<
138741,STA,>N,N<
138742,STA,>N,N<
138743,STA,>N,N<
138744,STA,>N,N<
138745,STA,>N,N<
138746,STA,>N,N<
138747,STA,>N,N<
138748,STA,>N,N<
138749,ADVL,SUB,PU
138750,ADVL,SUB,PU
138751,ADVL,SUB,PU
138752,ADVL,SUB,PU
138753,ADVL,SUB,PU
138754,ADVL,SUB,PU
138755,ADVL,SUB,PU
138756,ADVL,SUB,PU
138757,ADVL,SUB,PU
138758,ADVL,SUB,PU
138759,ADVL,SUB,PU
138760,ADVL,SUB,PU
138761,ADVL,SUB,PU
138762,ADVL,SUB,PU
138763,ADVL,SUB,PU
138764,ADVL,SUB,PU
138765,ADVL,SUB,PU
138766,ADVL,SUB,PU
138767,ADVL,SUB,PU
138768,ADVL,SUB,PU
138769,ADVL,SUB,PU
138770,ADVL,SUB,PU
138771,ADVL,SUB,PU
138772,ADVL,SUB,PU
138773,ACC,OA,SUBJ
138774,ACC,OA,SUBJ
138775,ACC,OA,SUBJ
138776,ACC,OA,SUBJ
138777,ACC,OA,SUBJ
138778,ACC,OA,SUBJ
138779,ACC,OA,SUBJ
138780,ACC,OA,SUBJ
138781,ACC,OA,SUBJ
138782,ACC,OA,SUBJ
138783,ACC,OA,SUBJ
138784,ACC,OA,SUBJ
138785,ACC,OA,SUBJ
138786,ACC,OA,SUBJ
138787,ACC,OA,SUBJ
138788,ACC,OA,SUBJ
138789,ACC,OA,SUBJ
138790,ACC,OA,SUBJ
138791,ACC,OA,SUBJ
138792,ACC,OA,SUBJ
138793,ACC,OA,SUBJ
138794,ACC,OA,SUBJ
138795,ACC,OA,SUBJ
138796,ACC,OA,SUBJ
138797,STA,SUB,PU
138798,STA,SUB,PU
138799,STA,SUB,PU
138800,STA,SUB,PU
138801,STA,SUB,PU
138802,STA,SUB,PU
138803,STA,SUB,PU
138804,STA,SUB,PU
138805,STA,SUB,PU
138806,STA,SUB,PU
138807,STA,SUB,PU
138808,STA,SUB,PU
138809,STA,SUB,PU
138810,STA,SUB,PU
138811,STA,SUB,PU
138812,STA,SUB,PU
138813,STA,SUB,PU
138814,STA,SUB,PU
138815,STA,SUB,PU
138816,STA,SUB,PU
138817,STA,SUB,PU
138818,STA,SUB,PU
138819,STA,SUB,PU
138820,STA,SUB,PU
138821,STA,SUB,PU
138822,STA,SUB,PU
138823,STA,SUB,PU
138824,STA,SUB,PU
138825,STA,SUB,PU
138826,STA,SUB,PU
138827,STA,SUB,PU
138828,STA,SUB,PU
138829,STA,SUB,PU
138830,STA,SUB,PU
138831,STA,SUB,PU
138832,STA,SUB,PU
138833,STA,SUB,PU
138834,STA,SUB,PU
138835,ACC,PU,SUBJ
138836,ACC,PU,SUBJ
138837,ACC,PU,SUBJ
138838,ACC,PU,SUBJ
138839,ACC,PU,SUBJ
138840,ACC,PU,SUBJ
138841,ACC,PU,SUBJ
138842,ACC,PU,SUBJ
138843,ACC,PU,SUBJ
138844,ACC,PU,SUBJ
138845,ACC,PU,SUBJ
138846,ACC,PU,SUBJ
138847,ACC,PU,SUBJ
138848,ACC,PU,SUBJ
138849,ACC,PU,SUBJ
138850,ACC,PU,SUBJ
138851,ACC,PU,SUBJ
138852,ACC,PU,SUBJ
138853,ACC,PU,SUBJ
138854,ACC,PU,SUBJ
138855,ACC,PU,SUBJ
138856,ACC,PU,SUBJ
138857,ACC,PU,SUBJ
138858,ACC,PU,SUBJ
138859,ACC,PU,SUBJ
138860,ACC,PU,SUBJ
138861,ACC,PU,SUBJ
138862,ACC,PU,SUBJ
138863,ACC,PU,SUBJ
138864,ACC,PU,SUBJ
138865,ACC,PU,SUBJ
138866,ACC,PU,SUBJ
138867,ACC,PU,SUBJ
138868,ACC,PU,SUBJ
138869,ACC,PU,SUBJ
138870,ACC,PU,SUBJ
138871,ACC,PU,SUBJ
138872,ACC,PU,SUBJ
138873,S<,SC,SUBJ
138874,S<,SC,SUBJ
138875,S<,SC,SUBJ
138876,S<,SC,SUBJ
138877,S<,SC,SUBJ
138878,S<,SC,SUBJ
138879,S<,SC,SUBJ
138880,S<,SC,SUBJ
138881,S<,SC,SUBJ
138882,S<,SC,SUBJ
138883,S<,SC,SUBJ
138884,S<,SC,SUBJ
138885,S<,SC,SUBJ
138886,S<,SC,SUBJ
138887,S<,SC,SUBJ
138888,S<,SC,SUBJ
138889,S<,SC,SUBJ
138890,S<,SC,SUBJ
138891,S<,SC,SUBJ
138892,S<,SC,SUBJ
138893,S<,SC,SUBJ
138894,S<,SC,SUBJ
138895,S<,SC,SUBJ
138896,S<,SC,SUBJ
138897,S<,SC,SUBJ
138898,S<,SC,SUBJ
138899,S<,SC,SUBJ
138900,S<,SC,SUBJ
138901,S<,SC,SUBJ
138902,S<,SC,SUBJ
138903,S<,SC,SUBJ
138904,S<,SC,SUBJ
138905,S<,SC,SUBJ
138906,S<,SC,SUBJ
138907,S<,SC,SUBJ
138908,S<,SC,SUBJ
138909,S<,SC,SUBJ
138910,S<,SC,SUBJ
138911,P,SC,SUBJ
138912,P,SC,SUBJ
138913,P,SC,SUBJ
138914,P,SC,SUBJ
138915,P,SC,SUBJ
138916,P,SC,SUBJ
138917,P,SC,SUBJ
138918,P,SC,SUBJ
138919,P,SC,SUBJ
138920,P,SC,SUBJ
138921,P,SC,SUBJ
138922,P,SC,SUBJ
138923,P,SC,SUBJ
138924,P,SC,SUBJ
138925,P,SC,SUBJ
138926,P,SC,SUBJ
138927,P,SC,SUBJ
138928,P,SC,SUBJ
138929,P,SC,SUBJ
138930,P,SC,SUBJ
138931,P,SC,SUBJ
138932,P,SC,SUBJ
138933,P,SC,SUBJ
138934,P,SC,SUBJ
138935,P,SC,SUBJ
138936,P,SC,SUBJ
138937,P,SC,SUBJ
138938,P,SC,SUBJ
138939,P,SC,SUBJ
138940,P,SC,SUBJ
138941,P,SC,SUBJ
138942,P,SC,SUBJ
138943,P,SC,SUBJ
138944,P,SC,SUBJ
138945,P,SC,SUBJ
138946,P,SC,SUBJ
138947,P,SC,SUBJ
138948,P,SC,SUBJ
138949,STA,ACC,SUBJ
138950,STA,ACC,SUBJ
138951,STA,ACC,SUBJ
138952,STA,ACC,SUBJ
138953,STA,ACC,SUBJ
138954,STA,ACC,SUBJ
138955,STA,SUB,PU
138956,STA,SUB,PU
138957,STA,SUB,PU
138958,STA,SUB,PU
138959,STA,SUB,PU
138960,STA,SUB,PU
138961,STA,SUB,PU
138962,STA,SUB,PU
138963,STA,SUB,PU
138964,STA,SUB,PU
138965,STA,SUB,PU
138966,STA,SUB,PU
138967,STA,SUB,PU
138968,STA,SUB,PU
138969,STA,SUB,PU
138970,STA,SUB,PU
138971,STA,SUB,PU
138972,STA,SUB,PU
138973,STA,SUB,PU
138974,STA,SUB,PU
138975,STA,SUB,PU
138976,STA,SUB,PU
138977,STA,SUB,PU
138978,STA,SUB,PU
138979,STA,SUB,PU
138980,STA,SUB,PU
138981,STA,SUB,PU
138982,STA,SUB,PU
138983,STA,SUB,PU
138984,STA,SUB,PU
138985,STA,SUB,PU
138986,STA,SUB,PU
138987,STA,SUB,PU
138988,STA,SUB,PU
138989,STA,SUB,PU
138990,STA,SUB,PU
138991,STA,SUB,PU
138992,STA,SUB,PU
138993,N<,>N,SUBJ
138994,N<,>N,SUBJ
138995,N<,>N,SUBJ
138996,N<,>N,SUBJ
138997,N<,>N,SUBJ
138998,N<,>N,SUBJ
138999,N<,>N,SUBJ
139000,N<,>N,SUBJ
139001,N<,>N,SUBJ
139002,N<,>N,SUBJ
139003,N<,>N,SUBJ
139004,N<,>N,SUBJ
139005,N<,>N,SUBJ
139006,N<,>N,SUBJ
139007,N<,>N,SUBJ
139008,N<,>N,SUBJ
139009,N<,>N,SUBJ
139010,N<,>N,SUBJ
139011,N<,>N,SUBJ
139012,N<,>N,SUBJ
139013,N<,>N,SUBJ
139014,N<,>N,SUBJ
139015,N<,>N,SUBJ
139016,N<,>N,SUBJ
139017,N<,>N,SUBJ
139018,N<,>N,SUBJ
139019,N<,>N,SUBJ
139020,N<,>N,SUBJ
139021,N<,>N,SUBJ
139022,N<,>N,SUBJ
139023,N<,>N,SUBJ
139024,N<,>N,SUBJ
139025,N<,>N,SUBJ
139026,N<,>N,SUBJ
139027,N<,>N,SUBJ
139028,N<,>N,SUBJ
139029,N<,>N,SUBJ
139030,N<,>N,SUBJ
139031,ACC,>N,P<
139032,ACC,>N,P<
139033,ACC,>N,P<
139034,ACC,>N,P<
139035,ACC,>N,P<
139036,ACC,>N,P<
139037,ACC,>N,P<
139038,ACC,>N,P<
139039,ACC,>N,P<
139040,ACC,>N,P<
139041,ACC,>N,P<
139042,ACC,>N,P<
139043,ACC,>N,P<
139044,ACC,>N,P<
139045,ACC,>N,P<
139046,ACC,>N,P<
139047,ACC,>N,P<
139048,ACC,>N,P<
139049,ACC,>N,P<
139050,ACC,>N,P<
139051,ACC,>N,P<
139052,ACC,>N,P<
139053,ACC,>N,P<
139054,ACC,>N,P<
139055,ACC,>N,P<
139056,ACC,>N,P<
139057,ACC,>N,P<
139058,ACC,>N,P<
139059,ACC,>N,P<
139060,ACC,>N,P<
139061,ACC,>N,P<
139062,ACC,>N,P<
139063,ACC,>N,P<
139064,ACC,>N,P<
139065,ACC,>N,P<
139066,ACC,>N,P<
139067,ACC,>N,P<
139068,ACC,>N,P<
139069,P<,ADVL,N<
139070,P<,ADVL,N<
139071,P<,ADVL,N<
139072,P<,ADVL,N<
139073,P<,ADVL,N<
139074,P<,ADVL,N<
139075,P<,ADVL,N<
139076,P<,ADVL,N<
139077,P<,ADVL,N<
139078,P<,ADVL,N<
139079,P<,ADVL,N<
139080,P<,ADVL,N<
139081,P<,ADVL,N<
139082,P<,ADVL,N<
139083,P<,ADVL,N<
139084,P<,ADVL,N<
139085,P<,ADVL,N<
139086,P<,ADVL,N<
139087,P<,ADVL,N<
139088,P<,ADVL,N<
139089,P<,ADVL,N<
139090,P<,ADVL,N<
139091,P<,ADVL,N<
139092,P<,ADVL,N<
139093,P<,ADVL,N<
139094,P<,ADVL,N<
139095,P<,ADVL,N<
139096,P<,ADVL,N<
139097,P<,ADVL,N<
139098,P<,ADVL,N<
139099,P<,ADVL,N<
139100,P<,ADVL,N<
139101,P<,ADVL,N<
139102,P<,ADVL,N<
139103,P<,ADVL,N<
139104,P<,ADVL,N<
139105,P<,ADVL,N<
139106,P<,ADVL,N<
139107,STA,SUB,SUBJ
139108,STA,SUB,SUBJ
139109,STA,SUB,SUBJ
139110,STA,SUB,SUBJ
139111,STA,SUB,SUBJ
139112,STA,SUB,SUBJ
139113,STA,SUB,SUBJ
139114,STA,SUB,SUBJ
139115,STA,SUB,SUBJ
139116,STA,SUB,SUBJ
139117,STA,SUB,SUBJ
139118,STA,SUB,SUBJ
139119,STA,SUB,SUBJ
139120,STA,SUB,SUBJ
139121,STA,SUB,SUBJ
139122,STA,SUB,SUBJ
139123,STA,SUB,SUBJ
139124,STA,SUB,SUBJ
139125,STA,SUB,SUBJ
139126,STA,SUB,SUBJ
139127,STA,SUB,SUBJ
139128,STA,SUB,SUBJ
139129,STA,SUB,SUBJ
139130,STA,SUB,SUBJ
139131,STA,SUB,SUBJ
139132,STA,SUB,SUBJ
139133,STA,SUB,SUBJ
139134,CJT,ACC,CO
139135,CJT,ACC,CO
139136,CJT,ACC,CO
139137,CJT,ACC,CO
139138,CJT,ACC,CO
139139,CJT,ACC,CO
139140,CJT,ACC,CO
139141,CJT,ACC,CO
139142,CJT,ACC,CO
139143,CJT,ACC,CO
139144,CJT,ACC,CO
139145,CJT,ACC,CO
139146,CJT,ACC,CO
139147,CJT,ACC,CO
139148,CJT,ACC,CO
139149,CJT,ACC,CO
139150,CJT,ACC,CO
139151,CJT,ACC,CO
139152,CJT,ACC,CO
139153,CJT,ACC,CO
139154,CJT,ACC,CO
139155,CJT,ACC,CO
139156,CJT,ACC,CO
139157,CJT,ACC,CO
139158,CJT,ACC,CO
139159,CJT,ACC,CO
139160,CJT,ACC,CO
139161,ADVL,PIV,P<
139162,ADVL,PIV,P<
139163,ADVL,PIV,P<
139164,ADVL,PIV,P<
139165,ADVL,PIV,P<
139166,ADVL,PIV,P<
139167,ADVL,PIV,P<
139168,ADVL,PIV,P<
139169,ADVL,PIV,P<
139170,ADVL,PIV,P<
139171,ADVL,PIV,P<
139172,ADVL,PIV,P<
139173,ADVL,PIV,P<
139174,ADVL,PIV,P<
139175,ADVL,PIV,P<
139176,ADVL,PIV,P<
139177,ADVL,PIV,P<
139178,ADVL,PIV,P<
139179,ADVL,PIV,P<
139180,ADVL,PIV,P<
139181,ADVL,PIV,P<
139182,ADVL,PIV,P<
139183,ADVL,PIV,P<
139184,ADVL,PIV,P<
139185,ADVL,PIV,P<
139186,ADVL,PIV,P<
139187,ADVL,PIV,P<
139188,MV,PU,ADVL
139189,MV,PU,ADVL
139190,MV,PU,ADVL
139191,MV,PU,ADVL
139192,MV,PU,ADVL
139193,MV,PU,ADVL
139194,MV,PU,ADVL
139195,MV,PU,ADVL
139196,MV,PU,ADVL
139197,MV,PU,ADVL
139198,MV,PU,ADVL
139199,MV,PU,ADVL
139200,MV,PU,ADVL
139201,MV,PU,ADVL
139202,MV,PU,ADVL
139203,MV,PU,ADVL
139204,MV,PU,ADVL
139205,MV,PU,ADVL
139206,MV,PU,ADVL
139207,MV,PU,ADVL
139208,MV,PU,ADVL
139209,MV,PU,ADVL
139210,MV,PU,ADVL
139211,MV,PU,ADVL
139212,MV,PU,ADVL
139213,MV,PU,ADVL
139214,MV,PU,ADVL
139215,STA,SUB,PU
139216,STA,SUB,PU
139217,STA,SUB,PU
139218,STA,SUB,PU
139219,STA,SUB,PU
139220,STA,SUB,PU
139221,STA,SUB,PU
139222,STA,SUB,PU
139223,STA,SUB,PU
139224,STA,SUB,PU
139225,STA,SUB,PU
139226,STA,SUB,PU
139227,STA,SUB,PU
139228,ACC,>N,SUBJ
139229,ACC,>N,SUBJ
139230,ACC,>N,SUBJ
139231,ACC,>N,SUBJ
139232,ACC,>N,SUBJ
139233,ACC,>N,SUBJ
139234,ACC,>N,SUBJ
139235,ACC,>N,SUBJ
139236,ACC,>N,SUBJ
139237,ACC,>N,SUBJ
139238,ACC,>N,SUBJ
139239,ACC,>N,SUBJ
139240,ACC,>N,SUBJ
139241,STA,ADVL,SUBJ
139242,STA,ADVL,SUBJ
139243,STA,ADVL,SUBJ
139244,STA,ADVL,SUBJ
139245,STA,ADVL,SUBJ
139246,STA,ADVL,SUBJ
139247,ADVL,PIV,SUBJ
139248,ADVL,PIV,SUBJ
139249,ADVL,PIV,SUBJ
139250,ADVL,PIV,SUBJ
139251,ADVL,PIV,SUBJ
139252,ADVL,PIV,SUBJ
139253,ADVL,PIV,SUBJ
139254,ADVL,PIV,SUBJ
139255,ADVL,PIV,SUBJ
139256,ADVL,PIV,SUBJ
139257,ADVL,PIV,SUBJ
139258,ADVL,PIV,SUBJ
139259,ADVL,PIV,SUBJ
139260,ADVL,PIV,SUBJ
139261,ACC,ADVL,SUBJ
139262,ACC,ADVL,SUBJ
139263,ACC,ADVL,SUBJ
139264,ACC,ADVL,SUBJ
139265,ACC,ADVL,SUBJ
139266,ACC,ADVL,SUBJ
139267,ACC,ADVL,SUBJ
139268,ACC,ADVL,SUBJ
139269,ACC,ADVL,SUBJ
139270,ACC,ADVL,SUBJ
139271,ACC,ADVL,SUBJ
139272,ACC,ADVL,SUBJ
139273,ACC,ADVL,SUBJ
139274,ACC,ADVL,SUBJ
139275,MV,PU,STA
139276,MV,PU,STA
139277,MV,PU,STA
139278,MV,PU,STA
139279,MV,PU,STA
139280,MV,PU,STA
139281,MV,PU,STA
139282,MV,PU,STA
139283,MV,PU,STA
139284,MV,PU,STA
139285,MV,PU,STA
139286,MV,PU,STA
139287,MV,PU,STA
139288,MV,PU,STA
139289,STA,ADVL,SUBJ
139290,STA,ADVL,SUBJ
139291,STA,ADVL,SUBJ
139292,STA,ADVL,SUBJ
139293,STA,ADVL,SUBJ
139294,STA,ADVL,SUBJ
139295,STA,ADVL,SUBJ
139296,STA,ADVL,SUBJ
139297,STA,ADVL,SUBJ
139298,STA,ADVL,SUBJ
139299,STA,ADVL,SUBJ
139300,STA,ADVL,SUBJ
139301,CJT,>N,PU
139302,CJT,>N,PU
139303,CJT,>N,PU
139304,CJT,>N,PU
139305,CJT,>N,PU
139306,CJT,>N,PU
139307,CJT,>N,PU
139308,CJT,>N,PU
139309,CJT,>N,PU
139310,CJT,>N,PU
139311,CJT,>N,PU
139312,CJT,>N,PU
139313,STA,>N,
139314,STA,>N,
139315,STA,>N,
139316,STA,>N,
139317,STA,>N,
139318,STA,>N,
139319,STA,>N,
139320,STA,>N,
139321,STA,>N,
139322,STA,>N,
139323,STA,>N,
139324,STA,>N,
139325,STA,>N,
139326,STA,>N,
139327,STA,ACC,CJT
139328,STA,ACC,CJT
139329,STA,ACC,CJT
139330,STA,ACC,CJT
139331,STA,ACC,CJT
139332,STA,ACC,CJT
139333,STA,ACC,CJT
139334,STA,ACC,CJT
139335,STA,ACC,CJT
139336,STA,ACC,CJT
139337,STA,ACC,CJT
139338,STA,ACC,CJT
139339,STA,ACC,CJT
139340,STA,ACC,CJT
139341,STA,ACC,CJT
139342,STA,ACC,CJT
139343,STA,>N,SUBJ
139344,STA,>N,SUBJ
139345,STA,>N,SUBJ
139346,STA,>N,SUBJ
139347,STA,>N,SUBJ
139348,STA,>N,SUBJ
139349,STA,>N,SUBJ
139350,STA,>N,SUBJ
139351,STA,>N,SUBJ
139352,STA,>N,SUBJ
139353,STA,>N,SUBJ
139354,STA,>N,SUBJ
139355,STA,>N,SUBJ
139356,STA,>N,SUBJ
139357,STA,>N,SUBJ
139358,STA,>N,SUBJ
139359,STA,>N,SUBJ
139360,STA,>N,SUBJ
139361,STA,>N,SUBJ
139362,STA,>N,SUBJ
139363,STA,>N,SUBJ
139364,STA,>N,SUBJ
139365,P<,>N,N<
139366,P<,>N,N<
139367,P<,>N,N<
139368,P<,>N,N<
139369,P<,>N,N<
139370,P<,>N,N<
139371,P<,>N,N<
139372,P<,>N,N<
139373,P<,>N,N<
139374,P<,>N,N<
139375,P<,>N,N<
139376,P<,>N,N<
139377,P<,>N,N<
139378,P<,>N,N<
139379,P<,>N,N<
139380,P<,>N,N<
139381,P<,>N,N<
139382,P<,>N,N<
139383,P<,>N,N<
139384,P<,>N,N<
139385,P<,>N,N<
139386,P<,>N,N<
139387,STA,SC,SUBJ
139388,STA,SC,SUBJ
139389,STA,SC,SUBJ
139390,STA,SC,SUBJ
139391,STA,SC,SUBJ
139392,STA,SC,SUBJ
139393,STA,SC,SUBJ
139394,STA,SC,SUBJ
139395,STA,SC,SUBJ
139396,STA,SC,SUBJ
139397,STA,SC,SUBJ
139398,STA,SC,SUBJ
139399,STA,SC,SUBJ
139400,STA,SC,SUBJ
139401,STA,SC,SUBJ
139402,STA,SC,SUBJ
139403,STA,SC,SUBJ
139404,STA,SC,SUBJ
139405,STA,SC,SUBJ
139406,STA,SC,SUBJ
139407,STA,SC,SUBJ
139408,STA,SC,SUBJ
139409,STA,SC,SUBJ
139410,STA,SC,SUBJ
139411,CJT,SC,ADVL
139412,CJT,SC,ADVL
139413,CJT,SC,ADVL
139414,CJT,SC,ADVL
139415,CJT,SC,ADVL
139416,CJT,SC,ADVL
139417,CJT,SC,ADVL
139418,CJT,SC,ADVL
139419,CJT,SC,ADVL
139420,CJT,SC,ADVL
139421,CJT,SC,ADVL
139422,CJT,SC,ADVL
139423,CJT,SC,ADVL
139424,CJT,SC,ADVL
139425,CJT,SC,ADVL
139426,CJT,SC,ADVL
139427,CJT,SC,ADVL
139428,CJT,SC,ADVL
139429,CJT,SC,ADVL
