,LEMMA_CTX_P+0,LEMMA_CTX_P+1,LEMMA_CTX_P-1
100155,poupar,-,ser
100156,poupar,-,ser
100157,poupar,-,ser
100158,poupar,-,ser
100159,jogar,se,poder
100160,jogar,se,poder
100161,jogar,se,poder
100162,jogar,se,poder
100163,jogar,se,poder
100164,jogar,se,poder
100165,jogar,se,poder
100166,jogar,se,poder
100167,jogar,se,poder
100168,jogar,se,poder
100169,jogar,se,poder
100170,jogar,se,poder
100171,jogar,se,poder
100172,jogar,se,poder
100173,jogar,se,poder
100174,privilegiar,o,cobra
100175,privilegiar,o,cobra
100176,privilegiar,o,cobra
100177,privilegiar,o,cobra
100178,privilegiar,o,cobra
100179,privilegiar,o,cobra
100180,privilegiar,o,cobra
100181,privilegiar,o,cobra
100182,privilegiar,o,cobra
100183,privilegiar,o,cobra
100184,privilegiar,o,cobra
100185,privilegiar,o,cobra
100186,privilegiar,o,cobra
100187,privilegiar,o,cobra
100188,privilegiar,o,cobra
100189,privilegiar,o,cobra
100190,privilegiar,o,cobra
100191,privilegiar,o,cobra
100192,privilegiar,o,cobra
100193,se,inspirar,Doucet
100194,se,inspirar,Doucet
100195,se,inspirar,Doucet
100196,se,inspirar,Doucet
100197,se,inspirar,Doucet
100198,se,inspirar,Doucet
100199,se,inspirar,Doucet
100200,se,inspirar,Doucet
100201,se,inspirar,Doucet
100202,se,inspirar,Doucet
100203,se,inspirar,Doucet
100204,se,inspirar,Doucet
100205,se,inspirar,Doucet
100206,se,inspirar,Doucet
100207,se,inspirar,Doucet
100208,se,inspirar,Doucet
100209,se,inspirar,Doucet
100210,se,inspirar,Doucet
100211,se,inspirar,Doucet
100212,se,inspirar,Doucet
100213,se,inspirar,Doucet
100214,se,inspirar,Doucet
100215,se,inspirar,Doucet
100216,se,inspirar,Doucet
100217,se,inspirar,Doucet
100218,se,inspirar,Doucet
100219,se,inspirar,Doucet
100220,se,inspirar,Doucet
100221,refletir,isso,e
100222,refletir,isso,e
100223,refletir,isso,e
100224,refletir,isso,e
100225,refletir,isso,e
100226,refletir,isso,e
100227,refletir,isso,e
100228,refletir,isso,e
100229,refletir,isso,e
100230,refletir,isso,e
100231,refletir,isso,e
100232,refletir,isso,e
100233,refletir,isso,e
100234,refletir,isso,e
100235,refletir,isso,e
100236,refletir,isso,e
100237,refletir,isso,e
100238,refletir,isso,e
100239,refletir,isso,e
100240,refletir,isso,e
100241,refletir,isso,e
100242,refletir,isso,e
100243,refletir,isso,e
100244,refletir,isso,e
100245,refletir,isso,e
100246,refletir,isso,e
100247,refletir,isso,e
100248,refletir,isso,e
100249,dizer,que,PDT
100250,dizer,que,PDT
100251,dizer,que,PDT
100252,dizer,que,PDT
100253,dizer,que,PDT
100254,dizer,que,PDT
100255,dizer,que,PDT
100256,dizer,que,PDT
100257,dizer,que,PDT
100258,dizer,que,PDT
100259,dizer,que,PDT
100260,dizer,que,PDT
100261,fazer,o,querer
100262,fazer,o,querer
100263,fazer,o,querer
100264,fazer,o,querer
100265,fazer,o,querer
100266,fazer,o,querer
100267,fazer,o,querer
100268,fazer,o,querer
100269,fazer,o,querer
100270,fazer,o,querer
100271,fazer,o,querer
100272,fazer,o,querer
100273,realizar,apenas,ser
100274,realizar,apenas,ser
100275,realizar,apenas,ser
100276,realizar,apenas,ser
100277,realizar,apenas,ser
100278,realizar,apenas,ser
100279,realizar,apenas,ser
100280,realizar,apenas,ser
100281,realizar,apenas,ser
100282,fazer,em,que
100283,fazer,em,que
100284,fazer,em,que
100285,fazer,em,que
100286,fazer,em,que
100287,fazer,em,que
100288,fazer,em,que
100289,fazer,em,que
100290,fazer,em,que
100291,fazer,em,que
100292,fazer,em,que
100293,fazer,em,que
100294,fazer,em,que
100295,fazer,em,que
100296,fazer,em,que
100297,fazer,em,que
100298,fazer,em,que
100299,fazer,em,que
100300,promover,comício,querer
100301,promover,comício,querer
100302,promover,comício,querer
100303,promover,comício,querer
100304,promover,comício,querer
100305,promover,comício,querer
100306,promover,comício,querer
100307,promover,comício,querer
100308,promover,comício,querer
100309,promover,comício,querer
100310,promover,comício,querer
100311,promover,comício,querer
100312,promover,comício,querer
100313,promover,comício,querer
100314,promover,comício,querer
100315,promover,comício,querer
100316,promover,comício,querer
100317,promover,comício,querer
100318,passar,como,filme
100319,passar,como,filme
100320,passar,como,filme
100321,passar,como,filme
100322,passar,como,filme
100323,passar,como,filme
100324,passar,como,filme
100325,passar,como,filme
100326,passar,como,filme
100327,passar,como,filme
100328,passar,como,filme
100329,passar,como,filme
100330,passar,como,filme
100331,passar,como,filme
100332,passar,como,filme
100333,passar,como,filme
100334,passar,como,filme
100335,passar,como,filme
100336,passar,como,filme
100337,passar,como,filme
100338,passar,como,filme
100339,passar,como,filme
100340,passar,como,filme
100341,passar,como,filme
100342,passar,como,filme
100343,passar,como,filme
100344,passar,como,filme
100345,passar,como,filme
100346,passar,como,filme
100347,passar,como,filme
100348,passar,como,filme
100349,se,fixar,e
100350,se,fixar,e
100351,se,fixar,e
100352,se,fixar,e
100353,se,fixar,e
100354,se,fixar,e
100355,se,fixar,e
100356,se,fixar,e
100357,se,fixar,e
100358,se,fixar,e
100359,se,fixar,e
100360,se,fixar,e
100361,se,fixar,e
100362,se,fixar,e
100363,se,fixar,e
100364,se,fixar,e
100365,se,fixar,e
100366,se,fixar,e
100367,se,fixar,e
100368,se,fixar,e
100369,se,fixar,e
100370,se,fixar,e
100371,se,fixar,e
100372,se,fixar,e
100373,se,fixar,e
100374,se,fixar,e
100375,se,fixar,e
100376,se,fixar,e
100377,se,fixar,e
100378,se,fixar,e
100379,se,fixar,e
100380,existir,de,que
100381,existir,de,que
100382,existir,de,que
100383,existir,de,que
100384,existir,de,que
100385,existir,de,que
100386,existir,de,que
100387,existir,de,que
100388,existir,de,que
100389,existir,de,que
100390,existir,de,que
100391,existir,de,que
100392,existir,de,que
100393,existir,de,que
100394,existir,de,que
100395,existir,de,que
100396,existir,de,que
100397,existir,de,que
100398,existir,de,que
100399,existir,de,que
100400,existir,de,que
100401,existir,de,que
100402,existir,de,que
100403,existir,de,que
100404,existir,de,que
100405,existir,de,que
100406,existir,de,que
100407,existir,de,que
100408,existir,de,que
100409,existir,de,que
100410,existir,de,que
100411,arrastar,ela,por
100412,arrastar,ela,por
100413,arrastar,ela,por
100414,arrastar,ela,por
100415,arrastar,ela,por
100416,arrastar,ela,por
100417,arrastar,ela,por
100418,arrastar,ela,por
100419,arrastar,ela,por
100420,arrastar,ela,por
100421,arrastar,ela,por
100422,arrastar,ela,por
100423,arrastar,ela,por
100424,arrastar,ela,por
100425,arrastar,ela,por
100426,chegar,a,se
100427,chegar,a,se
100428,chegar,a,se
100429,chegar,a,se
100430,chegar,a,se
100431,chegar,a,se
100432,chegar,a,se
100433,chegar,a,se
100434,chegar,a,se
100435,chegar,a,se
100436,chegar,a,se
100437,chegar,a,se
100438,chegar,a,se
100439,chegar,a,se
100440,chegar,a,se
100441,ver,o,poder
100442,ver,o,poder
100443,ver,o,poder
100444,ver,o,poder
100445,ver,o,poder
100446,ver,o,poder
100447,ver,o,poder
100448,ver,o,poder
100449,ver,o,poder
100450,ver,o,poder
100451,ver,o,poder
100452,ver,o,poder
100453,ver,o,poder
100454,ver,o,poder
100455,admitir,que,ONU
100456,admitir,que,ONU
100457,admitir,que,ONU
100458,admitir,que,ONU
100459,admitir,que,ONU
100460,admitir,que,ONU
100461,admitir,que,ONU
100462,admitir,que,ONU
100463,admitir,que,ONU
100464,admitir,que,ONU
100465,admitir,que,ONU
100466,admitir,que,ONU
100467,admitir,que,ONU
100468,admitir,que,ONU
100469,admitir,que,ONU
100470,admitir,que,ONU
100471,admitir,que,ONU
100472,admitir,que,ONU
100473,cumprir,o,haver
100474,cumprir,o,haver
100475,cumprir,o,haver
100476,cumprir,o,haver
100477,cumprir,o,haver
100478,cumprir,o,haver
100479,cumprir,o,haver
100480,cumprir,o,haver
100481,cumprir,o,haver
100482,cumprir,o,haver
100483,cumprir,o,haver
100484,cumprir,o,haver
100485,cumprir,o,haver
100486,cumprir,o,haver
100487,cumprir,o,haver
100488,cumprir,o,haver
100489,cumprir,o,haver
100490,cumprir,o,haver
100491,recusar,autorização,mas
100492,recusar,autorização,mas
100493,recusar,autorização,mas
100494,recusar,autorização,mas
100495,recusar,autorização,mas
100496,recusar,autorização,mas
100497,recusar,autorização,mas
100498,recusar,autorização,mas
100499,recusar,autorização,mas
100500,recusar,autorização,mas
100501,recusar,autorização,mas
100502,recusar,autorização,mas
100503,recusar,autorização,mas
100504,recusar,autorização,mas
100505,recusar,autorização,mas
100506,recusar,autorização,mas
100507,recusar,autorização,mas
100508,recusar,autorização,mas
100509,argumentar,que,-
100510,argumentar,que,-
100511,argumentar,que,-
100512,argumentar,que,-
100513,argumentar,que,-
100514,argumentar,que,-
100515,argumentar,que,-
100516,argumentar,que,-
100517,argumentar,que,-
100518,argumentar,que,-
100519,argumentar,que,-
100520,argumentar,que,-
100521,argumentar,que,-
100522,argumentar,que,-
100523,argumentar,que,-
100524,argumentar,que,-
100525,argumentar,que,-
100526,argumentar,que,-
100527,argumentar,que,-
100528,argumentar,que,-
100529,estar,em,sérvio
100530,estar,em,sérvio
100531,estar,em,sérvio
100532,estar,em,sérvio
100533,estar,em,sérvio
100534,estar,em,sérvio
100535,estar,em,sérvio
100536,estar,em,sérvio
100537,estar,em,sérvio
100538,estar,em,sérvio
100539,estar,em,sérvio
100540,estar,em,sérvio
100541,estar,em,sérvio
100542,estar,em,sérvio
100543,estar,em,sérvio
100544,estar,em,sérvio
100545,estar,em,sérvio
100546,estar,em,sérvio
100547,estar,em,sérvio
100548,estar,em,sérvio
100549,apontar,irregularidade,Saulo_Ramos
100550,apontar,irregularidade,Saulo_Ramos
100551,apontar,irregularidade,Saulo_Ramos
100552,apontar,irregularidade,Saulo_Ramos
100553,apontar,irregularidade,Saulo_Ramos
100554,apontar,irregularidade,Saulo_Ramos
100555,instituir,o,que
100556,instituir,o,que
100557,instituir,o,que
100558,instituir,o,que
100559,instituir,o,que
100560,instituir,o,que
100561,instituir,o,que
100562,instituir,o,que
100563,instituir,o,que
100564,instituir,o,que
100565,instituir,o,que
100566,instituir,o,que
100567,instituir,o,que
100568,instituir,o,que
100569,instituir,o,que
100570,instituir,o,que
100571,instituir,o,que
100572,instituir,o,que
100573,instituir,o,que
100574,instituir,o,que
100575,instituir,o,que
100576,instituir,o,que
100577,instituir,o,que
100578,incorrer,em,Unidade_Real_de_Valor
100579,incorrer,em,Unidade_Real_de_Valor
100580,incorrer,em,Unidade_Real_de_Valor
100581,incorrer,em,Unidade_Real_de_Valor
100582,incorrer,em,Unidade_Real_de_Valor
100583,incorrer,em,Unidade_Real_de_Valor
100584,incorrer,em,Unidade_Real_de_Valor
100585,incorrer,em,Unidade_Real_de_Valor
100586,incorrer,em,Unidade_Real_de_Valor
100587,incorrer,em,Unidade_Real_de_Valor
100588,incorrer,em,Unidade_Real_de_Valor
100589,incorrer,em,Unidade_Real_de_Valor
100590,incorrer,em,Unidade_Real_de_Valor
100591,incorrer,em,Unidade_Real_de_Valor
100592,incorrer,em,Unidade_Real_de_Valor
100593,incorrer,em,Unidade_Real_de_Valor
100594,incorrer,em,Unidade_Real_de_Valor
100595,incorrer,em,Unidade_Real_de_Valor
100596,incorrer,em,Unidade_Real_de_Valor
100597,incorrer,em,Unidade_Real_de_Valor
100598,incorrer,em,Unidade_Real_de_Valor
100599,incorrer,em,Unidade_Real_de_Valor
100600,incorrer,em,Unidade_Real_de_Valor
100601,abrir,brecha,e
100602,abrir,brecha,e
100603,abrir,brecha,e
100604,abrir,brecha,e
100605,abrir,brecha,e
100606,abrir,brecha,e
100607,abrir,brecha,e
100608,abrir,brecha,e
100609,abrir,brecha,e
100610,abrir,brecha,e
100611,abrir,brecha,e
100612,abrir,brecha,e
100613,abrir,brecha,e
100614,abrir,brecha,e
100615,abrir,brecha,e
100616,abrir,brecha,e
100617,abrir,brecha,e
100618,abrir,brecha,e
100619,abrir,brecha,e
100620,abrir,brecha,e
100621,abrir,brecha,e
100622,abrir,brecha,e
100623,abrir,brecha,e
100624,convidar,a,ser
100625,convidar,a,ser
100626,convidar,a,ser
100627,convidar,a,ser
100628,convidar,a,ser
100629,convidar,a,ser
100630,convidar,a,ser
100631,convidar,a,ser
100632,convidar,a,ser
100633,convidar,a,ser
100634,convidar,a,ser
100635,convidar,a,ser
100636,convidar,a,ser
100637,convidar,a,ser
100638,convidar,a,ser
100639,convidar,a,ser
100640,convidar,a,ser
100641,convidar,a,ser
100642,convidar,a,ser
100643,convidar,a,ser
100644,convidar,a,ser
100645,convidar,a,ser
100646,convidar,a,ser
100647,convidar,a,ser
100648,convidar,a,ser
100649,convidar,a,ser
100650,convidar,a,ser
100651,convidar,a,ser
100652,convidar,a,ser
100653,convidar,a,ser
100654,convidar,a,ser
100655,convidar,a,ser
100656,convidar,a,ser
100657,convidar,a,ser
100658,convidar,a,ser
100659,convidar,a,ser
100660,convidar,a,ser
100661,convidar,a,ser
100662,convidar,a,ser
100663,convidar,a,ser
100664,convidar,a,ser
100665,convidar,a,ser
100666,convidar,a,ser
100667,convidar,a,ser
100668,convidar,a,ser
100669,convidar,a,ser
100670,convidar,a,ser
100671,convidar,a,ser
100672,convidar,a,ser
100673,convidar,a,ser
100674,convidar,a,ser
100675,convidar,a,ser
100676,convidar,a,ser
100677,convidar,a,ser
100678,convidar,a,ser
100679,convidar,a,ser
100680,convidar,a,ser
100681,convidar,a,ser
100682,convidar,a,ser
100683,convidar,a,ser
100684,convidar,a,ser
100685,convidar,a,ser
100686,convidar,a,ser
100687,analisar,o,a
100688,analisar,o,a
100689,analisar,o,a
100690,analisar,o,a
100691,analisar,o,a
100692,analisar,o,a
100693,analisar,o,a
100694,analisar,o,a
100695,analisar,o,a
100696,analisar,o,a
100697,analisar,o,a
100698,analisar,o,a
100699,analisar,o,a
100700,analisar,o,a
100701,analisar,o,a
100702,analisar,o,a
100703,analisar,o,a
100704,analisar,o,a
100705,analisar,o,a
100706,analisar,o,a
100707,analisar,o,a
100708,analisar,o,a
100709,analisar,o,a
100710,analisar,o,a
100711,analisar,o,a
100712,analisar,o,a
100713,analisar,o,a
100714,analisar,o,a
100715,analisar,o,a
100716,analisar,o,a
100717,analisar,o,a
100718,analisar,o,a
100719,analisar,o,a
100720,analisar,o,a
100721,analisar,o,a
100722,analisar,o,a
100723,analisar,o,a
100724,analisar,o,a
100725,analisar,o,a
100726,analisar,o,a
100727,analisar,o,a
100728,analisar,o,a
100729,analisar,o,a
100730,analisar,o,a
100731,analisar,o,a
100732,analisar,o,a
100733,analisar,o,a
100734,analisar,o,a
100735,analisar,o,a
100736,analisar,o,a
100737,analisar,o,a
100738,analisar,o,a
100739,analisar,o,a
100740,analisar,o,a
100741,analisar,o,a
100742,analisar,o,a
100743,analisar,o,a
100744,analisar,o,a
100745,analisar,o,a
100746,analisar,o,a
100747,analisar,o,a
100748,analisar,o,a
100749,analisar,o,a
100750,alertar,para,ocasião
100751,alertar,para,ocasião
100752,alertar,para,ocasião
100753,alertar,para,ocasião
100754,alertar,para,ocasião
100755,alertar,para,ocasião
100756,alertar,para,ocasião
100757,alertar,para,ocasião
100758,alertar,para,ocasião
100759,alertar,para,ocasião
100760,alertar,para,ocasião
100761,alertar,para,ocasião
100762,alertar,para,ocasião
100763,alertar,para,ocasião
100764,alertar,para,ocasião
100765,alertar,para,ocasião
100766,alertar,para,ocasião
100767,alertar,para,ocasião
100768,alertar,para,ocasião
100769,alertar,para,ocasião
100770,alertar,para,ocasião
100771,alertar,para,ocasião
100772,alertar,para,ocasião
100773,alertar,para,ocasião
100774,alertar,para,ocasião
100775,alertar,para,ocasião
100776,alertar,para,ocasião
100777,alertar,para,ocasião
100778,alertar,para,ocasião
100779,alertar,para,ocasião
100780,alertar,para,ocasião
100781,alertar,para,ocasião
100782,alertar,para,ocasião
100783,alertar,para,ocasião
100784,alertar,para,ocasião
100785,alertar,para,ocasião
100786,alertar,para,ocasião
100787,alertar,para,ocasião
100788,alertar,para,ocasião
100789,alertar,para,ocasião
100790,alertar,para,ocasião
100791,alertar,para,ocasião
100792,alertar,para,ocasião
100793,alertar,para,ocasião
100794,alertar,para,ocasião
100795,alertar,para,ocasião
100796,alertar,para,ocasião
100797,alertar,para,ocasião
100798,alertar,para,ocasião
100799,alertar,para,ocasião
100800,alertar,para,ocasião
100801,alertar,para,ocasião
100802,alertar,para,ocasião
100803,alertar,para,ocasião
100804,alertar,para,ocasião
100805,alertar,para,ocasião
100806,alertar,para,ocasião
100807,alertar,para,ocasião
100808,alertar,para,ocasião
100809,alertar,para,ocasião
100810,alertar,para,ocasião
100811,alertar,para,ocasião
100812,alertar,para,ocasião
100813,instituir,dois,praticamente
100814,instituir,dois,praticamente
100815,instituir,dois,praticamente
100816,instituir,dois,praticamente
100817,instituir,dois,praticamente
100818,instituir,dois,praticamente
100819,instituir,dois,praticamente
100820,instituir,dois,praticamente
100821,instituir,dois,praticamente
100822,instituir,dois,praticamente
100823,instituir,dois,praticamente
100824,instituir,dois,praticamente
100825,instituir,dois,praticamente
100826,instituir,dois,praticamente
100827,instituir,dois,praticamente
100828,instituir,dois,praticamente
100829,instituir,dois,praticamente
100830,instituir,dois,praticamente
100831,instituir,dois,praticamente
100832,instituir,dois,praticamente
100833,instituir,dois,praticamente
100834,instituir,dois,praticamente
100835,instituir,dois,praticamente
100836,instituir,dois,praticamente
100837,instituir,dois,praticamente
100838,instituir,dois,praticamente
100839,instituir,dois,praticamente
100840,instituir,dois,praticamente
100841,instituir,dois,praticamente
100842,instituir,dois,praticamente
100843,instituir,dois,praticamente
100844,instituir,dois,praticamente
100845,instituir,dois,praticamente
100846,instituir,dois,praticamente
100847,instituir,dois,praticamente
100848,instituir,dois,praticamente
100849,instituir,dois,praticamente
100850,instituir,dois,praticamente
100851,instituir,dois,praticamente
100852,instituir,dois,praticamente
100853,instituir,dois,praticamente
100854,instituir,dois,praticamente
100855,instituir,dois,praticamente
100856,instituir,dois,praticamente
100857,instituir,dois,praticamente
100858,instituir,dois,praticamente
100859,instituir,dois,praticamente
100860,instituir,dois,praticamente
