,FORM_CTX_P+0,FORM_CTX_P+1,FORM_CTX_P-1
139875,prejudica,a,ela
139876,prejudica,a,ela
139877,prejudica,a,ela
139878,prejudica,a,ela
139879,prejudica,a,ela
139880,prejudica,a,ela
139881,prejudica,a,ela
139882,prejudica,a,ela
139883,prejudica,a,ela
139884,prejudica,a,ela
139885,prejudica,a,ela
139886,prejudica,a,ela
139887,prejudica,a,ela
139888,expõe,29,André_Penner
139889,expõe,29,André_Penner
139890,expõe,29,André_Penner
139891,expõe,29,André_Penner
139892,expõe,29,André_Penner
139893,expõe,29,André_Penner
139894,expõe,29,André_Penner
139895,expõe,29,André_Penner
139896,expõe,29,André_Penner
139897,expõe,29,André_Penner
139898,expõe,29,André_Penner
139899,expõe,29,André_Penner
139900,expõe,29,André_Penner
139901,expõe,29,André_Penner
139902,expõe,29,André_Penner
139903,expõe,29,André_Penner
139904,expõe,29,André_Penner
139905,expõe,29,André_Penner
139906,expõe,29,André_Penner
139907,expõe,29,André_Penner
139908,expõe,29,André_Penner
139909,expõe,29,André_Penner
139910,expõe,29,André_Penner
139911,expõe,29,André_Penner
139912,retratam,o,que
139913,retratam,o,que
139914,retratam,o,que
139915,retratam,o,que
139916,retratam,o,que
139917,retratam,o,que
139918,retratam,o,que
139919,retratam,o,que
139920,retratam,o,que
139921,retratam,o,que
139922,retratam,o,que
139923,retratam,o,que
139924,retratam,o,que
139925,retratam,o,que
139926,retratam,o,que
139927,retratam,o,que
139928,retratam,o,que
139929,retratam,o,que
139930,retratam,o,que
139931,retratam,o,que
139932,retratam,o,que
139933,retratam,o,que
139934,retratam,o,que
139935,retratam,o,que
139936,retrata,o_que,Eliana_Lopes
139937,retrata,o_que,Eliana_Lopes
139938,retrata,o_que,Eliana_Lopes
139939,retrata,o_que,Eliana_Lopes
139940,retrata,o_que,Eliana_Lopes
139941,retrata,o_que,Eliana_Lopes
139942,retrata,o_que,Eliana_Lopes
139943,retrata,o_que,Eliana_Lopes
139944,retrata,o_que,Eliana_Lopes
139945,retrata,o_que,Eliana_Lopes
139946,retrata,o_que,Eliana_Lopes
139947,retrata,o_que,Eliana_Lopes
139948,retrata,o_que,Eliana_Lopes
139949,retrata,o_que,Eliana_Lopes
139950,retrata,o_que,Eliana_Lopes
139951,retrata,o_que,Eliana_Lopes
139952,retrata,o_que,Eliana_Lopes
139953,retrata,o_que,Eliana_Lopes
139954,retrata,o_que,Eliana_Lopes
139955,retrata,o_que,Eliana_Lopes
139956,retrata,o_que,Eliana_Lopes
139957,retrata,o_que,Eliana_Lopes
139958,retrata,o_que,Eliana_Lopes
139959,retrata,o_que,Eliana_Lopes
139960,retrata,o_que,Eliana_Lopes
139961,retrata,o_que,Eliana_Lopes
139962,retrata,o_que,Eliana_Lopes
139963,retrata,o_que,Eliana_Lopes
139964,retrata,o_que,Eliana_Lopes
139965,retrata,o_que,Eliana_Lopes
139966,retrata,o_que,Eliana_Lopes
139967,retrata,o_que,Eliana_Lopes
139968,retrata,o_que,Eliana_Lopes
139969,retrata,o_que,Eliana_Lopes
139970,vêem,a,não
139971,vêem,a,não
139972,vêem,a,não
139973,vêem,a,não
139974,vêem,a,não
139975,vêem,a,não
139976,vêem,a,não
139977,vêem,a,não
139978,vêem,a,não
139979,vêem,a,não
139980,vêem,a,não
139981,vêem,a,não
139982,vêem,a,não
139983,vêem,a,não
139984,vêem,a,não
139985,vêem,a,não
139986,vêem,a,não
139987,vêem,a,não
139988,vêem,a,não
139989,vêem,a,não
139990,vêem,a,não
139991,vêem,a,não
139992,vêem,a,não
139993,vêem,a,não
139994,vêem,a,não
139995,vêem,a,não
139996,vêem,a,não
139997,vêem,a,não
139998,vêem,a,não
139999,vêem,a,não
140000,vêem,a,não
140001,vêem,a,não
140002,vêem,a,não
140003,vêem,a,não
140004,visitar,um,o
140005,visitar,um,o
140006,visitar,um,o
140007,visitar,um,o
140008,visitar,um,o
140009,visitar,um,o
140010,visitar,um,o
140011,visitar,um,o
140012,visitar,um,o
140013,visitar,um,o
140014,visitar,um,o
140015,visitar,um,o
140016,visitar,um,o
140017,visitar,um,o
140018,visitar,um,o
140019,visitar,um,o
140020,visitar,um,o
140021,visitar,um,o
140022,visitar,um,o
140023,visitar,um,o
140024,visitar,um,o
140025,visitar,um,o
140026,visitar,um,o
140027,visitar,um,o
140028,visitar,um,o
140029,visitar,um,o
140030,visitar,um,o
140031,visitar,um,o
140032,visitar,um,o
140033,visitar,um,o
140034,visitar,um,o
140035,visitar,um,o
140036,visitar,um,o
140037,visitar,um,o
140038,une,São_Paulo,que
140039,une,São_Paulo,que
140040,une,São_Paulo,que
140041,une,São_Paulo,que
140042,une,São_Paulo,que
140043,une,São_Paulo,que
140044,une,São_Paulo,que
140045,une,São_Paulo,que
140046,une,São_Paulo,que
140047,une,São_Paulo,que
140048,une,São_Paulo,que
140049,une,São_Paulo,que
140050,une,São_Paulo,que
140051,une,São_Paulo,que
140052,une,São_Paulo,que
140053,une,São_Paulo,que
140054,une,São_Paulo,que
140055,une,São_Paulo,que
140056,une,São_Paulo,que
140057,une,São_Paulo,que
140058,une,São_Paulo,que
140059,une,São_Paulo,que
140060,une,São_Paulo,que
140061,une,São_Paulo,que
140062,une,São_Paulo,que
140063,une,São_Paulo,que
140064,une,São_Paulo,que
140065,une,São_Paulo,que
140066,une,São_Paulo,que
140067,ocorre,principalmente,Isto
140068,ocorre,principalmente,Isto
140069,ocorre,principalmente,Isto
140070,ocorre,principalmente,Isto
140071,ocorre,principalmente,Isto
140072,ocorre,principalmente,Isto
140073,ocorre,principalmente,Isto
140074,ocorre,principalmente,Isto
140075,ocorre,principalmente,Isto
140076,ocorre,principalmente,Isto
140077,ocorre,principalmente,Isto
140078,ocorre,principalmente,Isto
140079,ocorre,principalmente,Isto
140080,ocorre,principalmente,Isto
140081,chegar,a,pode
140082,chegar,a,pode
140083,chegar,a,pode
140084,chegar,a,pode
140085,chegar,a,pode
140086,chegar,a,pode
140087,chegar,a,pode
140088,chegar,a,pode
140089,chegar,a,pode
140090,chegar,a,pode
140091,chegar,a,pode
140092,chegar,a,pode
140093,chegar,a,pode
140094,chegar,a,pode
140095,segue,para,que
140096,segue,para,que
140097,segue,para,que
140098,segue,para,que
140099,segue,para,que
140100,segue,para,que
140101,segue,para,que
140102,segue,para,que
140103,segue,para,que
140104,segue,para,que
140105,segue,para,que
140106,segue,para,que
140107,segue,para,que
140108,segue,para,que
140109,segue,para,que
140110,segue,para,que
140111,segue,para,que
140112,segue,para,que
140113,segue,para,que
140114,apresenta,vários,","
140115,apresenta,vários,","
140116,apresenta,vários,","
140117,apresenta,vários,","
140118,apresenta,vários,","
140119,apresenta,vários,","
140120,apresenta,vários,","
140121,apresenta,vários,","
140122,apresenta,vários,","
140123,apresenta,vários,","
140124,apresenta,vários,","
140125,apresenta,vários,","
140126,apresenta,vários,","
140127,apresenta,vários,","
140128,apresenta,vários,","
140129,apresenta,vários,","
140130,apresenta,vários,","
140131,apresenta,vários,","
140132,apresenta,vários,","
140133,é,em,perigoso
140134,é,em,perigoso
140135,é,em,perigoso
140136,é,em,perigoso
140137,é,em,perigoso
140138,é,em,perigoso
140139,é,em,perigoso
140140,é,em,perigoso
140141,é,em,perigoso
140142,é,em,perigoso
140143,é,em,perigoso
140144,é,em,perigoso
140145,é,em,perigoso
140146,é,em,perigoso
140147,é,em,perigoso
140148,é,em,perigoso
140149,é,em,perigoso
140150,é,em,perigoso
140151,é,em,perigoso
140152,é,em,perigoso
140153,é,em,perigoso
140154,é,em,perigoso
140155,é,em,perigoso
140156,é,em,perigoso
140157,é,em,perigoso
140158,é,em,perigoso
140159,é,em,perigoso
140160,é,em,perigoso
140161,é,em,perigoso
140162,é,em,perigoso
140163,é,em,perigoso
140164,vai,para,quem
140165,vai,para,quem
140166,vai,para,quem
140167,vai,para,quem
140168,vai,para,quem
140169,vai,para,quem
140170,vai,para,quem
140171,vai,para,quem
140172,vai,para,quem
140173,vai,para,quem
140174,vai,para,quem
140175,vai,para,quem
140176,vai,para,quem
140177,vai,para,quem
140178,vai,para,quem
140179,vai,para,quem
140180,vai,para,quem
140181,vai,para,quem
140182,vai,para,quem
140183,vai,para,quem
140184,vai,para,quem
140185,vai,para,quem
140186,vai,para,quem
140187,vai,para,quem
140188,vai,para,quem
140189,vai,para,quem
140190,vai,para,quem
140191,vai,para,quem
140192,vai,para,quem
140193,vai,para,quem
140194,vai,para,quem
140195,aumenta,,inflação
140196,aumenta,,inflação
140197,aumenta,,inflação
140198,aumenta,,inflação
140199,aumenta,,inflação
140200,aumenta,,inflação
140201,aumenta,,inflação
140202,aumenta,,inflação
140203,aumenta,,inflação
140204,acredita,em,não
140205,acredita,em,não
140206,acredita,em,não
140207,acredita,em,não
140208,acredita,em,não
140209,acredita,em,não
140210,acredita,em,não
140211,acredita,em,não
140212,acredita,em,não
140213,acredita,em,não
140214,acredita,em,não
140215,acredita,em,não
140216,acredita,em,não
140217,aumentar,",",deve
140218,aumentar,",",deve
140219,aumentar,",",deve
140220,aumentar,",",deve
140221,aumentar,",",deve
140222,aumentar,",",deve
140223,aumentar,",",deve
140224,aumentar,",",deve
140225,aumentar,",",deve
140226,aumentar,",",deve
140227,aumentar,",",deve
140228,aumentar,",",deve
140229,aumentar,",",deve
140230,aumentar,",",deve
140231,aumentar,",",deve
140232,cai,se,preços
140233,cai,se,preços
140234,cai,se,preços
140235,cai,se,preços
140236,cai,se,preços
140237,cai,se,preços
140238,cai,se,preços
140239,cai,se,preços
140240,cai,se,preços
140241,cai,se,preços
140242,cai,se,preços
140243,cai,se,preços
140244,cai,se,preços
140245,cai,se,preços
140246,cai,se,preços
140247,cai,se,preços
140248,cai,se,preços
140249,cai,se,preços
140250,cai,se,preços
140251,cai,se,preços
140252,cai,se,preços
140253,se,restringe,cai
140254,se,restringe,cai
140255,se,restringe,cai
140256,se,restringe,cai
140257,se,restringe,cai
140258,se,restringe,cai
140259,se,restringe,cai
140260,se,restringe,cai
140261,se,restringe,cai
140262,se,restringe,cai
140263,se,restringe,cai
140264,se,restringe,cai
140265,se,restringe,cai
140266,se,restringe,cai
140267,se,restringe,cai
140268,se,restringe,cai
140269,se,restringe,cai
140270,se,restringe,cai
140271,se,restringe,cai
140272,se,restringe,cai
140273,se,restringe,cai
140274,fica,como,Tudo
140275,fica,como,Tudo
140276,fica,como,Tudo
140277,fica,como,Tudo
140278,fica,como,Tudo
140279,fica,como,Tudo
140280,fica,como,Tudo
140281,fica,como,Tudo
140282,fica,como,Tudo
140283,fica,como,Tudo
140284,fica,como,Tudo
140285,fica,como,Tudo
140286,fica,como,Tudo
140287,fica,como,Tudo
140288,fica,como,Tudo
140289,fica,como,Tudo
140290,fica,como,Tudo
140291,fica,como,Tudo
140292,responder,.,sabem
140293,responder,.,sabem
140294,responder,.,sabem
140295,responder,.,sabem
140296,responder,.,sabem
140297,responder,.,sabem
140298,responder,.,sabem
140299,responder,.,sabem
140300,responder,.,sabem
140301,responder,.,sabem
140302,responder,.,sabem
140303,responder,.,sabem
140304,responder,.,sabem
140305,responder,.,sabem
140306,responder,.,sabem
140307,responder,.,sabem
140308,responder,.,sabem
140309,responder,.,sabem
140310,recebidos,com,são
140311,recebidos,com,são
140312,recebidos,com,são
140313,recebidos,com,são
140314,recebidos,com,são
140315,conturbou,o,Estados_Unidos
140316,conturbou,o,Estados_Unidos
140317,conturbou,o,Estados_Unidos
140318,conturbou,o,Estados_Unidos
140319,conturbou,o,Estados_Unidos
140320,conturbou,o,Estados_Unidos
140321,conturbou,o,Estados_Unidos
140322,conturbou,o,Estados_Unidos
140323,conturbou,o,Estados_Unidos
140324,conturbou,o,Estados_Unidos
140325,conturbou,o,Estados_Unidos
140326,conturbou,o,Estados_Unidos
140327,conturbou,o,Estados_Unidos
140328,conturbou,o,Estados_Unidos
140329,conturbou,o,Estados_Unidos
140330,conturbou,o,Estados_Unidos
140331,conturbou,o,Estados_Unidos
140332,conturbou,o,Estados_Unidos
140333,conturbou,o,Estados_Unidos
140334,conturbou,o,Estados_Unidos
140335,conturbou,o,Estados_Unidos
140336,conturbou,o,Estados_Unidos
140337,arremessou,ovos,torcedores
140338,arremessou,ovos,torcedores
140339,arremessou,ovos,torcedores
140340,arremessou,ovos,torcedores
140341,arremessou,ovos,torcedores
140342,arremessou,ovos,torcedores
140343,arremessou,ovos,torcedores
140344,arremessou,ovos,torcedores
140345,arremessou,ovos,torcedores
140346,arremessou,ovos,torcedores
140347,arremessou,ovos,torcedores
140348,arremessou,ovos,torcedores
140349,arremessou,ovos,torcedores
140350,arremessou,ovos,torcedores
140351,arremessou,ovos,torcedores
140352,arremessou,ovos,torcedores
140353,arremessou,ovos,torcedores
140354,arremessou,ovos,torcedores
140355,arremessou,ovos,torcedores
140356,arremessou,ovos,torcedores
140357,arremessou,ovos,torcedores
140358,arremessou,ovos,torcedores
140359,arremessou,ovos,torcedores
140360,arremessou,ovos,torcedores
140361,arremessou,ovos,torcedores
140362,arremessou,ovos,torcedores
140363,ser,uma,pode
140364,ser,uma,pode
140365,ser,uma,pode
140366,ser,uma,pode
140367,ser,uma,pode
140368,ser,uma,pode
140369,ser,uma,pode
140370,ser,uma,pode
140371,ser,uma,pode
140372,ser,uma,pode
140373,ser,uma,pode
140374,ser,uma,pode
140375,ser,uma,pode
140376,ser,uma,pode
140377,ser,uma,pode
140378,ser,uma,pode
140379,ser,uma,pode
140380,ser,uma,pode
140381,ser,uma,pode
140382,ser,uma,pode
140383,ser,uma,pode
140384,ser,uma,pode
140385,ser,uma,pode
140386,ser,uma,pode
140387,ser,uma,pode
140388,ser,uma,pode
140389,ser,uma,pode
140390,ser,uma,pode
140391,ser,uma,pode
140392,ser,uma,pode
140393,ser,uma,pode
140394,ser,uma,pode
140395,ser,uma,pode
140396,ser,uma,pode
140397,reagir,a,vai
140398,reagir,a,vai
140399,reagir,a,vai
140400,reagir,a,vai
140401,reagir,a,vai
140402,reagir,a,vai
140403,reagir,a,vai
140404,reagir,a,vai
140405,reagir,a,vai
140406,reagir,a,vai
140407,reagir,a,vai
140408,reagir,a,vai
140409,reagir,a,vai
140410,reagir,a,vai
140411,reagir,a,vai
140412,reagir,a,vai
140413,reagir,a,vai
140414,reagir,a,vai
140415,reagir,a,vai
140416,reagir,a,vai
140417,reagir,a,vai
140418,reagir,a,vai
140419,reagir,a,vai
140420,reagir,a,vai
140421,reagir,a,vai
140422,reagir,a,vai
140423,reagir,a,vai
140424,reagir,a,vai
140425,reagir,a,vai
140426,reagir,a,vai
140427,reagir,a,vai
140428,reagir,a,vai
140429,reagir,a,vai
140430,reagir,a,vai
140431,se,classificar,não
140432,se,classificar,não
140433,se,classificar,não
140434,se,classificar,não
140435,se,classificar,não
140436,se,classificar,não
140437,se,classificar,não
140438,se,classificar,não
140439,se,classificar,não
140440,se,classificar,não
140441,se,classificar,não
140442,se,classificar,não
140443,se,classificar,não
140444,se,classificar,não
140445,se,classificar,não
140446,se,classificar,não
140447,se,classificar,não
140448,se,classificar,não
140449,se,classificar,não
140450,se,classificar,não
140451,se,classificar,não
140452,se,classificar,não
140453,se,classificar,não
140454,se,classificar,não
140455,se,classificar,não
140456,se,classificar,não
140457,se,classificar,não
140458,se,classificar,não
140459,se,classificar,não
140460,se,classificar,não
140461,se,classificar,não
140462,se,classificar,não
140463,se,classificar,não
140464,se,classificar,não
140465,ser,candidata,quer
140466,ser,candidata,quer
140467,ser,candidata,quer
140468,ser,candidata,quer
140469,ser,candidata,quer
140470,ser,candidata,quer
140471,ser,candidata,quer
140472,Adoraria,ser,«
140473,Adoraria,ser,«
140474,Adoraria,ser,«
140475,Adoraria,ser,«
140476,Adoraria,ser,«
140477,ser,candidata,Adoraria
140478,ser,candidata,Adoraria
140479,ser,candidata,Adoraria
140480,ser,candidata,Adoraria
140481,ser,candidata,Adoraria
140482,Tenho,certeza,
140483,Tenho,certeza,
140484,Tenho,certeza,
140485,Tenho,certeza,
140486,Tenho,certeza,
140487,Tenho,certeza,
140488,Tenho,certeza,
140489,Tenho,certeza,
140490,Tenho,certeza,
140491,Tenho,certeza,
140492,Tenho,certeza,
140493,Tenho,certeza,
140494,Tenho,certeza,
140495,Tenho,certeza,
140496,concorrer,a,pudesse
140497,concorrer,a,pudesse
140498,concorrer,a,pudesse
140499,concorrer,a,pudesse
140500,concorrer,a,pudesse
140501,concorrer,a,pudesse
140502,concorrer,a,pudesse
140503,concorrer,a,pudesse
140504,concorrer,a,pudesse
140505,concorrer,a,pudesse
140506,concorrer,a,pudesse
140507,concorrer,a,pudesse
140508,concorrer,a,pudesse
140509,concorrer,a,pudesse
140510,me,elegeria,","
140511,me,elegeria,","
140512,me,elegeria,","
140513,me,elegeria,","
140514,me,elegeria,","
140515,me,elegeria,","
140516,me,elegeria,","
140517,me,elegeria,","
140518,me,elegeria,","
140519,me,elegeria,","
140520,me,elegeria,","
140521,me,elegeria,","
140522,me,elegeria,","
140523,me,elegeria,","
140524,adoro,política,Eu
140525,adoro,política,Eu
140526,adoro,política,Eu
140527,adoro,política,Eu
140528,adoro,política,Eu
140529,adoro,política,Eu
140530,adoro,política,Eu
140531,adoro,política,Eu
140532,adoro,política,Eu
140533,adoro,política,Eu
140534,adoro,política,Eu
140535,adoro,política,Eu
140536,adoro,política,Eu
140537,adoro,política,Eu
140538,adoro,política,Eu
140539,adoro,política,Eu
140540,adoro,política,Eu
140541,adoro,política,Eu
140542,adoro,política,Eu
140543,adoro,política,Eu
140544,adoro,política,Eu
140545,adoro,política,Eu
140546,adoro,política,Eu
140547,adoro,política,Eu
140548,adoro,política,Eu
140549,confessa,Mercedes_Rossi_de_Almeida,","
140550,confessa,Mercedes_Rossi_de_Almeida,","
140551,confessa,Mercedes_Rossi_de_Almeida,","
140552,confessa,Mercedes_Rossi_de_Almeida,","
140553,confessa,Mercedes_Rossi_de_Almeida,","
140554,confessa,Mercedes_Rossi_de_Almeida,","
140555,confessa,Mercedes_Rossi_de_Almeida,","
140556,confessa,Mercedes_Rossi_de_Almeida,","
140557,confessa,Mercedes_Rossi_de_Almeida,","
140558,confessa,Mercedes_Rossi_de_Almeida,","
140559,confessa,Mercedes_Rossi_de_Almeida,","
140560,confessa,Mercedes_Rossi_de_Almeida,","
140561,confessa,Mercedes_Rossi_de_Almeida,","
140562,confessa,Mercedes_Rossi_de_Almeida,","
140563,confessa,Mercedes_Rossi_de_Almeida,","
140564,confessa,Mercedes_Rossi_de_Almeida,","
140565,confessa,Mercedes_Rossi_de_Almeida,","
140566,confessa,Mercedes_Rossi_de_Almeida,","
140567,confessa,Mercedes_Rossi_de_Almeida,","
140568,confessa,Mercedes_Rossi_de_Almeida,","
140569,confessa,Mercedes_Rossi_de_Almeida,","
140570,confessa,Mercedes_Rossi_de_Almeida,","
140571,confessa,Mercedes_Rossi_de_Almeida,","
140572,confessa,Mercedes_Rossi_de_Almeida,","
