INDEX,ID,S,P,P_S,FORM,LEMMA,GPOS,MORF,DTREE,FUNC,CTREE,PRED,ARG,CTX_P+1,CTX_P+2,CTX_P+3,CTX_P-1,CTX_P-2,CTX_P-3,M_R,PRED_1,T
141054,15,3333,5901,0,estrangeiros,estrangeiro,ADJ,M|P,14,N<,(ADJP*)))),-,*),porque,o,sigilo,não,banco,o,1,informar,A2
141055,16,3333,5901,0,.,-,PU,-,4,PU,*),-,*,porque,o,sigilo,não,banco,o,1,informar,*
141056,1,3333,5902,1,O,o,ART,M|S,2,>N,(FCL(NP*,-,*,também,para,o,ser,não,sigilo,0,manter,*
141057,2,3333,5902,1,banco,banco,N,M|S,4,SUBJ,*),-,*,também,para,o,ser,não,sigilo,0,manter,*
141058,3,3333,5902,1,não,não,ADV,-,4,ADVL,(ADVP*),-,*,também,para,o,ser,não,sigilo,0,manter,*
141059,4,3333,5902,1,informou,informar,V-FIN,PS|3S|IND,0,STA,(VP*),-,*,também,para,o,ser,não,sigilo,0,manter,*
141060,5,3333,5902,1,porque,porque,ADV,-,10,ADVL,(FCL(ADVP*),-,*,também,para,o,ser,não,sigilo,0,manter,*
141061,6,3333,5902,1,o,o,ART,M|S,7,>N,(NP*,-,(A1*,também,para,o,ser,não,sigilo,0,manter,A1
141062,7,3333,5902,1,sigilo,sigilo,N,M|S,9,SUBJ,*),-,*),também,para,o,ser,não,sigilo,0,manter,A1
141063,8,3333,5902,1,não,não,ADV,-,10,ADVL,(ADVP*),-,*,também,para,o,ser,não,sigilo,0,manter,*
141064,9,3333,5902,1,foi,ser,V-FIN,PS|3S|IND,4,ACC,(VP*,-,*,também,para,o,ser,não,sigilo,0,manter,*
141065,10,3333,5902,1,mantido,manter,V-PCP,M|S,9,MV,*),manter,(V*),também,para,o,ser,não,sigilo,1,manter,V
141066,11,3333,5902,1,também,também,ADV,-,12,>P,(PP*,-,(A2*,também,para,o,ser,não,sigilo,1,manter,A2
141067,12,3333,5902,1,para,para,PRP,-,10,ADVL,*,-,*,também,para,o,ser,não,sigilo,1,manter,A2
141068,13,3333,5902,1,os,o,ART,M|P,14,>N,(NP*,-,*,também,para,o,ser,não,sigilo,1,manter,A2
141069,14,3333,5902,1,grupos,grupo,N,M|P,12,P<,*,-,*,também,para,o,ser,não,sigilo,1,manter,A2
141070,15,3333,5902,1,estrangeiros,estrangeiro,ADJ,M|P,14,N<,(ADJP*)))),-,*),também,para,o,ser,não,sigilo,1,manter,A2
141071,16,3333,5902,1,.,-,PU,-,4,PU,*),-,*,também,para,o,ser,não,sigilo,1,manter,*
141072,1,3334,5903,0,A,o,ART,F|S,2,>N,(FCL(NP*,-,(A1*,quando,Fishel,arranjar,dois,o,entre,0,piorar,A1
141073,2,3334,5903,0,relação,relação,N,F|S,6,SUBJ,*,-,*,quando,Fishel,arranjar,dois,o,entre,0,piorar,A1
141074,3,3334,5903,0,entre,entre,PRP,-,2,N<ARG,(PP*,-,*,quando,Fishel,arranjar,dois,o,entre,0,piorar,A1
141075,4,3334,5903,0,os,o,ART,M|P,5,>N,(ADJP*,-,*,quando,Fishel,arranjar,dois,o,entre,0,piorar,A1
141076,5,3334,5903,0,dois,dois,NUM,M|P,3,P<,*))),-,*),quando,Fishel,arranjar,dois,o,entre,0,piorar,A1
141077,6,3334,5903,0,piorou,piorar,V-FIN,PS|3S|IND,0,STA,(VP*),piorar,(V*),quando,Fishel,arranjar,dois,o,entre,1,piorar,V
141078,7,3334,5903,0,quando,quando,ADV,-,9,ADVL,(FCL(ADVP*),-,(AM-TMP*,quando,Fishel,arranjar,dois,o,entre,1,piorar,AM-TMP
141079,8,3334,5903,0,Fishel,Fishel,PROP,M|S,9,SUBJ,(NP*),-,*,quando,Fishel,arranjar,dois,o,entre,1,piorar,AM-TMP
141080,9,3334,5903,0,arranjou,arranjar,V-FIN,PS|3S|IND,6,ADVL,(VP*),-,*,quando,Fishel,arranjar,dois,o,entre,1,piorar,AM-TMP
141081,10,3334,5903,0,uma,um,ART,F|S,11,>N,(NP*,-,*,quando,Fishel,arranjar,dois,o,entre,1,piorar,AM-TMP
141082,11,3334,5903,0,amante,amante,N,F|S,9,ACC,*),-,*,quando,Fishel,arranjar,dois,o,entre,1,piorar,AM-TMP
141083,12,3334,5903,0,",",-,PU,-,9,PU,*,-,*,quando,Fishel,arranjar,dois,o,entre,1,piorar,AM-TMP
141084,13,3334,5903,0,em,em,PRP,-,9,ADVL,(PP*,-,*,quando,Fishel,arranjar,dois,o,entre,1,piorar,AM-TMP
141085,14,3334,5903,0,o,o,ART,M|S,15,>N,(NP*,-,*,quando,Fishel,arranjar,dois,o,entre,1,piorar,AM-TMP
141086,15,3334,5903,0,final,final,N,M|S,13,P<,*,-,*,quando,Fishel,arranjar,dois,o,entre,1,piorar,AM-TMP
141087,16,3334,5903,0,de,de,PRP,-,15,N<,(PP*,-,*,quando,Fishel,arranjar,dois,o,entre,1,piorar,AM-TMP
141088,17,3334,5903,0,os,o,ART,M|P,18,>N,(NP*,-,*,quando,Fishel,arranjar,dois,o,entre,1,piorar,AM-TMP
141089,18,3334,5903,0,anos,ano,N,M|P,16,P<,*,-,*,quando,Fishel,arranjar,dois,o,entre,1,piorar,AM-TMP
141090,19,3334,5903,0,80,80,NUM,M|P,18,N<,(ADJP*)))))),-,*),quando,Fishel,arranjar,dois,o,entre,1,piorar,AM-TMP
141091,20,3334,5903,0,.,-,PU,-,6,PU,*),-,*,quando,Fishel,arranjar,dois,o,entre,1,piorar,*
141092,1,3334,5904,1,A,o,ART,F|S,2,>N,(FCL(NP*,-,*,um,amante,-,Fishel,quando,piorar,0,arranjar,*
141093,2,3334,5904,1,relação,relação,N,F|S,6,SUBJ,*,-,*,um,amante,-,Fishel,quando,piorar,0,arranjar,*
141094,3,3334,5904,1,entre,entre,PRP,-,2,N<ARG,(PP*,-,*,um,amante,-,Fishel,quando,piorar,0,arranjar,*
141095,4,3334,5904,1,os,o,ART,M|P,5,>N,(ADJP*,-,*,um,amante,-,Fishel,quando,piorar,0,arranjar,*
141096,5,3334,5904,1,dois,dois,NUM,M|P,3,P<,*))),-,*,um,amante,-,Fishel,quando,piorar,0,arranjar,*
141097,6,3334,5904,1,piorou,piorar,V-FIN,PS|3S|IND,0,STA,(VP*),-,*,um,amante,-,Fishel,quando,piorar,0,arranjar,*
141098,7,3334,5904,1,quando,quando,ADV,-,9,ADVL,(FCL(ADVP*),-,*,um,amante,-,Fishel,quando,piorar,0,arranjar,*
141099,8,3334,5904,1,Fishel,Fishel,PROP,M|S,9,SUBJ,(NP*),-,(A0*),um,amante,-,Fishel,quando,piorar,0,arranjar,A0
141100,9,3334,5904,1,arranjou,arranjar,V-FIN,PS|3S|IND,6,ADVL,(VP*),arranjar,(V*),um,amante,-,Fishel,quando,piorar,1,arranjar,V
141101,10,3334,5904,1,uma,um,ART,F|S,11,>N,(NP*,-,(A1*,um,amante,-,Fishel,quando,piorar,1,arranjar,A1
141102,11,3334,5904,1,amante,amante,N,F|S,9,ACC,*),-,*),um,amante,-,Fishel,quando,piorar,1,arranjar,A1
141103,12,3334,5904,1,",",-,PU,-,9,PU,*,-,*,um,amante,-,Fishel,quando,piorar,1,arranjar,*
141104,13,3334,5904,1,em,em,PRP,-,9,ADVL,(PP*,-,(AM-TMP*,um,amante,-,Fishel,quando,piorar,1,arranjar,AM-TMP
141105,14,3334,5904,1,o,o,ART,M|S,15,>N,(NP*,-,*,um,amante,-,Fishel,quando,piorar,1,arranjar,AM-TMP
141106,15,3334,5904,1,final,final,N,M|S,13,P<,*,-,*,um,amante,-,Fishel,quando,piorar,1,arranjar,AM-TMP
141107,16,3334,5904,1,de,de,PRP,-,15,N<,(PP*,-,*,um,amante,-,Fishel,quando,piorar,1,arranjar,AM-TMP
141108,17,3334,5904,1,os,o,ART,M|P,18,>N,(NP*,-,*,um,amante,-,Fishel,quando,piorar,1,arranjar,AM-TMP
141109,18,3334,5904,1,anos,ano,N,M|P,16,P<,*,-,*,um,amante,-,Fishel,quando,piorar,1,arranjar,AM-TMP
141110,19,3334,5904,1,80,80,NUM,M|P,18,N<,(ADJP*)))))),-,*),um,amante,-,Fishel,quando,piorar,1,arranjar,AM-TMP
141111,20,3334,5904,1,.,-,PU,-,6,PU,*),-,*,um,amante,-,Fishel,quando,piorar,1,arranjar,*
141112,1,3335,5905,0,Ele,ele,PRON-PERS,M|3S|NOM,2,SUBJ,(FCL(NP*),-,(A0*),o,mulher,e,ter,ele,-,0,deixar,A0
141113,2,3335,5905,0,teria,ter,V-FIN,COND|3S,0,STA,(VP*,-,*,o,mulher,e,ter,ele,-,0,deixar,*
141114,3,3335,5905,0,deixado,deixar,V-PCP,-,2,X,(CU(X*,deixar,(V*),o,mulher,e,ter,ele,-,1,deixar,V
141115,4,3335,5905,0,a,o,ART,F|S,5,>N,(NP*,-,(A1*,o,mulher,e,ter,ele,-,1,deixar,A1
141116,5,3335,5905,0,mulher,mulher,N,F|S,3,ACC,*)),-,*),o,mulher,e,ter,ele,-,1,deixar,A1
141117,6,3335,5905,0,e,e,CONJ-C,-,3,CO,*,-,*,o,mulher,e,ter,ele,-,1,deixar,*
141118,7,3335,5905,0,trazido,trazer,V-PCP,M|S,3,CJT,(X*,-,*,o,mulher,e,ter,ele,-,1,deixar,*
141119,8,3335,5905,0,a,o,ART,F|S,9,>N,(NP*,-,*,o,mulher,e,ter,ele,-,1,deixar,*
141120,9,3335,5905,0,amante,amante,N,F|S,7,ACC,*),-,*,o,mulher,e,ter,ele,-,1,deixar,*
141121,10,3335,5905,0,para,para,PRP,-,7,PIV,(PP*,-,*,o,mulher,e,ter,ele,-,1,deixar,*
141122,11,3335,5905,0,Roma,Roma,PROP,M|S,10,P<,(NP*))))),-,*,o,mulher,e,ter,ele,-,1,deixar,*
141123,12,3335,5905,0,.,-,PU,-,2,PU,*),-,*,o,mulher,e,ter,ele,-,1,deixar,*
141124,1,3336,5906,0,«,-,PU,-,6,PU,(FCL*,-,*,fazer,amor,em,ser,dois,o,0,pegar,*
141125,2,3336,5906,0,Várias,várias,PRON-DET,F|P,3,>N,(NP*,-,(AM-TMP*,fazer,amor,em,ser,dois,o,0,pegar,AM-TMP
141126,3,3336,5906,0,vezes,vez,N,F|P,7,ADVL,*),-,*),fazer,amor,em,ser,dois,o,0,pegar,AM-TMP
141127,4,3336,5906,0,os,o,ART,M|P,5,>N,(ADJP*,-,(A1*,fazer,amor,em,ser,dois,o,0,pegar,A1
141128,5,3336,5906,0,dois,dois,NUM,M|P,6,SUBJ,*),-,*),fazer,amor,em,ser,dois,o,0,pegar,A1
141129,6,3336,5906,0,foram,ser,V-FIN,PS/MQP|3P|IND,0,STA,(VP*,-,*,fazer,amor,em,ser,dois,o,0,pegar,*
141130,7,3336,5906,0,pegos,pegar,V-PCP,M|P,6,MV,*),pegar,(V*),fazer,amor,em,ser,dois,o,1,pegar,V
141131,8,3336,5906,0,fazendo,fazer,V-GER,-,7,ADVL,(ICL(VP*),-,(AM-MNR*,fazer,amor,em,ser,dois,o,1,pegar,AM-MNR
141132,9,3336,5906,0,amor,amor,N,M|S,8,ACC,(NP*),-,*,fazer,amor,em,ser,dois,o,1,pegar,AM-MNR
141133,10,3336,5906,0,em,em,PRP,-,8,ADVL,(PP*,-,*,fazer,amor,em,ser,dois,o,1,pegar,AM-MNR
141134,11,3336,5906,0,a,o,ART,F|S,13,>N,(NP*,-,*,fazer,amor,em,ser,dois,o,1,pegar,AM-MNR
141135,12,3336,5906,0,minha,meu,PRON-DET,F|S,13,>N,*,-,*,fazer,amor,em,ser,dois,o,1,pegar,AM-MNR
141136,13,3336,5906,0,clínica,clínica,N,F|S,10,P<,*))),-,*),fazer,amor,em,ser,dois,o,1,pegar,AM-MNR
141137,14,3336,5906,0,.,-,PU,-,6,PU,*),-,*,fazer,amor,em,ser,dois,o,1,pegar,*
141138,1,3336,5907,1,«,-,PU,-,6,PU,(FCL*,-,*,amor,em,o,pegar,ser,dois,0,fazer,*
141139,2,3336,5907,1,Várias,várias,PRON-DET,F|P,3,>N,(NP*,-,*,amor,em,o,pegar,ser,dois,0,fazer,*
141140,3,3336,5907,1,vezes,vez,N,F|P,7,ADVL,*),-,*,amor,em,o,pegar,ser,dois,0,fazer,*
141141,4,3336,5907,1,os,o,ART,M|P,5,>N,(ADJP*,-,*,amor,em,o,pegar,ser,dois,0,fazer,*
141142,5,3336,5907,1,dois,dois,NUM,M|P,6,SUBJ,*),-,*,amor,em,o,pegar,ser,dois,0,fazer,*
141143,6,3336,5907,1,foram,ser,V-FIN,PS/MQP|3P|IND,0,STA,(VP*,-,*,amor,em,o,pegar,ser,dois,0,fazer,*
141144,7,3336,5907,1,pegos,pegar,V-PCP,M|P,6,MV,*),-,*,amor,em,o,pegar,ser,dois,0,fazer,*
141145,8,3336,5907,1,fazendo,fazer,V-GER,-,7,ADVL,(ICL(VP*),fazer,(V*),amor,em,o,pegar,ser,dois,1,fazer,V
141146,9,3336,5907,1,amor,amor,N,M|S,8,ACC,(NP*),-,(C-V*),amor,em,o,pegar,ser,dois,1,fazer,C-V
141147,10,3336,5907,1,em,em,PRP,-,8,ADVL,(PP*,-,(AM-LOC*,amor,em,o,pegar,ser,dois,1,fazer,AM-LOC
141148,11,3336,5907,1,a,o,ART,F|S,13,>N,(NP*,-,*,amor,em,o,pegar,ser,dois,1,fazer,AM-LOC
141149,12,3336,5907,1,minha,meu,PRON-DET,F|S,13,>N,*,-,*,amor,em,o,pegar,ser,dois,1,fazer,AM-LOC
141150,13,3336,5907,1,clínica,clínica,N,F|S,10,P<,*))),-,*),amor,em,o,pegar,ser,dois,1,fazer,AM-LOC
141151,14,3336,5907,1,.,-,PU,-,6,PU,*),-,*,amor,em,o,pegar,ser,dois,1,fazer,*
141152,1,3337,5908,0,Eu,eu,PRON-PERS,M|1S|NOM,2,SUBJ,(FCL(FCL(NP*),-,(A0*),pois,não,querer,eu,-,-,0,tolerar,A0
141153,2,3337,5908,0,tolerei,tolerar,V-FIN,PS|1S|IND,18,ACC,(VP*),tolerar,(V*),pois,não,querer,eu,-,-,1,tolerar,V
141154,3,3337,5908,0,pois,pois,ADV,-,5,ADVL,(FCL(ADVP*),-,*,pois,não,querer,eu,-,-,1,tolerar,*
141155,4,3337,5908,0,não,não,ADV,-,5,ADVL,(ADVP*),-,*,pois,não,querer,eu,-,-,1,tolerar,*
141156,5,3337,5908,0,quis,querer,V-FIN,PS|3S|IND,2,ADVL,(VP*),-,*,pois,não,querer,eu,-,-,1,tolerar,*
141157,6,3337,5908,0,me,eu,PRON-PERS,M|1S|ACC,7,ACC,(ICL(NP*),-,*,pois,não,querer,eu,-,-,1,tolerar,*
141158,7,3337,5908,0,intrometer,intrometer,V-INF,-,5,ACC,(VP*),-,*,pois,não,querer,eu,-,-,1,tolerar,*
141159,8,3337,5908,0,em,em,PRP,-,7,ADVL,(PP*,-,*,pois,não,querer,eu,-,-,1,tolerar,*
141160,9,3337,5908,0,a,o,ART,F|S,10,>N,(NP*,-,*,pois,não,querer,eu,-,-,1,tolerar,*
141161,10,3337,5908,0,vida,vida,N,F|S,8,P<,*,-,*,pois,não,querer,eu,-,-,1,tolerar,*
141162,11,3337,5908,0,privada,privada,ADJ,F|S,10,N<,(ADJP*),-,*,pois,não,querer,eu,-,-,1,tolerar,*
141163,12,3337,5908,0,de,de,PRP,-,10,N<,(PP*,-,*,pois,não,querer,eu,-,-,1,tolerar,*
141164,13,3337,5908,0,os,o,ART,M|P,15,>N,(NP*,-,*,pois,não,querer,eu,-,-,1,tolerar,*
141165,14,3337,5908,0,meus,meu,PRON-DET,M|P,15,>N,*,-,*,pois,não,querer,eu,-,-,1,tolerar,*
141166,15,3337,5908,0,funcionários,funcionário,N,M|P,12,P<,*))))))),-,*,pois,não,querer,eu,-,-,1,tolerar,*
141167,16,3337,5908,0,»,-,PU,-,18,PU,*,-,*,pois,não,querer,eu,-,-,1,tolerar,*
141168,17,3337,5908,0,",",-,PU,-,18,PU,*,-,*,pois,não,querer,eu,-,-,1,tolerar,*
141169,18,3337,5908,0,disse,dizer,V-FIN,PS|3S|IND,0,STA,(VP*),-,*,pois,não,querer,eu,-,-,1,tolerar,*
141170,19,3337,5908,0,Antinori,Antinori,PROP,M|S,18,SUBJ,(NP*,-,*,pois,não,querer,eu,-,-,1,tolerar,*
141171,20,3337,5908,0,",",-,PU,-,19,PU,*,-,*,pois,não,querer,eu,-,-,1,tolerar,*
141172,21,3337,5908,0,para,para,PRP,-,24,SUB,(FCL(PP*,-,*,pois,não,querer,eu,-,-,1,tolerar,*
141173,22,3337,5908,0,quem,quem,PRON-INDP,M|S,21,P<,(NP*)),-,*,pois,não,querer,eu,-,-,1,tolerar,*
141174,23,3337,5908,0,Fishel,Fishel,PROP,M|S,24,SUBJ,(NP*),-,*,pois,não,querer,eu,-,-,1,tolerar,*
141175,24,3337,5908,0,era,ser,V-FIN,IMPF|3S|IND,19,N<PRED,(VP*),-,*,pois,não,querer,eu,-,-,1,tolerar,*
141176,25,3337,5908,0,um,um,ART,M|S,27,>N,(NP*,-,*,pois,não,querer,eu,-,-,1,tolerar,*
141177,26,3337,5908,0,excelente,excelente,ADJ,M|S,27,>N,*,-,*,pois,não,querer,eu,-,-,1,tolerar,*
141178,27,3337,5908,0,técnico,técnico,N,M|S,24,SC,*))),-,*,pois,não,querer,eu,-,-,1,tolerar,*
141179,28,3337,5908,0,.,-,PU,-,18,PU,*),-,*,pois,não,querer,eu,-,-,1,tolerar,*
141180,1,3337,5909,1,Eu,eu,PRON-PERS,M|1S|NOM,2,SUBJ,(FCL(FCL(NP*),-,(A0*),em,o,vida,eu,querer,não,0,intrometer,A0
141181,2,3337,5909,1,tolerei,tolerar,V-FIN,PS|1S|IND,18,ACC,(VP*),-,*,em,o,vida,eu,querer,não,0,intrometer,*
141182,3,3337,5909,1,pois,pois,ADV,-,5,ADVL,(FCL(ADVP*),-,*,em,o,vida,eu,querer,não,0,intrometer,*
141183,4,3337,5909,1,não,não,ADV,-,5,ADVL,(ADVP*),-,*,em,o,vida,eu,querer,não,0,intrometer,*
141184,5,3337,5909,1,quis,querer,V-FIN,PS|3S|IND,2,ADVL,(VP*),-,*,em,o,vida,eu,querer,não,0,intrometer,*
141185,6,3337,5909,1,me,eu,PRON-PERS,M|1S|ACC,7,ACC,(ICL(NP*),-,(A1*),em,o,vida,eu,querer,não,0,intrometer,A1
141186,7,3337,5909,1,intrometer,intrometer,V-INF,-,5,ACC,(VP*),intrometer,(V*),em,o,vida,eu,querer,não,1,intrometer,V
141187,8,3337,5909,1,em,em,PRP,-,7,ADVL,(PP*,-,(A2*,em,o,vida,eu,querer,não,1,intrometer,A2
141188,9,3337,5909,1,a,o,ART,F|S,10,>N,(NP*,-,*,em,o,vida,eu,querer,não,1,intrometer,A2
141189,10,3337,5909,1,vida,vida,N,F|S,8,P<,*,-,*,em,o,vida,eu,querer,não,1,intrometer,A2
141190,11,3337,5909,1,privada,privada,ADJ,F|S,10,N<,(ADJP*),-,*,em,o,vida,eu,querer,não,1,intrometer,A2
141191,12,3337,5909,1,de,de,PRP,-,10,N<,(PP*,-,*,em,o,vida,eu,querer,não,1,intrometer,A2
141192,13,3337,5909,1,os,o,ART,M|P,15,>N,(NP*,-,*,em,o,vida,eu,querer,não,1,intrometer,A2
141193,14,3337,5909,1,meus,meu,PRON-DET,M|P,15,>N,*,-,*,em,o,vida,eu,querer,não,1,intrometer,A2
141194,15,3337,5909,1,funcionários,funcionário,N,M|P,12,P<,*))))))),-,*),em,o,vida,eu,querer,não,1,intrometer,A2
141195,16,3337,5909,1,»,-,PU,-,18,PU,*,-,*,em,o,vida,eu,querer,não,1,intrometer,*
141196,17,3337,5909,1,",",-,PU,-,18,PU,*,-,*,em,o,vida,eu,querer,não,1,intrometer,*
141197,18,3337,5909,1,disse,dizer,V-FIN,PS|3S|IND,0,STA,(VP*),-,*,em,o,vida,eu,querer,não,1,intrometer,*
141198,19,3337,5909,1,Antinori,Antinori,PROP,M|S,18,SUBJ,(NP*,-,*,em,o,vida,eu,querer,não,1,intrometer,*
141199,20,3337,5909,1,",",-,PU,-,19,PU,*,-,*,em,o,vida,eu,querer,não,1,intrometer,*
141200,21,3337,5909,1,para,para,PRP,-,24,SUB,(FCL(PP*,-,*,em,o,vida,eu,querer,não,1,intrometer,*
141201,22,3337,5909,1,quem,quem,PRON-INDP,M|S,21,P<,(NP*)),-,*,em,o,vida,eu,querer,não,1,intrometer,*
141202,23,3337,5909,1,Fishel,Fishel,PROP,M|S,24,SUBJ,(NP*),-,*,em,o,vida,eu,querer,não,1,intrometer,*
141203,24,3337,5909,1,era,ser,V-FIN,IMPF|3S|IND,19,N<PRED,(VP*),-,*,em,o,vida,eu,querer,não,1,intrometer,*
141204,25,3337,5909,1,um,um,ART,M|S,27,>N,(NP*,-,*,em,o,vida,eu,querer,não,1,intrometer,*
141205,26,3337,5909,1,excelente,excelente,ADJ,M|S,27,>N,*,-,*,em,o,vida,eu,querer,não,1,intrometer,*
141206,27,3337,5909,1,técnico,técnico,N,M|S,24,SC,*))),-,*,em,o,vida,eu,querer,não,1,intrometer,*
141207,28,3337,5909,1,.,-,PU,-,18,PU,*),-,*,em,o,vida,eu,querer,não,1,intrometer,*
141208,1,3337,5910,2,Eu,eu,PRON-PERS,M|1S|NOM,2,SUBJ,(FCL(FCL(NP*),-,(A1*,Antinori,-,para,-,-,funcionário,0,dizer,A1
141209,2,3337,5910,2,tolerei,tolerar,V-FIN,PS|1S|IND,18,ACC,(VP*),-,*,Antinori,-,para,-,-,funcionário,0,dizer,A1
141210,3,3337,5910,2,pois,pois,ADV,-,5,ADVL,(FCL(ADVP*),-,*,Antinori,-,para,-,-,funcionário,0,dizer,A1
141211,4,3337,5910,2,não,não,ADV,-,5,ADVL,(ADVP*),-,*,Antinori,-,para,-,-,funcionário,0,dizer,A1
141212,5,3337,5910,2,quis,querer,V-FIN,PS|3S|IND,2,ADVL,(VP*),-,*,Antinori,-,para,-,-,funcionário,0,dizer,A1
141213,6,3337,5910,2,me,eu,PRON-PERS,M|1S|ACC,7,ACC,(ICL(NP*),-,*,Antinori,-,para,-,-,funcionário,0,dizer,A1
141214,7,3337,5910,2,intrometer,intrometer,V-INF,-,5,ACC,(VP*),-,*,Antinori,-,para,-,-,funcionário,0,dizer,A1
141215,8,3337,5910,2,em,em,PRP,-,7,ADVL,(PP*,-,*,Antinori,-,para,-,-,funcionário,0,dizer,A1
141216,9,3337,5910,2,a,o,ART,F|S,10,>N,(NP*,-,*,Antinori,-,para,-,-,funcionário,0,dizer,A1
141217,10,3337,5910,2,vida,vida,N,F|S,8,P<,*,-,*,Antinori,-,para,-,-,funcionário,0,dizer,A1
141218,11,3337,5910,2,privada,privada,ADJ,F|S,10,N<,(ADJP*),-,*,Antinori,-,para,-,-,funcionário,0,dizer,A1
141219,12,3337,5910,2,de,de,PRP,-,10,N<,(PP*,-,*,Antinori,-,para,-,-,funcionário,0,dizer,A1
141220,13,3337,5910,2,os,o,ART,M|P,15,>N,(NP*,-,*,Antinori,-,para,-,-,funcionário,0,dizer,A1
141221,14,3337,5910,2,meus,meu,PRON-DET,M|P,15,>N,*,-,*,Antinori,-,para,-,-,funcionário,0,dizer,A1
141222,15,3337,5910,2,funcionários,funcionário,N,M|P,12,P<,*))))))),-,*),Antinori,-,para,-,-,funcionário,0,dizer,A1
141223,16,3337,5910,2,»,-,PU,-,18,PU,*,-,*,Antinori,-,para,-,-,funcionário,0,dizer,*
141224,17,3337,5910,2,",",-,PU,-,18,PU,*,-,*,Antinori,-,para,-,-,funcionário,0,dizer,*
141225,18,3337,5910,2,disse,dizer,V-FIN,PS|3S|IND,0,STA,(VP*),dizer,(V*),Antinori,-,para,-,-,funcionário,1,dizer,V
141226,19,3337,5910,2,Antinori,Antinori,PROP,M|S,18,SUBJ,(NP*,-,(A0*,Antinori,-,para,-,-,funcionário,1,dizer,A0
141227,20,3337,5910,2,",",-,PU,-,19,PU,*,-,*,Antinori,-,para,-,-,funcionário,1,dizer,A0
141228,21,3337,5910,2,para,para,PRP,-,24,SUB,(FCL(PP*,-,*,Antinori,-,para,-,-,funcionário,1,dizer,A0
141229,22,3337,5910,2,quem,quem,PRON-INDP,M|S,21,P<,(NP*)),-,*,Antinori,-,para,-,-,funcionário,1,dizer,A0
141230,23,3337,5910,2,Fishel,Fishel,PROP,M|S,24,SUBJ,(NP*),-,*,Antinori,-,para,-,-,funcionário,1,dizer,A0
141231,24,3337,5910,2,era,ser,V-FIN,IMPF|3S|IND,19,N<PRED,(VP*),-,*,Antinori,-,para,-,-,funcionário,1,dizer,A0
141232,25,3337,5910,2,um,um,ART,M|S,27,>N,(NP*,-,*,Antinori,-,para,-,-,funcionário,1,dizer,A0
141233,26,3337,5910,2,excelente,excelente,ADJ,M|S,27,>N,*,-,*,Antinori,-,para,-,-,funcionário,1,dizer,A0
141234,27,3337,5910,2,técnico,técnico,N,M|S,24,SC,*))),-,*),Antinori,-,para,-,-,funcionário,1,dizer,A0
141235,28,3337,5910,2,.,-,PU,-,18,PU,*),-,*,Antinori,-,para,-,-,funcionário,1,dizer,*
141236,1,3337,5911,3,Eu,eu,PRON-PERS,M|1S|NOM,2,SUBJ,(FCL(FCL(NP*),-,*,um,excelente,técnico,Fishel,quem,para,0,ser,*
141237,2,3337,5911,3,tolerei,tolerar,V-FIN,PS|1S|IND,18,ACC,(VP*),-,*,um,excelente,técnico,Fishel,quem,para,0,ser,*
141238,3,3337,5911,3,pois,pois,ADV,-,5,ADVL,(FCL(ADVP*),-,*,um,excelente,técnico,Fishel,quem,para,0,ser,*
141239,4,3337,5911,3,não,não,ADV,-,5,ADVL,(ADVP*),-,*,um,excelente,técnico,Fishel,quem,para,0,ser,*
141240,5,3337,5911,3,quis,querer,V-FIN,PS|3S|IND,2,ADVL,(VP*),-,*,um,excelente,técnico,Fishel,quem,para,0,ser,*
141241,6,3337,5911,3,me,eu,PRON-PERS,M|1S|ACC,7,ACC,(ICL(NP*),-,*,um,excelente,técnico,Fishel,quem,para,0,ser,*
141242,7,3337,5911,3,intrometer,intrometer,V-INF,-,5,ACC,(VP*),-,*,um,excelente,técnico,Fishel,quem,para,0,ser,*
141243,8,3337,5911,3,em,em,PRP,-,7,ADVL,(PP*,-,*,um,excelente,técnico,Fishel,quem,para,0,ser,*
141244,9,3337,5911,3,a,o,ART,F|S,10,>N,(NP*,-,*,um,excelente,técnico,Fishel,quem,para,0,ser,*
141245,10,3337,5911,3,vida,vida,N,F|S,8,P<,*,-,*,um,excelente,técnico,Fishel,quem,para,0,ser,*
141246,11,3337,5911,3,privada,privada,ADJ,F|S,10,N<,(ADJP*),-,*,um,excelente,técnico,Fishel,quem,para,0,ser,*
141247,12,3337,5911,3,de,de,PRP,-,10,N<,(PP*,-,*,um,excelente,técnico,Fishel,quem,para,0,ser,*
141248,13,3337,5911,3,os,o,ART,M|P,15,>N,(NP*,-,*,um,excelente,técnico,Fishel,quem,para,0,ser,*
141249,14,3337,5911,3,meus,meu,PRON-DET,M|P,15,>N,*,-,*,um,excelente,técnico,Fishel,quem,para,0,ser,*
141250,15,3337,5911,3,funcionários,funcionário,N,M|P,12,P<,*))))))),-,*,um,excelente,técnico,Fishel,quem,para,0,ser,*
141251,16,3337,5911,3,»,-,PU,-,18,PU,*,-,*,um,excelente,técnico,Fishel,quem,para,0,ser,*
141252,17,3337,5911,3,",",-,PU,-,18,PU,*,-,*,um,excelente,técnico,Fishel,quem,para,0,ser,*
141253,18,3337,5911,3,disse,dizer,V-FIN,PS|3S|IND,0,STA,(VP*),-,*,um,excelente,técnico,Fishel,quem,para,0,ser,*
