,GPOS_CTX_P+0,GPOS_CTX_P+1,GPOS_CTX_P-1
118193,V-FIN,N,PU
118194,V-FIN,N,PU
118195,V-FIN,N,PU
118196,V-FIN,N,PU
118197,V-FIN,N,PU
118198,V-FIN,N,PU
118199,V-FIN,N,PU
118200,V-FIN,N,PU
118201,V-FIN,,PU
118202,V-FIN,PRP,
118203,V-FIN,PRP,PU
118204,V-FIN,PRP,PU
118205,V-FIN,PRP,PU
118206,V-FIN,PRP,PU
118207,V-FIN,PRP,PU
118208,V-FIN,PRP,PU
118209,V-FIN,PRP,PU
118210,V-FIN,PRP,PU
118211,V-FIN,PRP,PU
118212,V-FIN,PRP,PU
118213,V-FIN,PRP,PU
118214,V-FIN,PRP,PU
118215,V-FIN,PRP,PU
118216,V-FIN,PRP,PU
118217,V-FIN,PRP,PU
118218,V-FIN,PRP,PU
118219,V-FIN,PRP,PU
118220,V-FIN,PRP,PU
118221,V-FIN,PRP,PU
118222,V-FIN,,PU
118223,V-FIN,N,
118224,V-FIN,N,ADV
118225,V-FIN,N,ADV
118226,V-FIN,N,ADV
118227,V-FIN,N,ADV
118228,V-FIN,N,ADV
118229,V-FIN,N,ADV
118230,V-FIN,N,ADV
118231,V-FIN,N,ADV
118232,V-FIN,N,ADV
118233,V-FIN,N,ADV
118234,V-FIN,N,ADV
118235,V-FIN,N,ADV
118236,V-FIN,N,ADV
118237,V-FIN,N,ADV
118238,V-FIN,N,ADV
118239,V-FIN,N,ADV
118240,V-FIN,N,ADV
118241,V-FIN,N,ADV
118242,V-FIN,N,ADV
118243,V-FIN,N,ADV
118244,V-FIN,,ADV
118245,V-FIN,PRP,
118246,V-FIN,PRP,PRON-PERS
118247,V-FIN,PRP,PRON-PERS
118248,V-FIN,PRP,PRON-PERS
118249,V-FIN,PRP,PRON-PERS
118250,V-FIN,PRP,PRON-PERS
118251,V-FIN,PRP,PRON-PERS
118252,V-FIN,PRP,PRON-PERS
118253,V-FIN,PRP,PRON-PERS
118254,V-FIN,PRP,PRON-PERS
118255,V-FIN,PRP,PRON-PERS
118256,V-FIN,PRP,PRON-PERS
118257,V-FIN,PRP,PRON-PERS
118258,V-FIN,PRP,PRON-PERS
118259,V-FIN,PRP,PRON-PERS
118260,V-FIN,PRP,PRON-PERS
118261,V-FIN,PRP,PRON-PERS
118262,V-FIN,PRP,PRON-PERS
118263,V-FIN,PRP,PRON-PERS
118264,V-FIN,PRP,PRON-PERS
118265,V-FIN,PRP,PRON-PERS
118266,V-FIN,,PRON-PERS
118267,V-PCP,PRP,
118268,V-PCP,PRP,V-INF
118269,V-PCP,PRP,V-INF
118270,V-PCP,PRP,V-INF
118271,V-PCP,PRP,V-INF
118272,V-PCP,PRP,V-INF
118273,V-PCP,PRP,V-INF
118274,V-PCP,PRP,V-INF
118275,V-PCP,PRP,V-INF
118276,V-PCP,PRP,V-INF
118277,V-PCP,,V-INF
118278,V-FIN,PU,
118279,V-FIN,PU,PU
118280,V-FIN,PU,PU
118281,V-FIN,PU,PU
118282,V-FIN,PU,PU
118283,V-FIN,PU,PU
118284,V-FIN,PU,PU
118285,V-FIN,PU,PU
118286,V-FIN,PU,PU
118287,V-FIN,PU,PU
118288,V-FIN,PU,PU
118289,V-FIN,PU,PU
118290,V-FIN,PU,PU
118291,V-FIN,PU,PU
118292,V-FIN,PU,PU
118293,V-FIN,PU,PU
118294,V-FIN,PU,PU
118295,V-FIN,PU,PU
118296,V-FIN,PU,PU
118297,V-FIN,,PU
118298,V-FIN,CONJ-S,
118299,V-FIN,CONJ-S,PU
118300,V-FIN,CONJ-S,PU
118301,V-FIN,CONJ-S,PU
118302,V-FIN,CONJ-S,PU
118303,V-FIN,CONJ-S,PU
118304,V-FIN,CONJ-S,PU
118305,V-FIN,CONJ-S,PU
118306,V-FIN,CONJ-S,PU
118307,V-FIN,CONJ-S,PU
118308,V-FIN,CONJ-S,PU
118309,V-FIN,CONJ-S,PU
118310,V-FIN,CONJ-S,PU
118311,V-FIN,CONJ-S,PU
118312,V-FIN,CONJ-S,PU
118313,V-FIN,CONJ-S,PU
118314,V-FIN,CONJ-S,PU
118315,V-FIN,CONJ-S,PU
118316,V-FIN,CONJ-S,PU
118317,V-FIN,,PU
118318,V-FIN,ART,
118319,V-FIN,ART,PROP
118320,V-FIN,ART,PROP
118321,V-FIN,ART,PROP
118322,V-FIN,ART,PROP
118323,V-FIN,ART,PROP
118324,V-FIN,ART,PROP
118325,V-FIN,ART,PROP
118326,V-FIN,ART,PROP
118327,V-FIN,ART,PROP
118328,V-FIN,ART,PROP
118329,V-FIN,ART,PROP
118330,V-FIN,ART,PROP
118331,V-FIN,ART,PROP
118332,V-FIN,ART,PROP
118333,V-FIN,ART,PROP
118334,V-FIN,ART,PROP
118335,V-FIN,ART,PROP
118336,V-FIN,ART,PROP
118337,V-FIN,ART,PROP
118338,V-FIN,ART,PROP
118339,V-FIN,ART,PROP
118340,V-FIN,ART,PROP
118341,V-FIN,ART,PROP
118342,V-FIN,ART,PROP
118343,V-FIN,ART,PROP
118344,V-FIN,,PROP
118345,V-INF,ART,
118346,V-INF,ART,ART
118347,V-INF,ART,ART
118348,V-INF,ART,ART
118349,V-INF,ART,ART
118350,V-INF,ART,ART
118351,V-INF,ART,ART
118352,V-INF,ART,ART
118353,V-INF,ART,ART
118354,V-INF,ART,ART
118355,V-INF,ART,ART
118356,V-INF,ART,ART
118357,V-INF,ART,ART
118358,V-INF,ART,ART
118359,V-INF,ART,ART
118360,V-INF,ART,ART
118361,V-INF,ART,ART
118362,V-INF,ART,ART
118363,V-INF,ART,ART
118364,V-INF,ART,ART
118365,V-INF,ART,ART
118366,V-INF,ART,ART
118367,V-INF,ART,ART
118368,V-INF,ART,ART
118369,V-INF,ART,ART
118370,V-INF,ART,ART
118371,V-INF,,ART
118372,V-INF,PRON-PERS,
118373,V-INF,PRON-PERS,PRP
118374,V-INF,PRON-PERS,PRP
118375,V-INF,PRON-PERS,PRP
118376,V-INF,PRON-PERS,PRP
118377,V-INF,PRON-PERS,PRP
118378,V-INF,PRON-PERS,PRP
118379,V-INF,PRON-PERS,PRP
118380,V-INF,PRON-PERS,PRP
118381,V-INF,PRON-PERS,PRP
118382,V-INF,PRON-PERS,PRP
118383,V-INF,PRON-PERS,PRP
118384,V-INF,PRON-PERS,PRP
118385,V-INF,PRON-PERS,PRP
118386,V-INF,PRON-PERS,PRP
118387,V-INF,PRON-PERS,PRP
118388,V-INF,PRON-PERS,PRP
118389,V-INF,PRON-PERS,PRP
118390,V-INF,PRON-PERS,PRP
118391,V-INF,PRON-PERS,PRP
118392,V-INF,PRON-PERS,PRP
118393,V-INF,PRON-PERS,PRP
118394,V-INF,PRON-PERS,PRP
118395,V-INF,PRON-PERS,PRP
118396,V-INF,PRON-PERS,PRP
118397,V-INF,PRON-PERS,PRP
118398,V-INF,,PRP
118399,V-FIN,N,
118400,V-FIN,N,PU
118401,V-FIN,N,PU
118402,V-FIN,N,PU
118403,V-FIN,N,PU
118404,V-FIN,N,PU
118405,V-FIN,N,PU
118406,V-FIN,N,PU
118407,V-FIN,N,PU
118408,V-FIN,N,PU
118409,V-FIN,N,PU
118410,V-FIN,N,PU
118411,V-FIN,N,PU
118412,V-FIN,N,PU
118413,V-FIN,N,PU
118414,V-FIN,N,PU
118415,V-FIN,N,PU
118416,V-FIN,N,PU
118417,V-FIN,N,PU
118418,V-FIN,N,PU
118419,V-FIN,N,PU
118420,V-FIN,N,PU
118421,V-FIN,N,PU
118422,V-FIN,N,PU
118423,V-FIN,N,PU
118424,V-FIN,N,PU
118425,V-FIN,,PU
118426,V-FIN,ART,
118427,V-FIN,ART,PU
118428,V-FIN,ART,PU
118429,V-FIN,ART,PU
118430,V-FIN,ART,PU
118431,V-FIN,ART,PU
118432,V-FIN,ART,PU
118433,V-FIN,ART,PU
118434,V-FIN,ART,PU
118435,V-FIN,ART,PU
118436,V-FIN,ART,PU
118437,V-FIN,ART,PU
118438,V-FIN,ART,PU
118439,V-FIN,ART,PU
118440,V-FIN,ART,PU
118441,V-FIN,ART,PU
118442,V-FIN,ART,PU
118443,V-FIN,ART,PU
118444,V-FIN,ART,PU
118445,V-FIN,ART,PU
118446,V-FIN,ART,PU
118447,V-FIN,ART,PU
118448,V-FIN,ART,PU
118449,V-FIN,ART,PU
118450,V-FIN,ART,PU
118451,V-FIN,ART,PU
118452,V-FIN,,PU
118453,V-FIN,ART,
118454,V-FIN,ART,PU
118455,V-FIN,ART,PU
118456,V-FIN,ART,PU
118457,V-FIN,ART,PU
118458,V-FIN,ART,PU
118459,V-FIN,ART,PU
118460,V-FIN,ART,PU
118461,V-FIN,ART,PU
118462,V-FIN,ART,PU
118463,V-FIN,ART,PU
118464,V-FIN,ART,PU
118465,V-FIN,ART,PU
118466,V-FIN,ART,PU
118467,V-FIN,ART,PU
118468,V-FIN,ART,PU
118469,V-FIN,ART,PU
118470,V-FIN,ART,PU
118471,V-FIN,ART,PU
118472,V-FIN,ART,PU
118473,V-FIN,ART,PU
118474,V-FIN,ART,PU
118475,V-FIN,ART,PU
118476,V-FIN,ART,PU
118477,V-FIN,ART,PU
118478,V-FIN,ART,PU
118479,V-FIN,ART,PU
118480,V-FIN,ART,PU
118481,V-FIN,,PU
118482,V-INF,ART,
118483,V-INF,ART,V-FIN
118484,V-INF,ART,V-FIN
118485,V-INF,ART,V-FIN
118486,V-INF,ART,V-FIN
118487,V-INF,ART,V-FIN
118488,V-INF,ART,V-FIN
118489,V-INF,ART,V-FIN
118490,V-INF,ART,V-FIN
118491,V-INF,ART,V-FIN
118492,V-INF,ART,V-FIN
118493,V-INF,ART,V-FIN
118494,V-INF,ART,V-FIN
118495,V-INF,ART,V-FIN
118496,V-INF,ART,V-FIN
118497,V-INF,ART,V-FIN
118498,V-INF,ART,V-FIN
118499,V-INF,ART,V-FIN
118500,V-INF,ART,V-FIN
118501,V-INF,ART,V-FIN
118502,V-INF,ART,V-FIN
118503,V-INF,ART,V-FIN
118504,V-INF,ART,V-FIN
118505,V-INF,ART,V-FIN
118506,V-INF,ART,V-FIN
118507,V-INF,ART,V-FIN
118508,V-INF,ART,V-FIN
118509,V-INF,ART,V-FIN
118510,V-INF,ART,V-FIN
118511,V-INF,ART,V-FIN
118512,V-INF,ART,V-FIN
118513,V-INF,,V-FIN
118514,V-FIN,ADV,
118515,V-FIN,ADV,PROP
118516,V-FIN,ADV,PROP
118517,V-FIN,ADV,PROP
118518,V-FIN,ADV,PROP
118519,V-FIN,ADV,PROP
118520,V-FIN,ADV,PROP
118521,V-FIN,ADV,PROP
118522,V-FIN,ADV,PROP
118523,V-FIN,ADV,PROP
118524,V-FIN,ADV,PROP
118525,V-FIN,ADV,PROP
118526,V-FIN,ADV,PROP
118527,V-FIN,ADV,PROP
118528,V-FIN,ADV,PROP
118529,V-FIN,ADV,PROP
118530,V-FIN,ADV,PROP
118531,V-FIN,ADV,PROP
118532,V-FIN,ADV,PROP
118533,V-FIN,ADV,PROP
118534,V-FIN,ADV,PROP
118535,V-FIN,ADV,PROP
118536,V-FIN,ADV,PROP
118537,V-FIN,ADV,PROP
118538,V-FIN,ADV,PROP
118539,V-FIN,ADV,PROP
118540,V-FIN,ADV,PROP
118541,V-FIN,ADV,PROP
118542,V-FIN,ADV,PROP
118543,V-FIN,ADV,PROP
118544,V-FIN,,PROP
118545,V-PCP,PRP,
118546,V-PCP,PRP,V-FIN
118547,V-PCP,PRP,V-FIN
118548,V-PCP,PRP,V-FIN
118549,V-PCP,PRP,V-FIN
118550,V-PCP,PRP,V-FIN
118551,V-PCP,PRP,V-FIN
118552,V-PCP,PRP,V-FIN
118553,V-PCP,PRP,V-FIN
118554,V-PCP,PRP,V-FIN
118555,V-PCP,PRP,V-FIN
118556,V-PCP,PRP,V-FIN
118557,V-PCP,PRP,V-FIN
118558,V-PCP,PRP,V-FIN
118559,V-PCP,PRP,V-FIN
118560,V-PCP,PRP,V-FIN
118561,V-PCP,PRP,V-FIN
118562,V-PCP,PRP,V-FIN
118563,V-PCP,PRP,V-FIN
118564,V-PCP,PRP,V-FIN
118565,V-PCP,PRP,V-FIN
118566,V-PCP,PRP,V-FIN
118567,V-PCP,PRP,V-FIN
118568,V-PCP,PRP,V-FIN
118569,V-PCP,PRP,V-FIN
118570,V-PCP,PRP,V-FIN
118571,V-PCP,PRP,V-FIN
118572,V-PCP,PRP,V-FIN
118573,V-PCP,PRP,V-FIN
118574,V-PCP,PRP,V-FIN
118575,V-PCP,,V-FIN
118576,V-FIN,PRP,
118577,V-FIN,PRP,N
118578,V-FIN,PRP,N
118579,V-FIN,PRP,N
118580,V-FIN,PRP,N
118581,V-FIN,PRP,N
118582,V-FIN,PRP,N
118583,V-FIN,PRP,N
118584,V-FIN,PRP,N
118585,V-FIN,PRP,N
118586,V-FIN,PRP,N
118587,V-FIN,PRP,N
118588,V-FIN,PRP,N
118589,V-FIN,PRP,N
118590,V-FIN,PRP,N
118591,V-FIN,PRP,N
118592,V-FIN,PRP,N
118593,V-FIN,PRP,N
118594,V-FIN,PRP,N
118595,V-FIN,PRP,N
118596,V-FIN,,N
118597,V-FIN,PRP,
118598,V-FIN,PRP,PU
118599,V-FIN,PRP,PU
118600,V-FIN,PRP,PU
118601,V-FIN,PRP,PU
118602,V-FIN,PRP,PU
118603,V-FIN,PRP,PU
118604,V-FIN,PRP,PU
118605,V-FIN,PRP,PU
118606,V-FIN,PRP,PU
118607,V-FIN,PRP,PU
118608,V-FIN,PRP,PU
118609,V-FIN,PRP,PU
118610,V-FIN,PRP,PU
118611,V-FIN,PRP,PU
118612,V-FIN,PRP,PU
118613,V-FIN,PRP,PU
118614,V-FIN,PRP,PU
118615,V-FIN,PRP,PU
118616,V-FIN,PRP,PU
118617,V-FIN,,PU
118618,V-FIN,ART,
118619,V-FIN,ART,PROP
118620,V-FIN,ART,PROP
118621,V-FIN,ART,PROP
118622,V-FIN,ART,PROP
118623,V-FIN,ART,PROP
118624,V-FIN,ART,PROP
118625,V-FIN,ART,PROP
118626,V-FIN,ART,PROP
118627,V-FIN,,PROP
118628,V-FIN,ADV,
118629,V-FIN,ADV,PU
118630,V-FIN,ADV,PU
118631,V-FIN,ADV,PU
118632,V-FIN,,PU
118633,V-INF,ADJ,
118634,V-INF,ADJ,V-FIN
118635,V-INF,ADJ,V-FIN
118636,V-INF,ADJ,V-FIN
118637,V-INF,ADJ,V-FIN
118638,V-INF,ADJ,V-FIN
118639,V-INF,ADJ,V-FIN
118640,V-INF,ADJ,V-FIN
118641,V-INF,ADJ,V-FIN
118642,V-INF,ADJ,V-FIN
118643,V-INF,ADJ,V-FIN
118644,V-INF,ADJ,V-FIN
118645,V-INF,ADJ,V-FIN
118646,V-INF,ADJ,V-FIN
118647,V-INF,ADJ,V-FIN
118648,V-INF,ADJ,V-FIN
118649,V-INF,ADJ,V-FIN
118650,V-INF,,V-FIN
118651,V-INF,ADV,
118652,V-INF,ADV,V-FIN
118653,V-INF,ADV,V-FIN
118654,V-INF,ADV,V-FIN
118655,V-INF,ADV,V-FIN
118656,V-INF,ADV,V-FIN
118657,V-INF,ADV,V-FIN
118658,V-INF,ADV,V-FIN
118659,V-INF,ADV,V-FIN
118660,V-INF,ADV,V-FIN
118661,V-INF,ADV,V-FIN
118662,V-INF,ADV,V-FIN
118663,V-INF,ADV,V-FIN
118664,V-INF,ADV,V-FIN
118665,V-INF,ADV,V-FIN
118666,V-INF,ADV,V-FIN
118667,V-INF,ADV,V-FIN
118668,V-INF,,V-FIN
118669,V-FIN,V-INF,
118670,V-FIN,V-INF,ADV
118671,V-FIN,V-INF,ADV
118672,V-FIN,V-INF,ADV
118673,V-FIN,V-INF,ADV
118674,V-FIN,V-INF,ADV
118675,V-FIN,V-INF,ADV
118676,V-FIN,V-INF,ADV
118677,V-FIN,V-INF,ADV
118678,V-FIN,V-INF,ADV
118679,V-FIN,V-INF,ADV
118680,V-FIN,V-INF,ADV
118681,V-FIN,V-INF,ADV
118682,V-FIN,V-INF,ADV
118683,V-FIN,V-INF,ADV
118684,V-FIN,V-INF,ADV
118685,V-FIN,V-INF,ADV
118686,V-FIN,,ADV
118687,V-INF,ART,
118688,V-INF,ART,V-FIN
118689,V-INF,ART,V-FIN
118690,V-INF,ART,V-FIN
118691,V-INF,ART,V-FIN
118692,V-INF,ART,V-FIN
118693,V-INF,ART,V-FIN
118694,V-INF,ART,V-FIN
118695,V-INF,ART,V-FIN
118696,V-INF,ART,V-FIN
118697,V-INF,ART,V-FIN
118698,V-INF,ART,V-FIN
118699,V-INF,ART,V-FIN
118700,V-INF,ART,V-FIN
118701,V-INF,ART,V-FIN
118702,V-INF,ART,V-FIN
118703,V-INF,ART,V-FIN
118704,V-INF,,V-FIN
118705,V-FIN,PU,
118706,V-FIN,PU,PU
118707,V-FIN,PU,PU
118708,V-FIN,PU,PU
118709,V-FIN,PU,PU
118710,V-FIN,PU,PU
118711,V-FIN,PU,PU
118712,V-FIN,PU,PU
118713,V-FIN,PU,PU
118714,V-FIN,PU,PU
118715,V-FIN,PU,PU
118716,V-FIN,PU,PU
118717,V-FIN,PU,PU
118718,V-FIN,PU,PU
118719,V-FIN,PU,PU
118720,V-FIN,PU,PU
118721,V-FIN,PU,PU
118722,V-FIN,,PU
118723,V-INF,PRP,
118724,V-INF,PRP,V-FIN
118725,V-INF,PRP,V-FIN
118726,V-INF,PRP,V-FIN
118727,V-INF,PRP,V-FIN
118728,V-INF,PRP,V-FIN
118729,V-INF,PRP,V-FIN
118730,V-INF,PRP,V-FIN
118731,V-INF,PRP,V-FIN
118732,V-INF,PRP,V-FIN
118733,V-INF,PRP,V-FIN
118734,V-INF,,V-FIN
118735,V-INF,ADV,
118736,V-INF,ADV,V-FIN
118737,V-INF,ADV,V-FIN
118738,V-INF,ADV,V-FIN
118739,V-INF,ADV,V-FIN
118740,V-INF,ADV,V-FIN
118741,V-INF,ADV,V-FIN
118742,V-INF,ADV,V-FIN
118743,V-INF,ADV,V-FIN
118744,V-INF,ADV,V-FIN
118745,V-INF,ADV,V-FIN
118746,V-INF,ADV,V-FIN
118747,V-INF,,V-FIN
118748,V-INF,ART,
118749,V-INF,ART,CONJ-C
118750,V-INF,ART,CONJ-C
118751,V-INF,ART,CONJ-C
118752,V-INF,ART,CONJ-C
118753,V-INF,ART,CONJ-C
118754,V-INF,ART,CONJ-C
118755,V-INF,ART,CONJ-C
118756,V-INF,ART,CONJ-C
118757,V-INF,ART,CONJ-C
118758,V-INF,ART,CONJ-C
118759,V-INF,ART,CONJ-C
118760,V-INF,,CONJ-C
118761,V-FIN,PRP,
118762,V-FIN,PRP,PROP
118763,V-FIN,PRP,PROP
118764,V-FIN,PRP,PROP
118765,V-FIN,PRP,PROP
118766,V-FIN,PRP,PROP
118767,V-FIN,PRP,PROP
118768,V-FIN,PRP,PROP
118769,V-FIN,PRP,PROP
118770,V-FIN,PRP,PROP
118771,V-FIN,PRP,PROP
118772,V-FIN,PRP,PROP
118773,V-FIN,PRP,PROP
118774,V-FIN,PRP,PROP
118775,V-FIN,PRP,PROP
118776,V-FIN,PRP,PROP
118777,V-FIN,PRP,PROP
118778,V-FIN,PRP,PROP
118779,V-FIN,,PROP
118780,V-FIN,ADV,
118781,V-FIN,ADV,PROP
118782,V-FIN,ADV,PROP
118783,V-FIN,ADV,PROP
118784,V-FIN,ADV,PROP
118785,V-FIN,ADV,PROP
118786,V-FIN,ADV,PROP
118787,V-FIN,ADV,PROP
118788,V-FIN,ADV,PROP
118789,V-FIN,ADV,PROP
118790,V-FIN,ADV,PROP
118791,V-FIN,ADV,PROP
118792,V-FIN,ADV,PROP
118793,V-FIN,ADV,PROP
118794,V-FIN,ADV,PROP
118795,V-FIN,ADV,PROP
118796,V-FIN,ADV,PROP
118797,V-FIN,ADV,PROP
118798,V-FIN,,PROP
118799,V-PCP,PRP,
118800,V-PCP,PRP,V-INF
118801,V-PCP,PRP,V-INF
118802,V-PCP,PRP,V-INF
118803,V-PCP,PRP,V-INF
118804,V-PCP,PRP,V-INF
118805,V-PCP,PRP,V-INF
118806,V-PCP,PRP,V-INF
118807,V-PCP,PRP,V-INF
118808,V-PCP,PRP,V-INF
118809,V-PCP,PRP,V-INF
118810,V-PCP,PRP,V-INF
118811,V-PCP,PRP,V-INF
118812,V-PCP,PRP,V-INF
118813,V-PCP,PRP,V-INF
118814,V-PCP,PRP,V-INF
118815,V-PCP,PRP,V-INF
118816,V-PCP,PRP,V-INF
118817,V-PCP,PRP,V-INF
118818,V-PCP,PRP,V-INF
118819,V-PCP,PRP,V-INF
118820,V-PCP,PRP,V-INF
118821,V-PCP,PRP,V-INF
118822,V-PCP,PRP,V-INF
118823,V-PCP,PRP,V-INF
118824,V-PCP,PRP,V-INF
118825,V-PCP,PRP,V-INF
118826,V-PCP,PRP,V-INF
118827,V-PCP,PRP,V-INF
118828,V-PCP,PRP,V-INF
118829,V-PCP,PRP,V-INF
118830,V-PCP,PRP,V-INF
118831,V-PCP,PRP,V-INF
118832,V-PCP,PRP,V-INF
118833,V-PCP,,V-INF
118834,V-FIN,PRON-PERS,
118835,V-FIN,PRON-PERS,PU
118836,V-FIN,PRON-PERS,PU
118837,V-FIN,PRON-PERS,PU
118838,V-FIN,PRON-PERS,PU
118839,V-FIN,PRON-PERS,PU
118840,V-FIN,PRON-PERS,PU
118841,V-FIN,PRON-PERS,PU
118842,V-FIN,,PU
118843,V-FIN,ADV,
118844,V-FIN,ADV,PRON-PERS
118845,V-FIN,ADV,PRON-PERS
118846,V-FIN,ADV,PRON-PERS
118847,V-FIN,ADV,PRON-PERS
118848,V-FIN,ADV,PRON-PERS
118849,V-FIN,ADV,PRON-PERS
118850,V-FIN,ADV,PRON-PERS
118851,V-FIN,ADV,PRON-PERS
118852,V-FIN,ADV,PRON-PERS
118853,V-FIN,ADV,PRON-PERS
118854,V-FIN,ADV,PRON-PERS
118855,V-FIN,ADV,PRON-PERS
118856,V-FIN,ADV,PRON-PERS
118857,V-FIN,ADV,PRON-PERS
118858,V-FIN,ADV,PRON-PERS
118859,V-FIN,ADV,PRON-PERS
118860,V-FIN,ADV,PRON-PERS
118861,V-FIN,ADV,PRON-PERS
118862,V-FIN,ADV,PRON-PERS
118863,V-FIN,ADV,PRON-PERS
118864,V-FIN,ADV,PRON-PERS
118865,V-FIN,ADV,PRON-PERS
118866,V-FIN,,PRON-PERS
118867,V-GER,PRP,
118868,V-GER,PRP,V-FIN
118869,V-GER,PRP,V-FIN
118870,V-GER,PRP,V-FIN
118871,V-GER,PRP,V-FIN
118872,V-GER,PRP,V-FIN
118873,V-GER,PRP,V-FIN
118874,V-GER,PRP,V-FIN
118875,V-GER,PRP,V-FIN
118876,V-GER,PRP,V-FIN
118877,V-GER,PRP,V-FIN
118878,V-GER,PRP,V-FIN
118879,V-GER,PRP,V-FIN
118880,V-GER,PRP,V-FIN
118881,V-GER,PRP,V-FIN
118882,V-GER,PRP,V-FIN
118883,V-GER,PRP,V-FIN
118884,V-GER,PRP,V-FIN
118885,V-GER,PRP,V-FIN
118886,V-GER,PRP,V-FIN
118887,V-GER,PRP,V-FIN
118888,V-GER,PRP,V-FIN
118889,V-GER,PRP,V-FIN
118890,V-GER,,V-FIN
118891,V-FIN,ADV,
118892,V-FIN,ADV,PU
118893,V-FIN,ADV,PU
118894,V-FIN,ADV,PU
118895,V-FIN,ADV,PU
118896,V-FIN,ADV,PU
118897,V-FIN,ADV,PU
118898,V-FIN,ADV,PU
118899,V-FIN,ADV,PU
118900,V-FIN,ADV,PU
118901,V-FIN,ADV,PU
118902,V-FIN,ADV,PU
118903,V-FIN,ADV,PU
118904,V-FIN,ADV,PU
118905,V-FIN,ADV,PU
118906,V-FIN,ADV,PU
118907,V-FIN,ADV,PU
118908,V-FIN,ADV,PU
118909,V-FIN,ADV,PU
118910,V-FIN,ADV,PU
118911,V-FIN,ADV,PU
118912,V-FIN,ADV,PU
118913,V-FIN,ADV,PU
118914,V-FIN,ADV,PU
118915,V-FIN,ADV,PU
118916,V-FIN,,PU
118917,V-FIN,N,
118918,V-FIN,N,PRON-INDP
118919,V-FIN,N,PRON-INDP
118920,V-FIN,N,PRON-INDP
118921,V-FIN,N,PRON-INDP
118922,V-FIN,N,PRON-INDP
118923,V-FIN,N,PRON-INDP
118924,V-FIN,N,PRON-INDP
118925,V-FIN,N,PRON-INDP
118926,V-FIN,N,PRON-INDP
118927,V-FIN,N,PRON-INDP
118928,V-FIN,N,PRON-INDP
118929,V-FIN,N,PRON-INDP
118930,V-FIN,N,PRON-INDP
118931,V-FIN,N,PRON-INDP
118932,V-FIN,N,PRON-INDP
118933,V-FIN,N,PRON-INDP
118934,V-FIN,N,PRON-INDP
118935,V-FIN,N,PRON-INDP
118936,V-FIN,N,PRON-INDP
118937,V-FIN,N,PRON-INDP
118938,V-FIN,N,PRON-INDP
118939,V-FIN,N,PRON-INDP
118940,V-FIN,N,PRON-INDP
118941,V-FIN,N,PRON-INDP
118942,V-FIN,,PRON-INDP
118943,V-FIN,PU,
118944,V-FIN,PU,PRON-PERS
118945,V-FIN,PU,PRON-PERS
118946,V-FIN,PU,PRON-PERS
118947,V-FIN,PU,PRON-PERS
118948,V-FIN,PU,PRON-PERS
118949,V-FIN,PU,PRON-PERS
118950,V-FIN,PU,PRON-PERS
118951,V-FIN,PU,PRON-PERS
118952,V-FIN,PU,PRON-PERS
118953,V-FIN,PU,PRON-PERS
118954,V-FIN,PU,PRON-PERS
118955,V-FIN,PU,PRON-PERS
118956,V-FIN,PU,PRON-PERS
118957,V-FIN,PU,PRON-PERS
118958,V-FIN,PU,PRON-PERS
118959,V-FIN,PU,PRON-PERS
118960,V-FIN,PU,PRON-PERS
118961,V-FIN,PU,PRON-PERS
118962,V-FIN,PU,PRON-PERS
118963,V-FIN,PU,PRON-PERS
118964,V-FIN,PU,PRON-PERS
118965,V-FIN,PU,PRON-PERS
118966,V-FIN,PU,PRON-PERS
118967,V-FIN,PU,PRON-PERS
118968,V-FIN,,PRON-PERS
118969,V-INF,PRON-DET,
118970,V-INF,PRON-DET,V-FIN
118971,V-INF,PRON-DET,V-FIN
118972,V-INF,PRON-DET,V-FIN
118973,V-INF,PRON-DET,V-FIN
118974,V-INF,PRON-DET,V-FIN
118975,V-INF,PRON-DET,V-FIN
118976,V-INF,PRON-DET,V-FIN
118977,V-INF,PRON-DET,V-FIN
118978,V-INF,PRON-DET,V-FIN
118979,V-INF,PRON-DET,V-FIN
118980,V-INF,,V-FIN
118981,V-INF,PRP,
118982,V-INF,PRP,PRP
118983,V-INF,PRP,PRP
118984,V-INF,PRP,PRP
118985,V-INF,PRP,PRP
118986,V-INF,PRP,PRP
118987,V-INF,PRP,PRP
118988,V-INF,PRP,PRP
118989,V-INF,PRP,PRP
118990,V-INF,PRP,PRP
118991,V-INF,PRP,PRP
118992,V-INF,,PRP
118993,V-INF,ART,
118994,V-INF,ART,PRP
118995,V-INF,ART,PRP
118996,V-INF,ART,PRP
118997,V-INF,ART,PRP
118998,V-INF,ART,PRP
118999,V-INF,ART,PRP
119000,V-INF,ART,PRP
119001,V-INF,ART,PRP
119002,V-INF,ART,PRP
119003,V-INF,ART,PRP
119004,V-INF,,PRP
119005,V-INF,PRON-DET,
119006,V-INF,PRON-DET,PRP
119007,V-INF,PRON-DET,PRP
119008,V-INF,PRON-DET,PRP
119009,V-INF,PRON-DET,PRP
119010,V-INF,PRON-DET,PRP
119011,V-INF,PRON-DET,PRP
119012,V-INF,PRON-DET,PRP
119013,V-INF,PRON-DET,PRP
119014,V-INF,PRON-DET,PRP
119015,V-INF,PRON-DET,PRP
119016,V-INF,PRON-DET,PRP
119017,V-INF,PRON-DET,PRP
119018,V-INF,PRON-DET,PRP
