,SHALLOW_CHUNKS
124940,I-NP
124941,B-NP
124942,B-VP
124943,B-PP
124944,I-PP
124945,B-VP
124946,B-PP
124947,I-PP
124948,I-PP
124949,I-PP
124950,I-PP
124951,B-NP
124952,B-VP
124953,B-ADVP
124954,B-NP
124955,I-NP
124956,I-NP
124957,O
124958,B-NP
124959,I-NP
124960,B-VP
124961,B-PP
124962,I-PP
124963,I-PP
124964,I-PP
124965,I-PP
124966,I-PP
124967,B-NP
124968,B-VP
124969,B-NP
124970,I-NP
124971,B-PP
124972,I-PP
124973,I-PP
124974,I-PP
124975,I-PP
124976,B-PP
124977,I-PP
124978,I-PP
124979,O
124980,B-PP
124981,I-PP
124982,I-PP
124983,I-PP
124984,I-PP
124985,O
124986,B-NP
124987,I-NP
124988,I-NP
124989,B-VP
124990,B-PP
124991,I-PP
124992,I-PP
124993,I-PP
124994,I-PP
124995,I-PP
124996,O
124997,B-NP
124998,I-NP
124999,I-NP
125000,I-NP
125001,I-NP
125002,O
125003,B-NP
125004,I-NP
125005,B-PP
125006,I-PP
125007,B-VP
125008,B-NP
125009,I-NP
125010,B-PP
125011,I-PP
125012,I-PP
125013,O
125014,B-NP
125015,I-NP
125016,B-ADVP
125017,B-VP
125018,B-NP
125019,B-VP
125020,B-PP
125021,I-PP
125022,I-PP
125023,O
125024,B-PP
125025,I-PP
125026,I-PP
125027,B-PP
125028,I-PP
125029,I-PP
125030,I-PP
125031,I-PP
125032,B-VP
125033,B-PP
125034,I-PP
125035,I-PP
125036,O
125037,B-NP
125038,I-NP
125039,I-NP
125040,O
125041,B-NP
125042,I-NP
125043,B-VP
125044,I-VP
125045,B-PP
125046,B-VP
125047,B-NP
125048,B-PP
125049,I-PP
125050,I-PP
125051,B-PP
125052,I-PP
125053,I-PP
125054,O
125055,B-NP
125056,I-NP
125057,I-NP
125058,O
125059,B-NP
125060,I-NP
125061,B-VP
125062,I-VP
125063,B-PP
125064,B-VP
125065,B-NP
125066,B-PP
125067,I-PP
125068,I-PP
125069,B-PP
125070,I-PP
125071,I-PP
125072,O
125073,B-ADVP
125074,O
125075,B-NP
125076,I-NP
125077,I-NP
125078,B-NP
125079,I-NP
125080,O
125081,B-NP
125082,B-NP
125083,I-NP
125084,I-NP
125085,B-PP
125086,I-PP
125087,I-PP
125088,B-PP
125089,B-NP
125090,I-NP
125091,O
125092,B-NP
125093,B-NP
125094,I-NP
125095,I-NP
125096,B-NP
125097,B-VP
125098,B-PP
125099,I-PP
125100,I-PP
125101,I-PP
125102,I-PP
125103,B-NP
125104,I-NP
125105,I-NP
125106,I-NP
125107,O
125108,B-NP
125109,I-NP
125110,I-NP
125111,I-NP
125112,O
125113,B-NP
125114,B-PP
125115,I-PP
125116,I-PP
125117,B-VP
125118,B-NP
125119,I-NP
125120,B-NP
125121,I-NP
125122,I-NP
125123,B-VP
125124,O
125125,B-NP
125126,B-NP
125127,B-VP
125128,B-PP
125129,I-PP
125130,I-PP
125131,I-PP
125132,I-PP
125133,I-PP
125134,I-PP
125135,I-PP
125136,I-PP
125137,I-PP
125138,B-PP
125139,I-PP
125140,I-PP
125141,I-PP
125142,O
125143,B-NP
125144,I-NP
125145,I-NP
125146,B-VP
125147,O
125148,B-NP
125149,B-NP
125150,B-VP
125151,B-PP
125152,I-PP
125153,I-PP
125154,I-PP
125155,I-PP
125156,I-PP
125157,I-PP
125158,I-PP
125159,I-PP
125160,I-PP
125161,B-PP
125162,I-PP
125163,I-PP
125164,I-PP
125165,O
125166,B-NP
125167,B-PP
125168,I-PP
125169,I-PP
125170,I-PP
125171,B-VP
125172,B-NP
125173,B-PP
125174,I-PP
125175,I-PP
125176,I-PP
125177,O
125178,B-VP
125179,B-NP
125180,I-NP
125181,B-PP
125182,I-PP
125183,B-NP
125184,O
125185,B-VP
125186,B-NP
125187,I-NP
125188,O
125189,B-NP
125190,B-PP
125191,I-PP
125192,I-PP
125193,B-PP
125194,I-PP
125195,I-PP
125196,I-PP
125197,B-NP
125198,O
125199,B-NP
125200,B-VP
125201,B-PP
125202,I-PP
125203,B-NP
125204,O
125205,B-NP
125206,B-PP
125207,O
125208,B-PP
125209,B-VP
125210,I-VP
125211,B-NP
125212,I-NP
125213,B-PP
125214,I-PP
125215,O
125216,B-NP
125217,B-VP
125218,O
125219,O
125220,O
125221,B-VP
125222,B-NP
125223,I-NP
125224,O
125225,O
125226,B-ADVP
125227,B-VP
125228,B-NP
125229,I-NP
125230,I-NP
125231,O
125232,O
125233,B-VP
125234,B-NP
125235,I-NP
125236,O
125237,O
125238,B-ADVP
125239,B-VP
125240,B-NP
125241,I-NP
125242,I-NP
125243,O
125244,B-ADVP
125245,B-ADVP
125246,B-VP
125247,B-NP
125248,I-NP
125249,B-PP
125250,I-PP
125251,O
125252,B-NP
125253,B-VP
125254,B-NP
125255,I-NP
125256,I-NP
125257,O
125258,O
125259,B-NP
125260,B-VP
125261,O
125262,B-PP
125263,I-PP
125264,O
125265,B-VP
125266,I-VP
125267,B-NP
125268,I-NP
125269,B-PP
125270,I-PP
125271,I-PP
125272,I-PP
125273,B-PP
125274,I-PP
125275,I-PP
125276,O
125277,O
125278,B-VP
125279,B-NP
125280,I-NP
125281,B-PP
125282,I-PP
125283,I-PP
125284,O
125285,B-NP
125286,B-VP
125287,B-ADVP
125288,B-VP
125289,B-NP
125290,I-NP
125291,B-ADVP
125292,O
125293,O
125294,B-NP
125295,I-NP
125296,B-VP
125297,B-PP
125298,I-PP
125299,B-VP
125300,B-NP
125301,I-NP
125302,B-PP
125303,B-VP
125304,B-NP
125305,I-NP
125306,B-PP
125307,I-PP
125308,I-PP
125309,B-NP
125310,B-VP
125311,O
125312,B-NP
125313,I-NP
125314,B-PP
125315,I-PP
125316,I-PP
125317,I-PP
125318,I-PP
125319,I-PP
125320,B-PP
125321,I-PP
125322,I-PP
125323,I-PP
125324,I-PP
125325,O
125326,B-ADVP
125327,O
125328,B-NP
125329,I-NP
125330,O
125331,B-PP
125332,I-PP
125333,I-PP
125334,O
125335,B-NP
125336,I-NP
125337,B-VP
125338,B-PP
125339,I-PP
125340,B-VP
125341,B-NP
125342,I-NP
125343,B-PP
125344,B-VP
125345,B-NP
125346,I-NP
125347,B-PP
125348,I-PP
125349,I-PP
125350,B-NP
125351,B-VP
125352,O
125353,B-NP
125354,I-NP
125355,B-PP
125356,I-PP
125357,I-PP
125358,I-PP
125359,I-PP
125360,I-PP
125361,B-PP
125362,I-PP
125363,I-PP
125364,I-PP
125365,I-PP
125366,O
125367,B-ADVP
125368,O
125369,B-NP
125370,I-NP
125371,O
125372,B-PP
125373,I-PP
125374,I-PP
125375,O
125376,B-NP
125377,I-NP
125378,B-VP
125379,B-PP
125380,I-PP
125381,B-VP
125382,B-NP
125383,I-NP
125384,B-PP
125385,B-VP
125386,B-NP
125387,I-NP
125388,B-PP
125389,I-PP
125390,I-PP
125391,B-NP
125392,B-VP
125393,O
125394,B-NP
125395,I-NP
125396,B-PP
125397,I-PP
125398,I-PP
125399,I-PP
125400,I-PP
125401,I-PP
125402,B-PP
125403,I-PP
125404,I-PP
125405,I-PP
125406,I-PP
125407,O
125408,B-ADVP
125409,O
125410,B-NP
125411,I-NP
125412,O
125413,B-PP
125414,I-PP
125415,I-PP
125416,O
125417,B-NP
125418,I-NP
125419,B-PP
125420,I-PP
125421,B-ADVP
125422,B-VP
125423,I-VP
125424,O
125425,B-NP
125426,I-NP
125427,I-NP
125428,B-VP
125429,O
125430,B-NP
125431,I-NP
125432,B-PP
125433,I-PP
125434,I-PP
125435,B-VP
125436,O
125437,O
125438,B-NP
125439,I-NP
125440,B-PP
125441,I-PP
125442,B-ADVP
125443,B-VP
125444,I-VP
125445,O
125446,B-NP
125447,I-NP
125448,I-NP
125449,B-VP
125450,O
125451,B-NP
125452,I-NP
125453,B-PP
125454,I-PP
125455,I-PP
125456,B-VP
125457,O
125458,O
125459,B-PP
125460,I-PP
125461,I-PP
125462,I-PP
125463,I-PP
125464,O
125465,B-NP
125466,I-NP
125467,B-PP
125468,I-PP
125469,I-PP
125470,B-VP
125471,I-VP
125472,B-VP
125473,B-PP
125474,I-PP
125475,I-PP
125476,B-PP
125477,I-PP
125478,I-PP
125479,B-PP
125480,I-PP
125481,I-PP
125482,I-PP
125483,I-PP
125484,I-PP
125485,I-PP
125486,I-PP
125487,I-PP
125488,O
125489,B-NP
125490,I-NP
125491,B-VP
125492,B-NP
125493,I-NP
125494,I-NP
125495,B-PP
125496,I-PP
125497,B-PP
125498,I-PP
125499,O
125500,B-NP
125501,I-NP
125502,B-PP
125503,I-PP
125504,I-PP
125505,I-PP
125506,I-PP
125507,I-PP
125508,I-PP
125509,I-PP
125510,I-PP
125511,I-PP
125512,I-PP
125513,O
125514,B-NP
125515,I-NP
125516,I-NP
125517,B-NP
125518,B-NP
125519,B-VP
125520,B-NP
125521,B-PP
125522,I-PP
125523,I-PP
125524,I-PP
125525,I-PP
125526,I-PP
125527,B-VP
125528,B-PP
125529,I-PP
125530,I-PP
125531,I-PP
125532,I-PP
125533,I-PP
125534,I-PP
125535,I-PP
125536,O
125537,B-NP
125538,I-NP
125539,I-NP
125540,B-NP
125541,B-NP
125542,B-VP
125543,B-NP
125544,B-PP
125545,I-PP
125546,I-PP
125547,I-PP
125548,I-PP
125549,I-PP
125550,B-VP
125551,B-PP
125552,I-PP
125553,I-PP
125554,I-PP
125555,I-PP
125556,I-PP
125557,I-PP
125558,I-PP
125559,O
125560,B-VP
125561,O
125562,B-NP
125563,I-NP
125564,I-NP
125565,I-NP
125566,I-NP
125567,I-NP
125568,B-VP
125569,B-PP
125570,I-PP
125571,I-PP
125572,B-PP
125573,I-PP
125574,I-PP
125575,I-PP
125576,B-NP
125577,B-VP
125578,I-VP
125579,B-NP
125580,I-NP
125581,I-NP
125582,I-NP
125583,I-NP
125584,O
125585,B-NP
125586,B-PP
125587,I-PP
125588,I-PP
125589,I-PP
125590,I-PP
125591,O
125592,B-VP
125593,O
125594,B-NP
125595,I-NP
125596,I-NP
125597,I-NP
125598,I-NP
125599,I-NP
125600,B-VP
125601,B-PP
125602,I-PP
125603,I-PP
125604,B-PP
125605,I-PP
125606,I-PP
125607,I-PP
125608,B-NP
125609,B-VP
125610,I-VP
125611,B-NP
125612,I-NP
125613,I-NP
125614,I-NP
125615,I-NP
125616,O
125617,B-NP
125618,B-PP
125619,I-PP
125620,I-PP
125621,I-PP
125622,I-PP
125623,O
125624,B-VP
125625,B-NP
125626,B-VP
125627,B-PP
125628,I-PP
125629,I-PP
125630,I-PP
125631,I-PP
125632,I-PP
125633,B-NP
125634,O
125635,B-NP
125636,B-PP
125637,I-PP
125638,I-PP
125639,I-PP
125640,O
125641,B-NP
125642,I-NP
125643,B-VP
125644,O
125645,B-NP
125646,I-NP
125647,B-PP
125648,I-PP
125649,I-PP
125650,B-VP
125651,B-ADVP
125652,B-VP
125653,B-PP
125654,I-PP
125655,I-PP
125656,I-PP
125657,I-PP
125658,I-PP
125659,I-PP
125660,I-PP
125661,I-PP
125662,O
125663,B-VP
125664,I-VP
125665,B-PP
125666,I-PP
125667,O
125668,B-NP
125669,I-NP
125670,B-VP
125671,O
125672,B-NP
125673,I-NP
125674,B-PP
125675,I-PP
125676,I-PP
125677,B-VP
125678,B-ADVP
125679,B-VP
125680,B-PP
125681,I-PP
125682,I-PP
125683,I-PP
125684,I-PP
125685,I-PP
125686,I-PP
125687,I-PP
125688,I-PP
125689,O
125690,B-VP
125691,I-VP
125692,B-PP
125693,I-PP
125694,O
125695,B-NP
125696,I-NP
125697,B-VP
125698,O
125699,B-NP
125700,I-NP
125701,B-PP
125702,I-PP
125703,I-PP
125704,B-VP
125705,B-ADVP
125706,B-VP
125707,B-PP
125708,I-PP
125709,I-PP
125710,I-PP
125711,I-PP
125712,I-PP
125713,I-PP
125714,I-PP
125715,I-PP
125716,O
125717,B-VP
125718,I-VP
125719,B-PP
125720,I-PP
125721,O
125722,B-ADVP
125723,B-PP
125724,I-PP
125725,I-PP
125726,I-PP
125727,I-PP
125728,I-PP
125729,I-PP
125730,I-PP
125731,B-VP
125732,B-NP
125733,I-NP
125734,I-NP
125735,O
125736,B-NP
125737,I-NP
125738,B-PP
125739,I-PP
125740,I-PP
125741,I-PP
125742,B-NP
125743,B-VP
125744,B-NP
125745,I-NP
125746,B-VP
125747,O
125748,B-ADVP
125749,B-PP
125750,I-PP
125751,I-PP
125752,I-PP
125753,I-PP
125754,I-PP
125755,I-PP
125756,I-PP
125757,B-VP
125758,B-NP
125759,I-NP
125760,I-NP
125761,O
125762,B-NP
125763,I-NP
125764,B-PP
125765,I-PP
125766,I-PP
125767,I-PP
125768,B-NP
125769,B-VP
125770,B-NP
125771,I-NP
125772,B-VP
125773,O
125774,B-ADVP
125775,B-PP
125776,I-PP
125777,I-PP
125778,I-PP
125779,I-PP
125780,I-PP
125781,I-PP
125782,I-PP
125783,B-VP
125784,B-NP
125785,I-NP
125786,I-NP
125787,O
125788,B-NP
125789,I-NP
125790,B-PP
125791,I-PP
125792,I-PP
125793,I-PP
125794,B-NP
125795,B-VP
125796,B-NP
125797,I-NP
125798,B-VP
125799,O
125800,B-NP
125801,I-NP
125802,I-NP
125803,B-VP
125804,B-PP
125805,I-PP
125806,I-PP
125807,O
125808,B-NP
125809,I-NP
125810,I-NP
125811,B-VP
125812,I-VP
125813,B-PP
125814,I-PP
125815,I-PP
125816,I-PP
125817,B-NP
125818,B-PP
125819,I-PP
125820,I-PP
125821,I-PP
125822,B-VP
125823,B-NP
125824,I-NP
125825,I-NP
125826,B-PP
125827,I-PP
125828,B-VP
125829,B-PP
125830,I-PP
125831,I-PP
125832,I-PP
125833,O
125834,B-NP
125835,I-NP
125836,I-NP
125837,B-VP
125838,I-VP
125839,B-PP
125840,I-PP
125841,I-PP
125842,I-PP
125843,B-NP
125844,B-PP
125845,I-PP
125846,I-PP
125847,I-PP
125848,B-VP
125849,B-NP
125850,I-NP
125851,I-NP
125852,B-PP
125853,I-PP
125854,B-VP
125855,B-PP
125856,I-PP
125857,I-PP
125858,I-PP
125859,O
125860,B-NP
125861,I-NP
125862,B-VP
125863,B-NP
125864,I-NP
125865,I-NP
125866,I-NP
125867,I-NP
125868,I-NP
125869,I-NP
125870,I-NP
125871,B-PP
125872,I-PP
125873,I-PP
125874,B-VP
125875,B-PP
125876,I-PP
125877,I-PP
125878,I-PP
125879,I-PP
125880,I-PP
125881,O
125882,B-VP
125883,B-ADVP
125884,B-NP
125885,I-NP
125886,I-NP
125887,B-PP
125888,I-PP
125889,I-PP
125890,I-PP
125891,I-PP
125892,I-PP
125893,I-PP
125894,I-PP
125895,I-PP
125896,O
125897,B-NP
125898,I-NP
125899,B-PP
125900,I-PP
125901,I-PP
125902,B-NP
125903,B-VP
125904,B-PP
125905,I-PP
125906,O
125907,B-NP
125908,I-NP
125909,B-VP
125910,B-NP
125911,I-NP
125912,I-NP
125913,I-NP
125914,I-NP
125915,I-NP
125916,I-NP
125917,I-NP
125918,B-PP
125919,I-PP
125920,I-PP
125921,B-VP
125922,B-PP
125923,I-PP
125924,I-PP
125925,I-PP
125926,I-PP
125927,I-PP
125928,O
125929,B-VP
125930,B-ADVP
125931,B-NP
125932,I-NP
125933,I-NP
125934,B-PP
125935,I-PP
125936,I-PP
125937,I-PP
125938,I-PP
125939,I-PP
125940,I-PP
125941,I-PP
125942,I-PP
125943,O
125944,B-NP
125945,I-NP
125946,B-PP
125947,I-PP
125948,I-PP
125949,B-NP
125950,B-VP
125951,B-PP
125952,I-PP
125953,O
125954,B-NP
125955,B-VP
125956,B-NP
125957,B-PP
125958,I-PP
125959,I-PP
125960,I-PP
125961,B-NP
125962,I-NP
125963,I-NP
125964,I-NP
125965,I-NP
125966,B-PP
125967,I-PP
125968,I-PP
125969,B-NP
125970,B-VP
125971,B-PP
125972,I-PP
125973,I-PP
125974,I-PP
125975,I-PP
125976,B-NP
125977,B-VP
125978,B-NP
125979,I-NP
125980,B-PP
125981,I-PP
125982,I-PP
125983,O
125984,B-NP
125985,I-NP
125986,I-NP
125987,I-NP
125988,I-NP
125989,B-PP
125990,I-PP
125991,I-PP
125992,B-NP
125993,B-VP
125994,B-PP
125995,I-PP
125996,I-PP
125997,I-PP
125998,I-PP
125999,B-NP
126000,B-VP
126001,B-NP
126002,I-NP
126003,B-PP
126004,I-PP
126005,I-PP
126006,O
126007,B-NP
126008,I-NP
126009,B-PP
126010,I-PP
126011,I-PP
126012,B-NP
126013,B-VP
126014,B-PP
126015,I-PP
126016,I-PP
126017,O
126018,B-PP
126019,I-PP
126020,O
126021,B-PP
126022,I-PP
126023,I-PP
126024,I-PP
126025,O
126026,B-VP
126027,B-ADVP
126028,B-NP
126029,I-NP
126030,I-NP
126031,O
126032,B-ADVP
126033,B-PP
126034,B-VP
126035,B-NP
126036,I-NP
126037,B-PP
126038,I-PP
126039,B-NP
126040,I-NP
126041,I-NP
126042,I-NP
126043,I-NP
126044,I-NP
126045,O
126046,B-NP
126047,I-NP
126048,I-NP
126049,I-NP
126050,B-VP
126051,B-ADJP
126052,I-ADJP
126053,O
126054,B-ADVP
126055,B-PP
126056,B-VP
126057,B-NP
126058,I-NP
126059,B-PP
126060,I-PP
126061,B-NP
126062,I-NP
126063,I-NP
126064,I-NP
126065,I-NP
126066,I-NP
126067,O
126068,B-NP
126069,I-NP
126070,I-NP
126071,I-NP
126072,B-VP
126073,B-ADJP
126074,I-ADJP
126075,O
126076,B-NP
126077,I-NP
126078,B-VP
126079,B-NP
126080,I-NP
126081,B-PP
126082,I-PP
126083,I-PP
126084,I-PP
126085,B-PP
126086,I-PP
126087,I-PP
126088,I-PP
126089,I-PP
126090,I-PP
126091,I-PP
126092,I-PP
126093,B-VP
126094,B-PP
126095,I-PP
126096,I-PP
126097,I-PP
126098,B-NP
126099,B-VP
126100,B-ADVP
126101,B-NP
126102,I-NP
126103,B-PP
126104,B-NP
126105,O
126106,B-NP
126107,O
126108,B-NP
126109,I-NP
126110,B-VP
126111,B-NP
126112,I-NP
126113,B-PP
126114,I-PP
126115,I-PP
126116,I-PP
126117,B-PP
126118,I-PP
126119,I-PP
126120,I-PP
126121,I-PP
126122,I-PP
126123,I-PP
126124,I-PP
126125,B-VP
126126,B-PP
126127,I-PP
126128,I-PP
126129,I-PP
126130,B-NP
126131,B-VP
126132,B-ADVP
126133,B-NP
126134,I-NP
126135,B-PP
126136,B-NP
126137,O
126138,B-NP
126139,O
126140,B-PP
126141,B-VP
126142,B-NP
126143,I-NP
126144,I-NP
126145,B-PP
126146,I-PP
126147,I-PP
126148,O
126149,B-NP
126150,B-VP
126151,B-ADVP
126152,I-ADVP
126153,B-ADVP
126154,B-PP
126155,I-PP
126156,I-PP
126157,O
126158,B-PP
126159,B-VP
126160,B-NP
126161,I-NP
126162,I-NP
126163,B-PP
126164,I-PP
126165,I-PP
126166,O
126167,B-NP
126168,B-VP
126169,B-ADVP
126170,I-ADVP
126171,B-ADVP
126172,B-PP
126173,I-PP
126174,I-PP
126175,O
126176,B-NP
126177,I-NP
126178,B-PP
126179,I-PP
126180,B-VP
126181,B-VP
126182,B-NP
126183,B-PP
126184,I-PP
126185,I-PP
126186,I-PP
126187,I-PP
126188,I-PP
126189,B-VP
126190,B-NP
126191,I-NP
126192,B-PP
126193,B-VP
126194,B-NP
126195,I-NP
126196,B-PP
126197,I-PP
126198,O
126199,B-NP
126200,I-NP
126201,B-PP
126202,I-PP
126203,B-VP
126204,B-VP
126205,B-NP
126206,B-PP
126207,I-PP
126208,I-PP
126209,I-PP
126210,I-PP
126211,I-PP
126212,B-VP
126213,B-NP
126214,I-NP
126215,B-PP
126216,B-VP
126217,B-NP
126218,I-NP
126219,B-PP
126220,I-PP
126221,O
126222,B-NP
126223,I-NP
126224,B-PP
126225,I-PP
126226,I-PP
126227,B-ADVP
126228,B-VP
126229,B-NP
126230,I-NP
126231,I-NP
126232,I-NP
126233,I-NP
126234,I-NP
126235,B-PP
126236,I-PP
126237,I-PP
126238,I-PP
126239,O
126240,B-NP
126241,B-PP
126242,I-PP
126243,I-PP
126244,I-PP
126245,I-PP
126246,I-PP
126247,B-VP
126248,B-NP
126249,B-NP
126250,I-NP
126251,B-ADVP
126252,B-PP
126253,I-PP
126254,I-PP
126255,I-PP
126256,I-PP
126257,I-PP
126258,B-VP
126259,B-NP
126260,I-NP
126261,B-PP
126262,I-PP
126263,I-PP
126264,I-PP
126265,I-PP
126266,I-PP
126267,I-PP
126268,I-PP
126269,I-PP
126270,I-PP
126271,I-PP
126272,I-PP
126273,I-PP
126274,O
126275,B-NP
126276,I-NP
126277,B-PP
126278,I-PP
126279,I-PP
126280,B-VP
126281,B-NP
126282,I-NP
126283,B-PP
126284,I-PP
126285,I-PP
126286,I-PP
126287,I-PP
126288,I-PP
126289,I-PP
126290,B-NP
126291,B-ADVP
126292,B-VP
126293,B-NP
126294,I-NP
126295,B-PP
126296,I-PP
126297,B-PP
126298,I-PP
126299,I-PP
126300,I-PP
126301,I-PP
126302,I-PP
126303,O
126304,B-NP
126305,I-NP
126306,B-PP
126307,I-PP
126308,I-PP
126309,B-VP
126310,B-NP
126311,I-NP
126312,B-PP
126313,I-PP
126314,I-PP
126315,I-PP
126316,I-PP
126317,I-PP
126318,I-PP
126319,B-NP
126320,B-ADVP
126321,B-VP
126322,B-NP
126323,I-NP
126324,B-PP
126325,I-PP
126326,B-PP
126327,I-PP
126328,I-PP
126329,I-PP
126330,I-PP
126331,I-PP
126332,O
126333,O
126334,B-NP
126335,I-NP
126336,B-ADVP
126337,B-VP
126338,B-NP
126339,O
126340,O
126341,B-VP
126342,I-VP
126343,B-PP
126344,I-PP
126345,O
126346,B-NP
126347,I-NP
126348,B-VP
126349,I-VP
126350,B-ADVP
126351,B-ADVP
126352,B-NP
126353,I-NP
126354,I-NP
126355,I-NP
126356,B-NP
126357,B-ADVP
126358,B-VP
126359,B-NP
126360,B-PP
126361,I-PP
126362,I-PP
126363,I-PP
126364,O
126365,O
126366,B-NP
126367,I-NP
126368,B-ADVP
126369,B-VP
126370,B-NP
126371,O
126372,O
126373,B-VP
126374,I-VP
126375,B-PP
126376,I-PP
126377,O
126378,B-NP
126379,I-NP
126380,B-VP
126381,I-VP
126382,B-ADVP
126383,B-ADVP
126384,B-NP
126385,I-NP
126386,I-NP
126387,I-NP
126388,B-NP
126389,B-ADVP
126390,B-VP
126391,B-NP
126392,B-PP
126393,I-PP
126394,I-PP
126395,I-PP
126396,O
126397,O
126398,B-NP
126399,I-NP
126400,B-ADVP
126401,B-VP
126402,B-NP
126403,O
126404,O
126405,B-VP
126406,I-VP
126407,B-PP
126408,I-PP
126409,O
126410,B-NP
126411,I-NP
126412,B-VP
126413,I-VP
126414,B-ADVP
126415,B-ADVP
126416,B-NP
126417,I-NP
126418,I-NP
126419,I-NP
126420,B-NP
126421,B-ADVP
126422,B-VP
126423,B-NP
126424,B-PP
126425,I-PP
126426,I-PP
126427,I-PP
126428,O
126429,O
126430,B-NP
126431,I-NP
126432,B-ADVP
126433,B-VP
126434,B-NP
126435,O
126436,O
126437,B-VP
126438,I-VP
126439,B-PP
126440,I-PP
126441,O
126442,B-NP
126443,I-NP
126444,B-VP
126445,I-VP
126446,B-ADVP
126447,B-ADVP
126448,B-NP
126449,I-NP
126450,I-NP
126451,I-NP
126452,B-NP
126453,B-ADVP
126454,B-VP
126455,B-NP
126456,B-PP
126457,I-PP
126458,I-PP
126459,I-PP
126460,O
126461,B-NP
126462,I-NP
126463,B-VP
126464,B-ADJP
126465,O
126466,B-VP
126467,O
126468,B-ADVP
126469,O
126470,B-NP
126471,I-NP
126472,B-PP
126473,I-PP
126474,I-PP
126475,O
126476,B-PP
126477,I-PP
126478,I-PP
126479,O
126480,B-PP
126481,I-PP
126482,I-PP
126483,I-PP
126484,O
126485,B-VP
126486,B-NP
126487,I-NP
126488,I-NP
126489,B-PP
126490,I-PP
126491,I-PP
126492,B-NP
126493,B-NP
126494,B-VP
126495,I-VP
126496,B-ADJP
126497,O
126498,B-ADJP
126499,B-NP
126500,B-PP
126501,I-PP
126502,I-PP
126503,I-PP
126504,B-VP
126505,B-ADJP
126506,B-VP
126507,B-NP
126508,B-VP
126509,I-VP
126510,O
126511,B-VP
126512,B-NP
126513,I-NP
126514,I-NP
126515,B-PP
126516,I-PP
126517,I-PP
126518,B-NP
126519,B-NP
126520,B-VP
126521,I-VP
126522,B-ADJP
126523,O
126524,B-ADJP
126525,B-NP
126526,B-PP
126527,I-PP
126528,I-PP
126529,I-PP
126530,B-VP
126531,B-ADJP
126532,B-VP
126533,B-NP
126534,B-VP
126535,I-VP
126536,O
126537,B-NP
126538,B-PP
126539,I-PP
126540,I-PP
126541,I-PP
126542,I-PP
126543,I-PP
126544,I-PP
126545,I-PP
126546,I-PP
126547,I-PP
126548,B-VP
126549,O
126550,B-NP
126551,I-NP
126552,B-PP
126553,I-PP
126554,O
126555,B-NP
126556,I-NP
126557,B-VP
126558,B-NP
126559,B-NP
126560,O
126561,B-NP
126562,B-NP
126563,B-PP
126564,I-PP
126565,O
126566,B-ADJP
126567,I-ADJP
126568,I-ADJP
126569,B-PP
126570,B-NP
126571,O
126572,B-NP
126573,O
126574,B-NP
126575,B-VP
126576,B-ADJP
126577,B-PP
126578,B-VP
126579,B-NP
126580,B-NP
126581,B-VP
126582,B-ADJP
126583,B-PP
126584,B-VP
126585,B-NP
126586,B-NP
126587,I-NP
126588,I-NP
126589,I-NP
126590,I-NP
126591,B-VP
126592,B-ADVP
126593,B-NP
126594,I-NP
126595,B-PP
126596,B-VP
126597,B-NP
126598,B-PP
126599,I-PP
126600,O
126601,B-VP
126602,I-VP
126603,B-NP
126604,I-NP
126605,B-PP
126606,I-PP
126607,I-PP
126608,I-PP
126609,I-PP
126610,I-PP
126611,I-PP
126612,O
126613,B-NP
126614,I-NP
126615,I-NP
126616,I-NP
126617,B-PP
126618,I-PP
126619,I-PP
126620,I-PP
126621,O
126622,B-NP
126623,I-NP
126624,B-VP
126625,I-VP
126626,B-ADVP
126627,B-NP
126628,I-NP
126629,I-NP
126630,I-NP
126631,I-NP
126632,I-NP
126633,B-VP
126634,I-VP
126635,B-NP
126636,I-NP
126637,B-PP
126638,I-PP
126639,O
126640,B-NP
126641,B-PP
126642,I-PP
126643,I-PP
126644,I-PP
126645,I-PP
126646,I-PP
126647,O
126648,B-NP
126649,I-NP
126650,B-VP
126651,I-VP
126652,B-ADVP
126653,B-NP
126654,I-NP
126655,I-NP
126656,I-NP
126657,I-NP
126658,I-NP
126659,B-VP
126660,I-VP
126661,B-NP
126662,I-NP
126663,B-PP
126664,I-PP
126665,O
126666,B-NP
126667,B-PP
126668,I-PP
126669,I-PP
126670,I-PP
126671,I-PP
126672,I-PP
126673,O
126674,B-NP
126675,B-VP
126676,B-NP
126677,I-NP
126678,B-NP
126679,I-NP
126680,B-PP
126681,I-PP
126682,I-PP
126683,I-PP
126684,B-VP
126685,B-VP
126686,B-NP
126687,I-NP
126688,B-PP
126689,I-PP
126690,I-PP
126691,I-PP
126692,B-PP
126693,I-PP
126694,I-PP
126695,I-PP
126696,I-PP
126697,I-PP
126698,O
126699,B-NP
126700,I-NP
126701,B-PP
126702,I-PP
126703,I-PP
126704,I-PP
126705,B-VP
126706,B-VP
126707,B-NP
126708,I-NP
126709,B-PP
126710,I-PP
126711,I-PP
126712,I-PP
126713,B-PP
126714,I-PP
126715,I-PP
126716,I-PP
126717,I-PP
126718,I-PP
126719,O
126720,B-PP
126721,I-PP
126722,I-PP
126723,I-PP
126724,I-PP
126725,I-PP
126726,I-PP
126727,I-PP
126728,O
126729,B-NP
126730,I-NP
126731,B-VP
126732,B-ADJP
126733,I-ADJP
126734,O
126735,B-NP
